PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Erik E Hiljus,DET,0,0,5.19,6,0,0,0,0,0,8.2,7,5,5,2,0,5,1,1.38,.241
Jeff J Kubenka,LA,0,1,11.74,6,0,0,0,0,0,7.2,13,12,10,1,0,4,2,2.22,.371
Ron R Mahay,OAK,2,0,1.86,6,1,0,0,1,1,19.1,8,4,4,2,0,3,15,0.57,.123
Tom T Martin,CLE,0,1,8.68,6,0,0,0,0,0,9.1,13,9,9,2,0,3,8,1.71,.325
Donovan D Osborne,STL,1,3,5.52,6,6,0,0,0,0,29.1,34,18,18,4,2,10,21,1.50,.298
Bronswell B Patrick,SF,1,0,10.13,6,0,0,0,1,1,5.1,9,7,6,1,0,3,6,2.25,.375
Jason J Phillips,PIT,0,0,11.57,6,0,0,0,0,0,7.0,11,9,9,2,0,6,7,2.43,.393
Robert R Ramsay,SEA,0,2,6.38,6,3,0,0,0,0,18.1,23,13,13,3,0,9,11,1.75,.324
Jay J Tessmer,NYY,0,0,14.85,6,0,0,0,0,0,6.2,16,11,11,1,1,4,3,3.00,.444
Dan D Wheeler,TB,0,4,5.87,6,6,0,0,0,0,30.2,35,20,20,7,0,13,32,1.57,.287
Brad B Woodall,CHC,0,1,5.63,6,3,0,0,0,0,16.0,17,12,10,5,1,6,7,1.44,.270
Richard R Barker,CHC,0,0,7.20,5,0,0,0,0,0,5.0,6,4,4,0,0,4,3,2.00,.300
Joel J Bennett,PHI,2,1,9.00,5,3,0,0,0,0,17.0,26,17,17,10,0,7,13,1.94,.351
Shayne S Bennett,MON,0,1,14.29,5,1,0,0,0,0,11.1,24,18,18,4,1,3,4,2.38,.444
Melvin M Bunch,SEA,0,0,11.70,5,1,0,0,0,0,10.0,20,13,13,3,0,7,4,2.70,.426
Mickey M Callaway,TB,1,2,7.45,5,4,0,0,0,0,19.1,30,20,16,2,0,14,11,2.28,.357
Brian B Cooper,ANA,1,1,4.88,5,5,0,0,0,0,27.2,23,15,15,3,4,18,15,1.48,.228
Reid R Cornelius,FLA,1,0,3.26,5,2,0,0,0,0,19.1,16,7,7,0,0,5,12,1.09,.229
Derrin D Ebert,ATL,0,1,5.63,5,0,0,0,1,1,8.0,9,5,5,2,0,5,4,1.75,.300
Tony T Fossas,NYY,0,0,36.00,5,0,0,0,0,0,1.0,6,4,4,1,0,1,0,7.00,.667
Eric E Gagne,LA,1,1,2.10,5,5,0,0,0,0,30.0,18,8,7,3,0,15,30,1.10,.175
Luther L Hackman,COL,1,2,10.69,5,3,0,0,0,0,16.0,26,19,19,5,0,12,10,2.38,.371
Cory C Lidle,TB,1,0,7.20,5,1,0,0,0,0,5.0,8,4,4,0,0,2,4,2.00,.364
Damaso D Marte,SEA,0,1,9.35,5,0,0,0,0,0,8.2,16,9,9,3,0,6,3,2.54,.390
Jeff J Mc Curry,HOU,0,1,15.75,5,0,0,0,0,0,4.0,11,8,7,1,0,2,3,3.25,.478
Wade W Miller,HOU,0,1,9.58,5,1,0,0,0,0,10.1,17,11,11,4,0,5,8,2.13,.362
Jim J Morris,TB,0,0,5.79,5,0,0,0,0,0,4.2,3,3,3,1,1,2,3,1.07,.167
Dan D Murray,KC,0,0,7.84,5,0,0,0,0,0,10.1,13,11,9,4,1,6,9,1.84,.302
Antonio A Osuna,LA,0,0,7.71,5,0,0,0,0,0,4.2,4,5,4,0,1,3,5,1.50,.222
Vicente V Padilla,ARI,0,1,16.88,5,0,0,0,0,0,2.2,7,5,5,1,0,3,0,3.75,.467
Gary G Rath,MIN,0,1,11.57,5,1,0,0,0,0,4.2,6,6,6,1,0,5,1,2.36,.300
Mark M Redman,MIN,1,0,8.53,5,1,0,0,0,0,12.2,17,13,12,3,1,7,11,1.89,.298
J. C. J Romero,MIN,0,0,3.72,5,0,0,0,0,0,9.2,13,4,4,0,0,0,4,1.34,.333
Denny D Stark,SEA,0,0,9.95,5,0,0,0,0,0,6.1,10,8,7,0,0,4,4,2.21,.370
Dave D Stevens,CLE,0,0,10.00,5,0,0,0,0,0,9.0,10,10,10,1,0,8,6,2.00,.286
Mark M Thompson,STL,1,3,2.76,5,5,0,0,0,0,29.1,26,12,9,1,2,17,22,1.47,.241
Jeff J Williams,LA,2,0,4.08,5,3,0,0,0,0,17.2,12,10,8,2,0,9,7,1.19,.190
Ed E Yarnall,NYY,1,0,3.71,5,2,0,0,0,0,17.0,17,8,7,1,0,10,13,1.59,.254
Jason J Boyd,PIT,0,0,3.38,4,0,0,0,0,0,5.1,5,2,2,0,1,2,4,1.31,.250
Kirk K Bullinger,BOS,0,0,4.50,4,0,0,0,0,0,2.0,2,1,1,0,0,2,0,2.00,.286
Mike M Cather,ATL,1,0,10.13,4,0,0,0,0,0,2.2,5,3,3,2,0,1,0,2.25,.417
David D Cortes,ATL,0,0,4.91,4,0,0,0,0,0,3.2,3,3,2,0,0,4,2,1.91,.214
Carl C Dale,MIL,0,1,20.25,4,0,0,0,0,0,4.0,8,9,9,2,1,6,4,3.50,.400
Todd T Erdos,NYY,0,0,3.86,4,0,0,0,0,0,7.0,5,4,3,2,0,4,4,1.29,.192
Horacio H Estrada,MIL,0,0,7.36,4,0,0,0,0,0,7.1,10,6,6,4,0,4,5,1.91,.313
Kevin K Jarvis,OAK,0,1,11.57,4,1,0,0,0,0,14.0,28,19,18,6,1,6,11,2.43,.418
Ramon R Martinez,BOS,2,1,3.05,4,4,0,0,0,0,20.2,14,8,7,2,2,8,15,1.06,.192
Jack J Mc Dowell,ANA,0,4,8.05,4,4,0,0,0,0,19.0,31,17,17,4,2,5,12,1.89,.369
Brian B Mc Nichol,CHC,0,2,6.75,4,2,0,0,0,0,10.2,15,8,8,4,1,7,12,2.06,.333
Kurt K Miller,CHC,0,0,18.00,4,0,0,0,0,0,3.0,6,6,6,1,0,3,1,3.00,.462
Aaron A Myette,CWS,0,2,6.32,4,3,0,0,0,0,15.2,17,11,11,2,2,14,11,1.98,.266
Matt M Perisho,TEX,0,0,2.61,4,1,0,0,0,0,10.1,8,3,3,0,0,2,17,0.97,.211
Glendon G Rusch,NYM,0,1,12.60,4,0,0,0,0,0,5.0,8,7,7,1,1,3,4,2.20,.364
Aaron A Scheffer,SEA,0,0,1.93,4,0,0,0,0,0,4.2,6,5,1,0,1,3,4,1.93,.353
Bob B Wolcott,BOS,0,0,8.10,4,0,0,0,0,0,6.2,8,6,6,1,1,3,2,1.65,.333
Chad C Bradford,CWS,0,0,19.64,3,0,0,0,0,0,3.2,9,8,8,1,0,5,0,3.82,.474
Doug D Creek,CHC,0,0,10.50,3,0,0,0,0,0,6.0,6,7,7,1,0,8,6,2.33,.261
Pat P Daneker,CWS,0,0,4.20,3,2,0,0,0,0,15.0,14,8,7,1,0,6,5,1.33,.255
Joe J Davenport,CWS,0,0,0.00,3,0,0,0,0,0,1.2,1,0,0,0,0,2,0,1.80,.200
Rick R De Hart,MON,0,0,21.60,3,0,0,0,0,0,1.2,6,4,4,2,0,3,1,5.40,.545
Rick R Heiserman,STL,0,0,8.31,3,0,0,0,0,0,4.1,8,4,4,2,0,4,4,2.77,.400
Mike M Johnson,MON,0,0,8.64,3,1,0,0,0,0,8.1,12,8,8,2,0,7,6,2.28,.324
Brett B Laxton,OAK,0,1,7.45,3,2,0,0,0,0,9.2,12,12,8,1,2,7,9,1.97,.316
Steve S Mintz,ANA,0,0,3.60,3,0,0,0,0,0,5.0,8,2,2,1,0,2,2,2.00,.381
Matt M Riley,BAL,0,0,7.36,3,3,0,0,0,0,11.0,17,9,9,4,0,13,6,2.73,.378
Todd T Rizzo,CWS,0,2,6.75,3,0,0,0,0,0,1.1,4,2,1,0,0,3,2,5.25,.500
Mike M Romano,TOR,0,0,11.81,3,0,0,0,0,0,5.1,8,8,7,1,0,5,3,2.44,.364
Marino M Santana,BOS,0,0,15.75,3,0,0,0,0,0,4.0,8,7,7,3,0,3,4,2.75,.444
Joe J Slusarski,HOU,0,0,0.00,3,0,0,0,0,0,3.2,1,0,0,0,0,3,3,1.09,.083
Clint C Sodowsky,STL,0,1,15.63,3,1,0,0,0,0,6.1,15,11,11,1,0,6,2,3.32,.455
Michael M Tejera,FLA,0,0,11.37,3,1,0,0,0,0,6.1,10,8,8,1,0,5,7,2.37,.385
Paul P Wagner,CLE,1,0,4.15,3,0,0,0,0,0,4.1,5,4,2,0,2,3,0,1.85,.263
Alan A Benes,STL,0,0,0.00,2,0,0,0,0,0,2.0,2,0,0,0,0,0,2,1.00,.286
Mike M Buddie,NYY,0,0,4.50,2,0,0,0,0,0,2.0,3,1,1,1,0,0,1,1.50,.333
Dan D Carlson,ARI,0,0,9.00,2,0,0,0,0,0,4.0,5,4,4,0,0,0,3,1.25,.278
Doug D Davis,TEX,0,0,33.75,2,0,0,0,0,0,2.2,12,10,10,3,0,0,3,4.50,.600
Jim J Dougherty,PIT,0,0,9.00,2,0,0,0,0,0,2.0,3,3,2,0,0,3,1,3.00,.333
Brian B Falkenborg,BAL,0,0,0.00,2,0,0,0,0,0,3.0,2,0,0,0,0,2,1,1.33,.200
Matt M Franco,NYM,0,0,13.50,2,0,0,0,0,0,1.1,3,2,2,1,0,3,2,4.50,.429
Jeff J Juden,NYY,0,1,1.59,2,1,0,0,0,0,5.2,5,9,1,1,1,3,9,1.41,.200
Curtis C King,STL,0,0,18.00,2,0,0,0,0,0,1.0,3,2,2,0,0,0,1,3.00,.500
Mark M Leiter,SEA,0,0,6.75,2,0,0,0,0,0,1.1,2,1,1,0,0,0,1,1.50,.333
Felipe F Lira,DET,0,0,10.80,2,0,0,0,0,0,3.1,7,5,4,2,0,2,3,2.70,.389
Juan J Pena,BOS,2,0,0.69,2,2,0,0,0,0,13.0,9,1,1,0,0,3,15,0.92,.196
Nerio N Rodriguez,TOR,0,1,13.50,2,0,0,0,0,0,2.0,2,3,3,2,0,2,2,2.00,.250
Sean S Spencer,SEA,0,0,21.60,2,0,0,0,0,0,1.2,5,4,4,0,0,3,2,4.80,.556
Mark M Wohlers,ATL,0,0,27.00,2,0,0,0,0,0,0.2,1,2,2,0,0,6,0,10.50,.333
Tony T Armas,MON,0,1,1.50,1,1,0,0,0,0,6.0,8,4,1,0,0,2,2,1.67,.320
John J Bale,TOR,0,0,13.50,1,0,0,0,0,0,2.0,2,3,3,1,0,2,4,2.00,.250
Wade W Boggs,TB,0,0,6.75,1,0,0,0,0,0,1.1,3,1,1,0,0,0,1,2.25,.429
Jeff J D' Amico,MIL,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,1.00,.250
Chad C Durbin,KC,0,0,0.00,1,0,0,0,0,0,2.1,1,0,0,0,0,1,3,0.86,.125
Gary G Gaetti,CHC,0,0,18.00,1,0,0,0,0,0,1.0,2,2,2,1,0,1,1,3.00,.400
Ed E Giovanola,SD,0,0,0.00,1,0,0,0,0,0,1.1,1,0,0,0,0,2,0,2.25,.200
Gary G Glover,TOR,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.00,.000
Beiker B Graterol,DET,0,1,15.75,1,1,0,0,0,0,4.0,4,7,7,3,0,4,2,2.00,.250
Rick R Greene,CIN,0,0,4.76,1,0,0,0,0,0,5.2,7,4,3,2,0,1,3,1.41,.292
Jonathan J Johnson,TEX,0,0,15.00,1,0,0,0,0,0,3.0,9,5,5,0,1,2,3,3.67,.529
Corey C Lee,TEX,0,1,27.00,1,0,0,0,0,0,1.0,2,3,3,1,0,1,0,3.00,.400
Eric E Ludwick,TOR,0,0,27.00,1,0,0,0,0,0,1.0,3,3,3,0,0,2,0,5.00,.500
Keith K Osik,PIT,0,0,36.00,1,0,0,0,0,0,1.0,2,4,4,0,1,2,1,4.00,.400
Jason J Rakers,CLE,0,0,4.50,1,0,0,0,0,0,2.0,2,1,1,1,0,1,0,1.50,.250
Willis W Roberts,DET,0,0,13.50,1,0,0,0,0,0,1.1,3,4,2,0,1,0,0,2.25,.500
Everett E Stull,ATL,0,0,13.50,1,0,0,0,0,0,0.2,2,3,1,0,0,2,0,6.00,.500
Tanyon T Sturtze,CWS,0,0,0.00,1,1,0,0,0,0,6.0,4,0,0,0,0,2,2,1.00,.200
Luis L Vizcaino,OAK,0,0,5.40,1,0,0,0,0,0,3.1,3,2,2,1,0,3,2,1.80,.231
Joe J Winkelsas,ATL,0,0,54.00,1,0,0,0,0,0,0.1,4,2,2,0,0,1,0,15.00,1.000
