PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Ian I Snell,SEA,0,5,6.41,12,8,0,0,0,0,46.1,60,36,33,10,1,25,26,1.83,.308
Stephen S Strasburg,WSH,5,3,2.91,12,12,0,0,0,0,68.0,56,25,22,5,0,17,92,1.07,.221
Justin J Thomas,PIT,0,1,6.23,12,0,0,0,0,0,13.0,21,9,9,3,0,5,5,2.00,.375
Josh J Tomlin,CLE,6,4,4.56,12,12,1,0,0,0,73.0,72,38,37,10,3,19,43,1.25,.264
Edinson E Vólquez Volquez,CIN,4,3,4.31,12,12,0,0,0,0,62.2,59,30,30,6,3,35,67,1.50,.253
Enerio E Del Rosario,HOU,1,1,4.50,11,0,0,0,0,2,10.0,17,7,5,0,1,4,4,2.10,.405
Jeanmar J Gómez Gomez,CLE,4,5,4.68,11,11,0,0,0,0,57.2,73,36,30,7,2,22,34,1.65,.307
Sean S Green,NYM,0,0,3.86,11,0,0,0,0,0,9.1,7,6,4,1,4,8,12,1.61,.200
Steven S Jackson,PIT,0,1,8.74,11,0,0,0,0,0,11.1,17,11,11,4,0,6,7,2.03,.362
Brad B Lincoln,PIT,1,4,6.66,11,9,0,0,0,0,52.2,66,42,39,9,5,15,25,1.54,.310
Pat P Neshek,MIN,0,1,5.00,11,0,0,0,0,1,9.0,7,5,5,1,1,8,9,1.67,.206
Josh J Rupe,KC,1,1,5.59,11,0,0,0,0,0,9.2,14,6,6,1,0,7,8,2.17,.341
Erick E Threets,CWS,0,0,0.00,11,0,0,0,0,0,12.1,9,1,0,0,0,3,6,0.97,.220
Chris C Tillman,BAL,2,5,5.87,11,11,0,0,0,0,53.2,51,37,35,9,1,31,31,1.53,.255
Ross R Wolf,OAK,0,0,4.26,11,0,0,0,0,0,12.2,12,6,6,1,1,6,9,1.42,.250
Alfredo A Aceves,NYY,3,0,3.00,10,0,0,0,1,1,12.0,10,5,4,1,1,4,2,1.17,.208
Jonathan J Albaladejo,NYY,0,0,3.97,10,0,0,0,0,0,11.1,9,5,5,1,2,8,8,1.50,.231
Mike M Hampton,ARI,0,0,0.00,10,0,0,0,0,0,4.1,3,0,0,0,0,1,3,0.92,.214
Jeremy J Hellickson,TB,4,0,3.47,10,4,0,0,0,1,36.1,32,14,14,5,2,8,33,1.10,.232
Jeremy J Jeffress,MIL,1,0,2.70,10,0,0,0,0,0,10.0,8,4,3,0,0,6,8,1.40,.229
Robert R Manuel,BOS,1,0,4.26,10,0,0,0,0,0,12.2,10,6,6,5,0,7,5,1.34,.213
Ivan I Nova,NYY,1,2,4.50,10,7,0,0,0,1,42.0,44,22,21,4,1,17,26,1.45,.268
Taylor T Buchholz,TOR,1,0,3.75,9,0,0,0,0,0,12.0,10,5,5,2,0,6,9,1.33,.238
Chad C Cordero,SEA,0,1,6.52,9,0,0,0,0,0,9.2,10,7,7,1,1,5,6,1.55,.313
Charlie C Haeger,LAD,0,4,8.40,9,6,0,0,0,0,30.0,36,32,28,4,1,26,30,2.07,.295
Jon J Link,LAD,0,0,4.15,9,0,0,0,0,0,8.2,12,7,4,0,0,4,4,1.85,.333
Jesse J Litsch,TOR,1,5,5.79,9,9,0,0,0,0,46.2,53,30,30,7,2,15,16,1.46,.286
John J Maine,NYM,1,3,6.13,9,9,0,0,0,0,39.2,47,29,27,8,2,25,39,1.82,.297
J. D. J Martin,WSH,1,5,4.13,9,9,0,0,0,0,48.0,56,30,22,9,1,11,31,1.40,.287
Joe J Martinez,PIT,0,1,4.12,9,1,0,0,0,0,19.2,26,11,9,1,2,9,9,1.78,.317
Andrew A Miller,FLA,1,5,8.54,9,7,0,0,0,0,32.2,51,34,31,6,1,26,28,2.36,.372
Mike M Minor,ATL,3,2,5.98,9,8,0,0,0,0,40.2,53,28,27,6,1,11,43,1.57,.314
John J Parrish,KC,1,1,3.00,9,0,0,0,0,2,6.0,4,2,2,2,0,5,4,1.50,.190
Brad B Penny,STL,3,4,3.23,9,9,0,0,0,0,55.2,63,25,20,4,3,9,35,1.29,.293
Mitch M Stetter,MIL,0,0,14.73,9,0,0,0,0,0,3.2,7,6,6,1,1,3,3,2.73,.389
Cesar C Valdez,ARI,1,2,7.65,9,2,0,0,0,0,20.0,29,19,17,2,1,10,13,1.95,.337
Rick R Van Den Hurk,BAL,0,1,5.09,9,1,0,0,0,0,17.2,16,14,10,2,2,8,18,1.36,.246
Jay J Buente,FLA,0,0,6.55,8,0,0,0,0,0,11.0,16,8,8,0,0,11,9,2.45,.340
Esmailin E Caridad,CHC,0,1,11.25,8,0,0,0,0,2,4.0,4,7,5,1,0,5,4,2.25,.235
Jose J Ceda,FLA,0,0,5.19,8,0,0,0,0,0,8.2,8,5,5,1,1,11,9,2.19,.242
Doug D Davis,MIL,1,4,7.51,8,8,0,0,0,0,38.1,55,36,32,6,3,21,34,1.98,.333
Ross R Detwiler,WSH,1,3,4.25,8,5,0,0,0,0,29.2,34,22,14,5,1,14,17,1.62,.288
Alfredo A Figaro,DET,0,2,6.75,8,1,0,0,0,0,14.2,18,12,11,1,0,8,5,1.77,.310
Lucas L Harrell,CWS,1,0,4.88,8,3,0,0,0,0,24.0,34,18,13,2,0,17,15,2.13,.337
Philip P Humber,KC,2,1,4.15,8,1,0,0,0,0,21.2,22,10,10,1,1,7,16,1.34,.259
Jake J Mc Gee,TB,0,0,1.80,8,0,0,0,0,0,5.0,2,1,1,0,0,3,6,1.00,.118
Joe J Nelson,BOS,0,0,9.72,8,0,0,0,0,0,8.1,14,9,9,2,0,6,9,2.40,.359
Greg G Smith,COL,1,2,6.23,8,8,0,0,0,0,39.0,49,28,27,8,1,24,31,1.87,.322
Henry H Villar,HOU,0,0,4.50,8,0,0,0,0,0,6.0,5,3,3,0,1,3,3,1.33,.227
Mike M Zagurski,PHI,0,0,10.29,8,0,0,0,0,0,7.0,8,8,8,1,2,5,11,1.86,.320
Carlos C Carrasco,CLE,2,2,3.83,7,7,1,0,0,0,44.2,47,20,19,6,1,14,38,1.37,.276
Jesse J English,WSH,0,0,3.86,7,0,0,0,0,0,7.0,10,3,3,0,0,2,4,1.71,.323
Marco M Estrada,MIL,0,0,9.53,7,1,0,0,0,0,11.1,14,13,12,3,1,6,13,1.76,.280
Jeff J Gray,CHC,1,0,6.75,7,0,0,0,0,0,9.1,12,9,7,1,1,5,4,1.82,.316
Brandon B Kintzler,MIL,0,1,7.36,7,0,0,0,0,0,7.1,10,6,6,2,0,4,9,1.91,.357
Matt M Maloney,CIN,2,2,3.05,7,2,0,0,0,0,20.2,20,7,7,2,1,5,13,1.21,.256
Brad B Mills,TOR,1,0,5.64,7,3,0,0,0,0,22.1,20,14,14,2,1,13,18,1.48,.241
Edwar E Ramirez,OAK,1,0,4.91,7,0,0,0,0,0,11.0,9,7,6,1,0,10,10,1.73,.220
Jeff J Samardzija,CHC,2,2,8.38,7,3,0,0,0,0,19.1,21,22,18,4,2,20,9,2.12,.269
Brian B Schlitter,CHC,0,1,12.38,7,0,0,0,0,0,8.0,18,11,11,2,1,5,7,2.88,.429
P. J. P Walters,STL,2,0,6.00,7,3,0,0,0,0,30.0,32,20,20,5,0,10,22,1.40,.276
Jordan J Zimmermann,WSH,1,2,4.94,7,7,0,0,0,0,31.0,31,20,17,8,2,10,27,1.32,.256
Robert R Coello,BOS,0,0,4.76,6,0,0,0,0,0,5.2,4,3,3,0,0,5,5,1.59,.190
Sammy S Gervacio,HOU,0,1,12.27,6,0,0,0,0,0,3.2,4,6,5,1,0,5,3,2.45,.267
Rich R Hill,BOS,1,0,0.00,6,0,0,0,0,0,4.0,5,0,0,0,0,1,3,1.50,.294
Anthony A Lerew,KC,1,4,8.54,6,6,0,0,0,0,26.1,34,25,25,9,2,9,18,1.63,.321
Russ R Ortiz,LAD,0,1,10.29,6,0,0,0,0,0,7.0,10,8,8,0,0,5,6,2.14,.345
Scott S Proctor,ATL,0,0,6.35,6,0,0,0,0,0,5.2,4,4,4,1,0,4,6,1.41,.200
Jeremy J Accardo,TOR,0,1,8.10,5,0,0,0,0,0,6.2,12,6,6,0,1,3,3,2.25,.400
Mitch M Atkins,CHC,0,0,6.30,5,0,0,0,0,0,10.0,12,8,7,2,1,6,10,1.80,.286
Joe J Bisenius,WSH,0,0,9.64,5,0,0,0,0,0,4.2,6,6,5,1,0,6,5,2.57,.300
Roman R Colon,KC,0,0,18.00,5,0,0,0,0,0,2.0,5,4,4,0,1,2,1,3.50,.455
Juan J Cruz,KC,0,0,3.38,5,0,0,0,0,1,5.1,9,2,2,0,0,4,7,2.44,.391
Justin J Duchscherer,OAK,2,1,2.89,5,5,0,0,0,0,28.0,26,11,9,3,1,12,18,1.36,.255
Edgmer E Escalona,COL,0,0,1.50,5,0,0,0,0,0,6.0,4,1,1,0,0,4,2,1.33,.190
Armando A Gabino,BAL,0,0,13.50,5,0,0,0,0,0,4.2,9,7,7,3,0,3,2,2.57,.391
Dillon D Gee,NYM,2,2,2.18,5,5,0,0,0,0,33.0,25,10,8,2,0,15,17,1.21,.212
Gregory G Infante,CWS,0,0,0.00,5,0,0,0,0,0,4.2,2,0,0,0,0,4,5,1.29,.133
Justin J James,OAK,0,0,4.50,5,0,0,0,0,1,4.0,7,2,2,0,1,4,5,2.75,.389
Brad B Kilby,OAK,0,0,2.16,5,0,0,0,0,0,8.1,7,2,2,2,0,0,8,0.84,.219
Yunesky Y Maya,WSH,0,3,5.88,5,5,0,0,0,0,26.0,30,18,17,3,2,11,12,1.58,.294
Adalberto A Mendez,FLA,1,3,5.11,5,5,0,0,0,0,24.2,28,14,14,7,2,12,11,1.62,.295
Andy A Oliver,DET,0,4,7.36,5,5,0,0,0,0,22.0,26,22,18,3,2,13,18,1.77,.310
Adam A Ottavino,STL,0,2,8.46,5,3,0,0,0,0,22.1,37,21,21,5,0,9,12,2.06,.370
Vinnie V Pestano,CLE,0,0,3.60,5,0,0,0,1,1,5.0,4,2,2,0,0,5,8,1.80,.222
Royce R Ring,NYY,0,0,15.43,5,0,0,0,0,0,2.1,3,4,4,0,0,2,2,2.14,.300
Anthony A Slama,MIN,0,1,7.71,5,0,0,0,0,1,4.2,6,4,4,1,0,5,5,2.36,.300
Jess J Todd,CLE,0,0,7.50,5,0,0,0,0,0,6.0,9,5,5,0,0,3,9,2.00,.333
Carlos C Torres,CWS,0,1,8.56,5,1,0,0,0,0,13.2,23,13,13,2,0,9,13,2.34,.377
Vance V Worley,PHI,1,1,1.38,5,2,0,0,0,0,13.0,8,2,2,1,0,4,12,0.92,.178
Brian B Bass,PIT,0,0,12.27,4,0,0,0,0,0,7.1,9,11,10,0,1,10,5,2.59,.310
Jason J Bergmann,WSH,0,1,15.43,4,0,0,0,0,0,2.1,3,4,4,2,0,1,2,1.71,.300
Jared J Burton,CIN,0,0,0.00,4,0,0,0,0,0,3.1,0,0,0,0,0,0,1,0.00,.000
Dan D Cortes,SEA,0,1,3.38,4,0,0,0,0,1,5.1,3,3,2,0,0,3,6,1.13,.158
Bobby B Cramer,OAK,2,1,3.04,4,4,0,0,0,0,23.2,20,8,8,5,0,6,13,1.10,.233
Samuel S Deduno,COL,0,0,3.38,4,0,0,0,0,0,2.2,3,1,1,1,0,1,3,1.50,.273
Matt M Fox,BOS,0,0,4.91,4,1,0,0,0,0,7.1,8,4,4,0,0,2,0,1.36,.296
Shawn S Hill,TOR,1,2,2.61,4,4,0,0,0,0,20.2,24,8,6,1,1,4,14,1.35,.282
Waldis W Joaquin,SF,0,0,9.64,4,0,0,0,0,0,4.2,6,6,5,0,1,7,2,2.79,.333
Cory C Luebke,SD,1,1,4.08,4,3,0,0,0,0,17.2,17,8,8,3,1,6,18,1.30,.246
Jhan J Mariñez Marinez,FLA,1,1,6.75,4,0,0,0,0,2,2.2,3,3,2,1,0,3,3,2.25,.273
Luis L Mendoza,KC,0,1,22.50,4,0,0,0,0,1,4.0,10,10,10,4,0,3,1,3.25,.455
Saul S Rivera,ARI,0,0,22.09,4,0,0,0,0,0,3.2,11,9,9,2,0,3,1,3.82,.550
Mark M Rogers,MIL,0,0,1.80,4,2,0,0,0,0,10.0,2,2,2,0,1,3,11,0.50,.067
Daniel D Stange,ARI,0,0,13.50,4,0,0,0,0,0,4.0,4,6,6,1,0,6,2,2.50,.250
Anthony A Varvaro,SEA,0,1,11.25,4,0,0,0,0,0,4.0,6,5,5,2,0,6,5,3.00,.333
Chris C Young,SD,2,0,0.90,4,4,0,0,0,0,20.0,10,2,2,1,0,11,15,1.05,.143
Brandon B Beachy,ATL,0,2,3.00,3,3,0,0,0,0,15.0,16,9,5,0,0,7,15,1.53,.267
Kris K Benson,ARI,1,1,5.14,3,3,0,0,0,0,14.0,18,9,8,2,1,6,8,1.71,.305
Billy B Buckner,ARI,0,3,11.08,3,3,0,0,0,0,13.0,26,17,16,4,2,5,11,2.38,.406
Steve S Cishek,FLA,0,0,0.00,3,0,0,0,0,0,4.1,1,0,0,0,0,1,3,0.46,.071
Kyle K Drabek,TOR,0,3,4.76,3,3,0,0,0,0,17.0,18,9,9,2,0,5,12,1.35,.295
Hunter H Jones,FLA,0,0,0.00,3,0,0,0,0,0,1.2,0,0,0,0,1,1,3,0.60,.000
Zach Z Kroenke,ARI,1,0,6.75,3,1,0,0,0,0,6.2,9,5,5,2,0,4,2,1.95,.333
Kam K Mickolio,BAL,0,0,7.36,3,0,0,0,0,0,3.2,5,3,3,1,0,3,4,2.18,.313
Hayden H Penn,PIT,0,0,30.86,3,0,0,0,0,0,2.1,8,8,8,0,0,3,0,4.71,.615
Robert R Ray,TOR,0,0,2.45,3,0,0,0,0,0,3.2,2,1,1,0,0,5,3,1.91,.154
Rafael R Rodriguez,ARI,0,0,5.79,3,0,0,0,0,0,4.2,5,3,3,1,2,3,3,1.71,.263
Brett B Sinkbeil,FLA,0,0,13.50,3,0,0,0,0,0,2.0,2,3,3,0,0,5,1,3.50,.250
Chris C Smith,MIL,0,0,5.40,3,0,0,0,0,0,3.1,4,2,2,0,0,1,4,1.50,.308
Scott S Strickland,FLA,0,0,9.00,3,0,0,0,0,0,2.0,5,2,2,0,0,1,0,3.00,.500
Omar O Beltre,TEX,0,1,9.00,2,2,0,0,0,0,7.0,9,7,7,3,2,7,9,2.29,.321
Casey C Fien,DET,0,0,10.13,2,0,0,0,0,0,2.2,4,3,3,2,0,0,0,1.50,.364
Evan E Mac Lane,STL,0,1,9.00,2,0,0,0,0,0,1.0,1,1,1,1,0,1,0,2.00,.333
Gary G Majewski,HOU,0,0,22.50,2,0,0,0,0,0,2.0,5,5,5,1,0,1,1,3.00,.417
Scott S Mathieson,PHI,0,0,10.80,2,0,0,0,0,0,1.2,5,3,2,0,0,2,1,4.20,.556
Aaron A Miles,STL,0,0,0.00,2,0,0,0,0,0,2.0,2,0,0,0,0,0,0,1.00,.250
Kevin K Mulvey,ARI,0,0,6.00,2,0,0,0,0,0,3.0,5,2,2,2,1,2,1,2.33,.357
Juan J Rincon,COL,0,0,4.50,2,0,0,0,0,0,2.0,3,1,1,0,0,2,3,2.50,.333
Sandy S Rosario,FLA,0,0,54.00,2,0,0,0,0,0,1.0,9,6,6,2,0,1,0,10.00,.818
Romulo R Sanchez,NYY,0,0,0.00,2,0,0,0,0,0,4.1,1,0,0,0,0,3,5,0.92,.071
Russ R Springer,CIN,0,0,5.40,2,0,0,0,0,0,1.2,2,1,1,0,0,0,1,1.20,.286
Merkin M Valdez,TOR,0,0,20.25,2,0,0,0,0,0,1.1,2,3,3,0,0,3,0,3.75,.333
Pedro P Viola,BAL,0,0,13.50,2,0,0,0,0,0,1.1,1,2,2,1,0,1,3,1.50,.200
Sean S West,FLA,0,2,7.71,2,2,0,0,0,0,9.1,15,9,8,2,0,4,8,2.04,.375
Josh J Banks,HOU,0,1,13.50,1,1,0,0,0,0,4.0,8,6,6,1,0,4,1,3.00,.400
Fernando F Cabrera,BOS,0,0,20.25,1,0,0,0,0,0,1.1,2,3,3,1,0,2,0,3.00,.400
Drew D Carpenter,PHI,0,1,9.00,1,0,0,0,0,0,3.0,5,3,3,1,0,0,2,1.67,.385
Kevin K Cash,HOU,0,0,9.00,1,0,0,0,0,0,1.0,3,1,1,0,0,0,0,3.00,.500
Matt M Chico,WSH,0,0,3.60,1,1,0,0,0,0,5.0,6,2,2,0,1,0,3,1.20,.286
Rob R Delaney,MIN,0,0,9.00,1,0,0,0,0,0,1.0,2,1,1,1,0,1,0,3.00,.500
Scott S Elbert,LAD,0,0,13.50,1,0,0,0,0,0,0.2,1,1,1,0,0,3,0,6.00,.333
Bill B Hall,BOS,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
James J Houser,FLA,0,0,20.25,1,0,0,0,0,0,1.1,3,3,3,1,1,1,1,3.00,.500
Joe J Inglett,MIL,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Chris C Jakubauskas,PIT,0,1,27.00,1,1,0,0,0,0,0.2,2,2,2,0,0,0,0,3.00,.500
Felipe F Lopez S,STL,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2.00,.333
Jeff J Marquez,CWS,0,0,18.00,1,0,0,0,0,0,1.0,2,2,2,1,0,0,0,2.00,.400
Andy A Marte,CLE,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.00,.000
Joe J Mather C,STL,0,1,9.00,1,0,0,0,0,0,2.0,2,2,2,0,1,3,0,2.50,.400
Garrett G Mock,WSH,0,0,5.40,1,1,0,0,0,0,3.1,4,2,2,2,0,5,3,2.70,.286
Clayton C Mortensen,OAK,0,0,4.50,1,1,0,0,0,0,6.0,6,4,3,1,0,2,7,1.33,.250
Guillermo G Moscoso,TEX,0,0,27.00,1,0,0,0,0,0,0.2,2,2,2,0,1,2,2,6.00,.500
Troy T Patton,BAL,0,0,0.00,1,0,0,0,0,0,0.2,1,0,0,0,0,1,1,3.00,.333
Luis L Perdomo,SD,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,1.00,.250
Jo- Jo J Reyes,ATL,0,0,24.30,1,0,0,0,0,0,3.1,10,9,9,2,0,3,2,3.90,.500
Jay J Sborz,DET,0,0,67.50,1,0,0,0,0,0,0.2,3,5,5,0,2,0,1,4.50,.600
Tobi T Stoner,NYM,0,1,3.86,1,0,0,0,0,0,2.1,3,1,1,0,0,1,0,1.71,.300
Dale D Thayer,TB,0,0,27.00,1,0,0,0,0,0,2.0,7,6,6,1,0,0,2,3.50,.538
Jonathan J Van Every C,BOS,0,0,18.00,1,0,0,0,0,0,1.0,2,2,2,1,0,0,1,2.00,.400
