PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Chris C Holt,HOU,33,60,3,6,1,0,0,3,4,33,0,0,.100,.169,.117,.286
John J Jaha D,OAK,33,97,14,17,1,0,1,5,33,38,1,0,.175,.398,.216,.615
Darryl D Kile,STL,33,73,5,9,1,0,0,3,10,38,0,0,.123,.229,.137,.366
Greg G Maddux,ATL,33,80,2,15,2,1,0,5,2,19,0,1,.188,.217,.238,.454
Steve S Parris,CIN,33,55,4,7,2,0,0,4,2,19,0,1,.127,.155,.164,.319
A. J. A Pierzynski,MIN,33,88,12,27,5,1,2,11,5,14,1,0,.307,.354,.455,.809
Kirk K Rueter,SF,33,60,5,12,3,0,0,5,1,11,0,0,.200,.213,.250,.463
Ryan R Thompson L,NYY,33,50,12,13,3,0,3,14,5,12,0,1,.260,.339,.500,.839
Jorge J Velandia,NYM,33,31,2,3,1,0,0,2,2,8,0,0,.097,.176,.129,.306
Ron R Villone,CIN,33,43,2,7,1,0,0,4,0,9,0,0,.163,.163,.186,.349
Pedro P Astacio,COL,32,82,2,8,0,0,0,6,1,25,0,0,.098,.108,.098,.206
Kevin K Brown,LA,32,66,2,5,0,0,0,3,2,29,0,0,.076,.129,.076,.204
Mc Kay M Christensen C,CWS,32,19,4,2,0,0,0,1,2,6,1,1,.105,.227,.105,.332
Tomas T De La Rosa S,MON,32,66,7,19,3,1,2,9,7,11,2,1,.288,.365,.455,.819
Aaron A Ledesma,COL,32,40,4,9,2,0,0,3,2,9,0,0,.225,.279,.275,.554
Jose J Lima,HOU,32,60,6,10,2,0,0,2,1,17,0,0,.167,.180,.200,.380
Ryan R Minor,BAL,32,84,4,11,1,0,0,3,3,20,0,0,.131,.170,.143,.313
Chan Ho C Park,LA,32,70,6,15,4,0,2,6,2,16,0,0,.214,.236,.357,.593
Yorkis Y Perez,HOU,32,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Andy A Ashby,ATL,31,61,2,9,0,0,0,6,2,22,0,0,.148,.175,.148,.322
Gary G Bennett,PHI,31,74,8,18,5,0,2,5,13,15,0,0,.243,.371,.392,.763
Alex A Cabrera,ARI,31,80,10,21,2,1,5,14,4,21,0,0,.263,.299,.500,.799
Bobby B Chouinard,COL,31,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Matt M Clement,SD,31,60,3,4,0,1,0,2,4,33,0,0,.067,.125,.100,.225
Ryan R Dempster,FLA,31,77,3,6,2,0,0,2,1,29,0,0,.078,.090,.104,.194
Shawn S Estes,SF,31,68,4,14,4,0,1,10,2,28,0,0,.206,.229,.309,.537
Jimmy J Haynes,MIL,31,64,3,8,4,0,0,4,1,30,0,0,.125,.138,.188,.326
Pat P Hentgen,STL,31,60,4,8,0,0,0,0,4,17,0,0,.133,.188,.133,.321
Jason J La Rue,CIN,31,98,12,23,3,0,5,12,5,19,0,0,.235,.299,.418,.717
Fernando F Lunar,BAL,31,70,5,12,1,0,0,6,3,19,0,2,.171,.247,.186,.432
Russ R Ortiz,SF,31,61,7,12,2,0,0,5,8,16,0,0,.197,.290,.230,.519
Javier J Vazquez,MON,31,65,4,15,2,0,0,1,2,15,0,0,.231,.254,.262,.515
Rick R White,NYM,31,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Rich R Amaral C,BAL,30,60,10,13,1,1,0,6,7,8,6,2,.217,.299,.267,.565
Kris K Benson,PIT,30,65,3,6,2,0,0,1,4,29,0,0,.092,.157,.123,.280
Brian B Buchanan R,MIN,30,82,10,19,3,0,1,8,8,22,0,2,.232,.301,.305,.606
John J Burkett,ATL,30,42,2,6,1,0,0,3,3,15,0,0,.143,.200,.167,.367
Omar O Daal,PHI,30,45,3,12,3,0,1,6,4,8,0,0,.267,.327,.400,.726
Darren D Dreifort,LA,30,68,5,11,3,0,3,8,1,25,0,0,.162,.186,.338,.524
Mark M Gardner,SF,30,43,1,5,0,0,0,0,0,22,0,0,.116,.116,.116,.233
Matt M Morris,STL,30,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Carlos C Perez,LA,30,43,0,2,1,1,0,3,0,15,0,0,.047,.047,.116,.163
Jay J Powell,HOU,30,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Armando A Reynoso,ARI,30,48,0,5,0,0,0,0,2,24,0,0,.104,.140,.104,.244
Todd T Ritchie,PIT,30,60,4,13,2,0,0,2,2,22,0,0,.217,.242,.250,.492
Bill B Selby,CLE,30,46,8,11,1,0,0,4,1,9,0,0,.239,.271,.261,.532
Garrett G Stephenson,STL,30,59,0,3,0,0,0,4,4,23,0,0,.051,.111,.051,.162
Pedro P Valdes,TEX,30,54,4,15,5,0,1,5,6,7,0,0,.278,.350,.426,.776
Randy R Wolf,PHI,30,57,5,11,2,0,0,4,3,19,0,0,.193,.230,.228,.458
Julio J Zuleta,CHC,30,68,13,20,8,0,3,12,2,19,0,1,.294,.342,.544,.887
Jason J Boyd,PHI,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Elarton,HOU,29,63,6,10,2,0,0,0,1,20,0,0,.159,.197,.190,.387
Danny D Klassen,ARI,29,76,13,18,3,0,2,8,8,24,1,1,.237,.318,.355,.673
Al A Leiter,NYM,29,58,1,3,0,0,0,0,4,33,0,0,.052,.113,.052,.165
Rick R Reed,NYM,29,49,6,10,0,0,0,2,1,11,0,0,.204,.226,.204,.430
Glendon G Rusch,NYM,29,50,2,3,0,0,0,1,3,19,0,0,.060,.113,.060,.173
Kevin K Tapani,CHC,29,56,3,10,2,0,1,4,3,20,0,1,.179,.220,.268,.488
Woody W Williams,SD,29,58,10,15,4,0,1,9,4,26,0,0,.259,.308,.379,.687
Andy A Benes,STL,28,50,1,4,0,0,1,1,4,19,0,0,.080,.148,.140,.288
Daniel D Garibay,CHC,28,15,1,2,0,0,0,1,0,6,0,0,.133,.133,.133,.267
Scott S Kamieniecki,ATL,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Onan O Masaoka,LA,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Guillermo G Mota,MON,28,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Augie A Ojeda S,CHC,28,77,10,17,3,1,2,8,10,9,0,1,.221,.307,.364,.670
Robert R Person,PHI,28,53,1,7,3,0,0,2,3,29,0,0,.132,.175,.189,.364
Rich R Rodriguez,NYM,28,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Timlin,STL,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Wagner,HOU,28,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Craig C Wilson,CWS,28,73,12,19,3,0,0,4,5,11,1,0,.260,.316,.301,.618
Dewayne D Wise L,TOR,28,22,3,3,0,0,0,0,1,5,1,0,.136,.208,.136,.345
Dusty D Allen,DET,27,28,5,7,2,0,2,2,4,12,0,0,.250,.344,.536,.880
Jimmy J Anderson,PIT,27,50,5,7,1,0,0,1,0,11,0,0,.140,.140,.160,.300
Alan A Benes,STL,27,4,0,2,1,0,0,0,0,1,0,0,.500,.500,.750,1.250
Will W Cunnane,SD,27,7,0,1,1,0,0,0,0,3,0,0,.143,.143,.286,.429
Chris C Donnels,LA,27,34,8,10,3,0,4,9,6,7,0,0,.294,.390,.735,1.126
George G Lombard R,ATL,27,39,8,4,0,0,0,2,1,14,4,0,.103,.146,.103,.249
Rob R Ryan,ARI,27,27,4,8,1,1,0,2,4,7,0,0,.296,.406,.407,.814
Ed E Vosberg,PHI,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Masato M Yoshii,COL,27,50,4,9,1,0,1,8,2,13,1,0,.180,.212,.260,.472
Rob R Bell,CIN,26,45,1,3,1,0,0,0,1,27,0,0,.067,.087,.089,.176
Javier J Cardona,DET,26,40,1,7,1,0,1,2,0,9,0,0,.175,.190,.275,.466
Gene G Kingsale C,BAL,26,88,13,21,2,1,0,9,2,14,1,2,.239,.253,.284,.537
Hector H Ortiz,KC,26,88,15,34,6,0,0,5,8,8,0,0,.386,.443,.455,.898
Curt C Schilling,ARI,26,61,2,13,3,0,0,4,1,15,0,1,.213,.226,.262,.488
Morgan M Burkhart D,BOS,25,73,16,21,3,0,4,18,17,25,0,0,.288,.442,.493,.935
Wayne W Franklin,HOU,25,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Guthrie,TB,25,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Steve S Sisco,ATL,25,27,4,5,0,0,1,2,3,4,0,0,.185,.267,.296,.563
Geronimo G Berroa,LA,24,31,2,8,0,1,0,5,4,8,0,0,.258,.343,.323,.665
Pete P Harnisch,CIN,24,43,4,8,2,0,1,8,0,14,0,0,.186,.186,.302,.488
Mark M Holzemer,PHI,24,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Jarvis,COL,24,34,4,3,1,0,0,0,2,11,0,0,.088,.162,.118,.280
Bobby B Jones,NYM,24,44,4,2,0,0,0,0,3,21,0,0,.045,.125,.045,.170
Terrell T Lowery L,SF,24,34,13,15,4,0,1,5,7,8,1,0,.441,.548,.647,1.195
Adam A Melhuse,COL,24,24,3,4,0,1,0,4,3,6,0,0,.167,.259,.250,.509
David D Newhan,PHI,24,37,8,6,1,0,1,2,8,13,0,0,.162,.311,.270,.581
Santiago S Perez,MIL,24,52,8,9,2,0,0,2,8,9,4,0,.173,.290,.212,.502
Timo T Perez R,NYM,24,49,11,14,4,1,1,3,3,5,1,1,.286,.333,.469,.803
B. J. B Waszgis,TEX,24,45,6,10,1,0,0,4,4,10,0,0,.222,.294,.244,.539
Matt M Whisenant,SD,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Whiteside,SD,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Woodard,MIL,24,22,0,1,0,0,0,2,1,6,0,0,.045,.125,.045,.170
Scott S Aldred,PHI,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ivanon I Coffie,BAL,23,60,6,13,4,1,0,6,5,11,1,0,.217,.284,.317,.600
Todd T Erdos,SD,23,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Evans,TEX,23,54,10,15,4,0,0,5,10,13,0,3,.278,.394,.352,.746
Brad B Penny,FLA,23,45,2,5,0,0,0,2,0,17,0,0,.111,.111,.111,.222
Rudy R Seanez,ATL,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Larry L Sutton,STL,23,25,5,8,0,0,1,6,5,7,0,0,.320,.406,.440,.846
Kerry K Wood,CHC,23,40,6,10,0,0,1,4,2,10,0,0,.250,.286,.325,.611
Jamey J Wright,MIL,23,46,0,3,1,0,0,0,0,17,0,0,.065,.065,.087,.152
Jeff J D' Amico,MIL,22,44,2,4,1,0,1,2,3,19,0,0,.091,.146,.182,.328
Mark M De Rosa,ATL,22,13,9,4,1,0,0,3,2,1,0,0,.308,.400,.385,.785
Mike M Mohler,STL,22,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
John J Snyder,MIL,22,38,1,3,1,0,0,0,2,7,0,0,.079,.146,.105,.252
Alfonso A Soriano,NYY,22,50,5,9,3,0,2,3,1,15,2,0,.180,.196,.360,.556
Brian B Williams,CHC,22,2,0,1,1,0,0,1,0,0,0,0,.500,.500,1.000,1.500
Izzy I Alcantara R,BOS,21,45,9,13,1,0,4,7,3,7,0,0,.289,.333,.578,.911
Bronson B Arroyo,PIT,21,21,2,3,2,0,0,0,0,10,0,0,.143,.143,.238,.381
Reid R Cornelius,FLA,21,37,1,5,2,0,0,1,0,12,0,0,.135,.135,.189,.324
Adam A Eaton,SD,21,38,6,11,2,0,0,4,6,10,2,0,.289,.400,.342,.742
Mark M Johnson,NYM,21,22,2,4,0,0,1,6,5,9,0,0,.182,.333,.318,.652
Mike M Maddux,HOU,21,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Brian B Meadows,SD,21,40,2,6,0,0,0,2,0,17,0,0,.150,.150,.150,.300
Ruben R Quevedo,CHC,21,30,1,4,0,0,0,1,0,10,0,0,.133,.133,.133,.267
Carlos C Reyes,SD,21,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Wehner,PIT,21,50,10,15,3,0,1,9,4,6,0,0,.300,.352,.420,.772
Alex A Hernandez,PIT,20,60,4,12,3,0,1,5,0,13,1,1,.200,.200,.300,.500
Felix F Jose R,NYY,20,29,4,7,0,0,1,5,2,9,0,1,.241,.281,.345,.626
Shane S Reynolds,HOU,20,40,2,9,1,0,1,2,1,13,0,0,.225,.262,.325,.587
Ruben R Sierra D,TEX,20,60,5,14,0,0,1,7,4,9,1,0,.233,.281,.283,.565
Chuck C Smith,FLA,20,40,2,4,0,0,0,2,0,19,0,0,.100,.100,.100,.200
Gene G Stechschulte,STL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Everett E Stull,MIL,20,9,0,0,0,0,0,0,1,9,0,0,.000,.100,.000,.100
Mark M Wohlers,CIN,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Bell,CIN,19,27,5,6,0,0,2,4,4,7,0,0,.222,.323,.444,.767
Jason J Bere,MIL,19,39,3,8,0,1,0,2,0,17,0,0,.205,.205,.256,.462
Alan A Mills,BAL,19,3,0,0,0,0,0,1,1,2,0,0,.000,.250,.000,.250
Joe J Nathan,SF,19,32,3,5,2,0,2,3,1,9,0,0,.156,.176,.406,.583
Dave D Roberts L,CLE,19,10,1,2,0,0,0,0,2,2,1,1,.200,.333,.200,.533
Mark M Thompson,STL,19,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Tollberg,SD,19,32,1,3,0,0,0,1,0,11,0,0,.094,.094,.094,.188
Ismael I Valdez,LA,19,25,2,5,2,0,1,3,1,10,0,0,.200,.231,.400,.631
Rolando R Arrojo,COL,18,28,2,3,1,0,0,3,1,13,0,0,.107,.138,.143,.281
Jeff J Branson S,LA,18,17,3,4,1,0,0,0,1,6,0,0,.235,.278,.294,.572
Scott S Downs,MON,18,28,2,2,0,0,0,1,2,10,0,0,.071,.133,.071,.205
Eric E Gagne,LA,18,28,1,4,0,0,0,0,0,5,0,0,.143,.143,.143,.286
Ross R Gload,CHC,18,31,4,6,0,1,1,3,3,10,0,0,.194,.257,.355,.612
Lance L Johnson,NYY,18,30,6,9,1,0,0,2,0,7,2,0,.300,.300,.333,.633
Denny D Neagle,CIN,18,37,1,7,2,0,0,3,2,9,0,0,.189,.231,.243,.474
Talmadge T Nunnari,MON,18,5,2,1,0,0,0,1,6,2,0,0,.200,.583,.200,.783
Steve S Schrenk,PHI,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Stottlemyre,ARI,18,31,6,6,2,0,1,4,3,14,0,0,.194,.265,.355,.620
Francisco F Cordova,PIT,17,35,0,4,0,0,0,3,2,15,0,0,.114,.162,.114,.276
Jerry J Dipoto,COL,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Vladimir V Nunez,FLA,17,17,2,2,0,0,1,3,0,5,0,0,.118,.118,.294,.412
Chris C Peters,PIT,17,6,1,1,0,0,0,1,0,1,0,0,.167,.167,.167,.333
Bo B Porter R,OAK,17,13,3,2,0,0,1,2,2,5,0,0,.154,.267,.385,.651
Mike M Thurman,MON,17,24,3,1,0,0,0,0,2,17,0,0,.042,.115,.042,.157
Justin J Baughman,ANA,16,22,4,5,2,0,0,0,1,2,3,0,.227,.261,.318,.579
Paul P Byrd,PHI,16,20,2,3,0,0,0,0,1,6,0,0,.150,.227,.150,.377
Kelly K Dransfeldt S,TEX,16,26,2,3,2,0,0,2,1,14,0,0,.115,.148,.192,.340
Karim K Garcia D,BAL,16,33,1,3,0,0,0,0,0,10,0,0,.091,.091,.091,.182
Craig C House,COL,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Mahay,FLA,16,4,0,2,1,0,0,0,0,1,0,0,.500,.500,.750,1.250
Luis L Rivas,MIN,16,58,8,18,4,1,0,6,2,4,2,0,.310,.323,.414,.736
Joe J Strong,FLA,16,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chad C Allen R,MIN,15,50,2,15,3,0,0,7,3,14,0,2,.300,.345,.360,.706
Danny D Ardoin,MIN,15,32,4,4,1,0,1,5,8,10,0,0,.125,.300,.250,.550
Tony T Armas,MON,15,26,1,1,0,0,0,1,1,12,0,0,.038,.074,.038,.112
Dee D Brown,KC,15,25,4,4,1,0,0,4,3,9,0,0,.160,.250,.200,.450
Jim J Bruske,MIL,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bubba B Carpenter,COL,15,27,4,6,0,0,3,5,4,13,0,0,.222,.323,.556,.878
Osvaldo O Fernandez,CIN,15,22,0,2,0,0,0,1,2,10,0,0,.091,.167,.091,.258
Shawn S Gilbert L,LA,15,20,5,3,1,0,1,3,2,7,0,0,.150,.227,.350,.577
Scott S Karl,COL,15,14,3,4,0,0,0,0,1,5,0,1,.286,.375,.286,.661
Randy R Knorr,TEX,15,34,5,10,2,0,2,2,0,3,0,0,.294,.294,.529,.824
Quinton Q Mc Cracken L,TB,15,31,5,4,0,0,0,2,6,4,0,1,.129,.270,.129,.399
Greg G Mc Michael,ATL,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trever T Miller,LA,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wade W Miller,HOU,15,40,1,4,1,0,0,3,0,16,0,0,.100,.100,.125,.225
Carl C Pavano,MON,15,35,2,5,1,0,0,0,0,16,0,0,.143,.143,.171,.314
Bryan B Ward,PHI,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Turner T Ward R,ARI,15,52,5,9,4,0,0,4,5,7,1,1,.173,.241,.250,.491
John J Wasdin,COL,15,8,0,2,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Raul R Chavez,HOU,14,43,3,11,2,0,1,5,3,6,0,0,.256,.298,.372,.670
Lou L Collier C,MIL,14,32,9,7,1,0,1,2,6,4,0,0,.219,.333,.344,.677
Gookie G Dawkins S,CIN,14,41,5,9,2,0,0,3,2,7,0,0,.220,.256,.268,.524
Jesse J Garcia,BAL,14,17,2,1,0,0,0,0,2,2,0,0,.059,.158,.059,.217
Jason J Green,HOU,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Holmes,ARI,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brooks B Kieschnick,CIN,14,12,0,0,0,0,0,0,1,5,0,0,.000,.077,.000,.077
Dave D Maurer,SD,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pablo P Ozuna,FLA,14,24,2,8,1,0,0,0,0,2,1,0,.333,.333,.375,.708
Jimmy J Rollins S,PHI,14,53,5,17,1,1,0,5,2,7,3,0,.321,.345,.377,.723
Brian B Rose,COL,14,24,1,1,0,0,0,0,1,11,0,0,.042,.080,.042,.122
John J Roskos,SD,14,27,0,1,1,0,0,1,3,7,0,0,.037,.133,.074,.207
Dan D Serafini,PIT,14,24,1,2,0,0,0,2,0,9,0,0,.083,.083,.083,.167
Jay J Witasick,SD,14,26,0,3,0,0,0,3,1,12,0,0,.115,.148,.115,.264
Jamie J Arnold,CHC,13,9,0,1,1,0,0,0,0,3,0,0,.111,.200,.222,.422
Matt M Blank,MON,13,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tarrik T Brock L,CHC,13,12,1,2,0,0,0,0,4,4,1,1,.167,.375,.167,.542
A. J. A Burnett,FLA,13,25,3,7,1,1,1,3,3,10,0,0,.280,.357,.520,.877
Mike M Garcia,PIT,13,3,1,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Geraldo G Guzman,ARI,13,19,0,0,0,0,0,0,0,13,0,0,.000,.000,.000,.000
Greg G La Rocca,SD,13,27,1,6,2,0,0,2,1,4,0,0,.222,.250,.296,.546
Larry L Luebbers,CIN,13,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Jason J Marquis,ATL,13,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Mendoza,COL,13,10,0,1,0,0,0,0,1,4,0,1,.100,.182,.100,.282
Gregg G Olson,LA,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chan C Perry R,CLE,13,14,1,1,0,0,0,0,0,5,0,0,.071,.071,.071,.143
John J Riedling,CIN,13,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Paul P Rigdon,MIL,13,16,3,3,0,0,1,1,2,6,0,0,.188,.278,.375,.653
Amaury A Telemaco,PHI,13,4,0,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Ugueth U Urbina,MON,13,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gabe G Alvarez,SD,12,14,1,2,1,0,0,0,3,2,0,1,.143,.294,.214,.508
Gary G Disarcina S,ANA,12,38,6,15,2,0,1,11,1,3,0,1,.395,.425,.526,.951
Adam A Hyzdu,PIT,12,18,2,7,2,0,1,4,0,4,0,0,.389,.389,.667,1.056
Chris C Jones,MIL,12,16,3,3,2,0,0,1,1,4,0,0,.188,.235,.313,.548
Matt M Karchner,CHC,12,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Mike M Matthews,STL,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hector H Mercado,CIN,12,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cliff C Politte,PHI,12,15,1,2,1,0,0,2,1,4,0,0,.133,.176,.200,.376
Luis L Saturria C,STL,12,5,1,0,0,0,0,0,1,3,0,0,.000,.167,.000,.167
Andy A Sheets S,BOS,12,21,1,2,0,0,0,1,0,3,0,0,.095,.095,.095,.190
Matt M Skrmetta,PIT,12,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ozzie O Timmons R,TB,12,41,9,14,3,0,4,13,1,7,0,0,.341,.357,.707,1.064
John J Barnes R,MIN,11,37,5,13,4,0,0,2,2,6,0,1,.351,.415,.459,.874
Kimera K Bartee,CIN,11,4,2,0,0,0,0,0,0,2,1,0,.000,.200,.000,.200
Brady B Clark,CIN,11,11,1,3,1,0,0,2,0,2,0,0,.273,.273,.364,.636
Jacob J Cruz C,CLE,11,29,3,7,3,0,0,5,5,4,1,0,.241,.361,.345,.706
Tom T Davey,SD,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sterling S Hitchcock,SD,11,22,0,0,0,0,0,1,0,12,0,0,.000,.000,.000,.000
Hideki H Irabu,MON,11,16,1,2,0,0,0,1,0,7,0,0,.125,.125,.125,.250
Rod R Lindsey,DET,11,3,6,1,1,0,0,0,0,1,2,1,.333,.500,.667,1.167
Scott S Linebrink,HOU,11,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Juan J Melo,SF,11,13,0,1,0,0,0,1,0,5,0,0,.077,.077,.077,.154
Corey C Patterson,CHC,11,42,9,7,1,0,2,2,3,14,1,1,.167,.239,.333,.572
Jeremy J Powell,MON,11,5,1,3,1,0,0,1,0,1,0,0,.600,.600,.800,1.400
Jerry J Spradlin,CHC,11,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
George G Williams,SD,11,16,2,3,0,0,1,2,0,4,0,0,.188,.235,.375,.610
Matt M Williams,MIL,11,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eric E Byrnes,OAK,10,10,5,3,0,0,0,0,0,1,2,1,.300,.364,.300,.664
Orel O Hershiser,LA,10,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bobby B Jones,NYM,10,2,0,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167
Roberto R Kelly L,NYY,10,25,4,3,1,0,1,1,1,6,0,0,.120,.185,.280,.465
Andrew A Lorraine,CLE,10,8,2,1,0,0,0,0,1,4,0,0,.125,.222,.125,.347
Sandy S Martinez,FLA,10,18,1,4,2,0,0,0,0,8,0,0,.222,.222,.333,.556
Kevin K Mc Glinchy,ATL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Damon D Minor,SF,10,9,3,4,0,0,3,6,2,1,0,0,.444,.545,1.444,1.990
Elvis E Pena,COL,10,9,1,3,1,0,0,1,1,1,1,0,.333,.400,.444,.844
Britt B Reames,STL,10,12,1,2,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Jason J Schmidt,PIT,10,19,1,0,0,0,0,0,1,9,0,0,.000,.050,.000,.050
John J Valentin,BOS,10,35,6,9,1,0,2,2,2,5,0,1,.257,.297,.457,.754
Don D Wengert,ATL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Bellhorn,OAK,9,13,2,2,0,0,0,0,2,6,0,0,.154,.267,.154,.420
Kent K Bottenfield,PHI,9,17,3,2,0,0,0,0,0,4,0,0,.118,.118,.118,.235
Tripp T Cromer,HOU,9,8,2,1,0,0,0,0,1,1,0,0,.125,.222,.125,.347
Miguel M Del Toro,SF,9,2,1,1,0,0,0,2,0,0,0,0,.500,.500,.500,1.000
Alex A Fernandez,FLA,9,17,1,2,1,0,0,3,3,10,0,0,.118,.250,.176,.426
Thomas T Jacquez,PHI,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Kolb,SD,9,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Mc Donald S,CLE,9,9,0,4,0,0,0,0,0,1,0,0,.444,.444,.444,.889
Charlie C O' Brien,MON,9,19,1,4,1,0,1,2,2,7,0,0,.211,.286,.421,.707
Brian B Powell,HOU,9,9,2,2,1,0,0,0,1,4,0,0,.222,.300,.333,.633
Curtis C Pride L,BOS,9,20,4,5,1,0,0,0,1,7,0,0,.250,.286,.300,.586
Tike T Redman R,PIT,9,18,2,6,1,0,1,1,1,7,1,0,.333,.368,.556,.924
Al A Reyes,LA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Reggie R Taylor,PHI,9,11,1,1,0,0,0,0,0,8,1,0,.091,.091,.091,.182
David D Wainhouse,STL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Weber,SF,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hiram H Bocachica,LA,8,10,2,3,0,0,0,0,0,2,0,0,.300,.300,.300,.600
Eric E Cammack,NYM,8,1,0,1,0,1,0,1,0,0,0,0,1.000,1.000,3.000,4.000
Giovanni G Carrara,COL,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ivan I Cruz,PIT,8,11,0,1,0,0,0,0,0,8,0,0,.091,.091,.091,.182
Pedro P Feliz,SF,8,7,1,2,0,0,0,0,0,1,0,0,.286,.286,.286,.571
Derek D Lowe,BOS,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Robert R Machado,SEA,8,14,2,3,0,0,1,1,1,4,0,0,.214,.267,.429,.695
Trey T Moore,MON,8,8,0,1,0,0,0,0,1,2,0,0,.125,.222,.125,.347
Nate N Rolison,FLA,8,13,0,1,0,0,0,2,1,4,0,0,.077,.125,.077,.202
Sean S Spencer,MON,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Stan S Spencer,SD,8,12,0,4,1,0,0,1,0,6,0,0,.333,.333,.417,.750
