PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Luis L Figueroa,TOR,8,9,1,1,1,0,0,0,0,2,0,0,.111,.111,.222,.333
John J Gall,STL,8,12,1,3,0,0,0,1,0,5,0,0,.250,.250,.250,.500
Joel J Guzman,LAD,8,19,2,4,0,0,0,3,3,2,0,0,.211,.348,.211,.558
Kevin K Hooper,DET,8,3,1,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Ken K Huckaby,BOS,8,5,0,1,0,0,0,1,0,0,0,0,.200,.200,.200,.400
Travis T Hughes,WSH,8,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Sun- Woo S Kim,CIN,8,2,0,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500
Carlos C Maldonado,PIT,8,19,0,2,0,0,0,0,1,10,1,0,.105,.150,.105,.255
Chris C Michalak,CIN,8,8,0,2,1,0,0,0,1,5,0,0,.250,.333,.375,.708
John J Nelson,STL,8,5,2,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Mark M Prior,CHC,8,13,0,1,0,0,0,0,0,5,0,0,.077,.077,.077,.154
Mike M Rouse,OAK,8,24,2,7,3,0,0,2,1,4,1,0,.292,.346,.417,.763
Angel A Sanchez,KC,8,27,2,6,0,0,0,1,0,4,0,0,.222,.214,.222,.436
Dennis D Sarfate,MIL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Villanueva,MIL,8,15,0,1,0,0,0,1,0,9,0,0,.067,.067,.067,.133
Delwyn D Young,LAD,8,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Howie H Clark,BAL,7,7,1,1,0,0,0,0,2,2,0,0,.143,.333,.143,.476
Kyle K Farnsworth,NYY,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zach Z Jackson,MIL,7,9,1,1,0,0,0,0,0,2,0,0,.111,.111,.111,.222
Scott S Mathieson,PHI,7,7,0,1,0,0,0,0,0,4,0,0,.143,.143,.143,.286
Joe J Mays,CIN,7,9,0,2,1,0,0,3,0,4,0,0,.222,.222,.333,.556
Joe J Mc Ewing,HOU,7,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Russ R Ortiz,BAL,7,6,1,2,0,0,0,2,2,1,0,0,.333,.500,.333,.833
Juan Pablo J Perez,PIT,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Santana,PHI,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Spurling,MIL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Venafro,COL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Winkelsas,MIL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joaquin J Arias S,TEX,6,11,4,6,1,0,0,1,1,0,0,1,.545,.583,.636,1.220
Ezequiel E Astacio,HOU,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Clark,OAK,6,6,0,1,0,0,0,0,0,3,1,0,.167,.167,.167,.333
Roy R Corcoran,WSH,6,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Victor V Diaz L,NYM,6,11,0,2,1,0,0,2,0,5,0,0,.182,.182,.273,.454
Chad C Gaudin,OAK,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Gryboski,WSH,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Klesko,SD,6,4,0,3,1,0,0,2,2,0,0,0,.750,.833,1.000,1.833
Miguel M Montero,ARI,6,16,0,4,1,0,0,3,1,3,0,0,.250,.294,.313,.607
Wil W Nieves,NYY,6,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Patterson,WSH,6,8,0,2,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Scott S Proctor,NYY,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Britt B Reames,PIT,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. C. J Romero,LAA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
B. J. B Ryan,TOR,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alay A Soler,NYM,6,11,0,1,0,0,0,0,0,6,0,0,.091,.091,.091,.182
Chris C Stewart,CWS,6,8,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Eric E Stults,LAD,6,5,1,3,0,0,0,0,0,1,0,0,.600,.600,.600,1.200
Tyler T Walker,SF,6,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Kip K Wells,PIT,6,11,0,1,0,0,0,0,0,8,0,0,.091,.091,.091,.182
Andy A Abad,CIN,5,3,0,0,0,0,0,0,2,0,0,0,.000,.400,.000,.400
Yhency Y Brazoban,LAD,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eude E Brito,PHI,5,6,0,0,0,0,0,0,1,4,0,0,.000,.143,.000,.143
Chris C Britton,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Brower,SD,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeremy J Brown,OAK,5,10,1,3,2,0,0,0,1,1,0,0,.300,.364,.500,.864
Ambiorix A Burgos,KC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Manny M Delcarmen,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brendan B Donnelly,LAA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Downs,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Falkenborg,STL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Feldman,TEX,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Garcia,FLA,5,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Justin J Hampson,COL,5,3,2,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Roberto R Hernandez,CLE,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Huber D,KC,5,10,1,2,1,0,0,1,1,4,1,0,.200,.273,.300,.573
Bobby B Jenks,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Johnson,CIN,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Justin J Knoedler,SF,5,7,0,1,0,0,0,0,0,1,0,0,.143,.143,.143,.286
Mitch M Maier,KC,5,13,3,2,0,0,0,0,2,4,0,0,.154,.267,.154,.420
Julio J Mateo,SEA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marty M Mc Leary,PIT,5,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Drew D Meyer,TEX,5,14,1,3,0,0,0,0,0,8,0,0,.214,.214,.214,.429
Wade W Miller,CHC,5,7,0,1,0,0,0,0,0,5,0,0,.143,.143,.143,.286
Terry T Mulholland,ARI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Narveson,STL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joe J Nathan,MIN,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jonathan J Papelbon,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joel J Peralta,KC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Ray,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Rincon,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricardo R Rincon,STL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Sadler,SF,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Sauerbeck,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
George G Sherrill,SEA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Soriano,SEA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Speier,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julian J Tavarez,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Timlin,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Wells,SD,5,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Jerome J Williams,CHC,5,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shane S Youman,PIT,5,7,0,3,0,0,0,1,0,3,0,0,.429,.429,.429,.857
Victor V Zambrano,NYM,5,5,0,0,0,0,0,0,0,1,0,0,.000,.167,.000,.167
Joel J Zumaya,DET,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Albers,HOU,4,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Rick R Bauer,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Denny D Bautista,COL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kurt K Birkins,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kiko K Calero,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Campbell,WSH,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hector H Carrasco,LAA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Neal N Cotts,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Crain,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jack J Cust,SD,4,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Jared J Fernandez,MIL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Flores,OAK,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Frasor,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jimmy J Gobble,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Hendrickson,MIL,4,3,0,0,0,0,0,0,1,3,0,0,.000,.250,.000,.250
Shawn S Hill,WSH,4,6,1,1,0,0,0,0,0,4,0,0,.167,.167,.167,.333
Paul P Hoover,FLA,4,5,0,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800
J. R. J House,HOU,4,9,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kevin K Jarvis,ARI,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Jones,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Laker,CLE,4,13,1,4,1,0,0,2,0,4,0,0,.308,.308,.385,.692
Jose J Lima,NYM,4,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Oswaldo O Navarro,SEA,4,3,0,2,0,0,0,0,0,1,0,0,.667,.667,.667,1.333
Mike M Pelfrey,NYM,4,9,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
J. J Putz,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Santiago S Ramirez,WSH,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennys D Reyes,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Reyes,CHC,4,5,0,1,0,0,0,2,0,3,0,0,.200,.200,.200,.400
David D Riske,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sendy S Rleal,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Rodney,DET,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Francisco F Rodríguez Rodriguez,LAA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scot S Shields,LAA,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Shiell,ATL,4,4,0,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200
Andrew A Sisco,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Huston H Street,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Villone,NYY,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Williams,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kerry K Wood,CHC,4,6,0,3,1,0,0,2,0,0,0,0,.500,.500,.667,1.167
Miguel M Asencio,COL,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Joaquin J Benoit,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kris K Benson,BAL,3,9,1,1,0,0,1,2,0,3,0,0,.111,.111,.444,.556
Rafael R Betancourt,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Cabrera,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Camp,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Corcoran,TB,3,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Bryan B Corey,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yurendell Y Decaster,PIT,3,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Francisco F Del Rosario,TOR,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Einar E Díaz Diaz,LAD,3,3,0,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333
Willie W Eyre,MIN,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Gregg,LAA,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jack J Hannahan,DET,3,9,0,0,0,0,0,0,1,1,0,0,.000,.100,.000,.100
Dan D Haren,OAK,3,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Travis T Harper,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Harville,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
La Troy L Hawkins,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jon J Knott,SD,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Koronka,TEX,3,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Wilfredo W Ledezma,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Francisco F Liriano,MIN,3,5,0,1,0,0,0,1,1,3,0,0,.200,.333,.200,.533
Javier J López Lopez,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Mahay,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Mc Carthy,CWS,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Meadows,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Myers,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Henry H Owens,NYM,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Perez,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
C Sabathia,CLE,3,9,0,2,0,0,0,2,0,5,0,0,.222,.222,.222,.444
Chad C Santos,SF,3,7,2,3,0,0,1,2,1,2,0,0,.429,.500,.857,1.357
James J Shields,TB,3,8,2,3,0,0,0,0,0,3,0,0,.375,.375,.375,.750
Phil P Stockman,ATL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jon J Switzer,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ty T Taubenheim,TOR,3,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Matt M Thornton,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamie J Walker,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jaret J Wright,NYY,3,3,0,0,0,0,0,1,1,1,0,0,.000,.200,.000,.200
Mike M Adams,MIL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
T. J. T Beam,NYY,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Josh J Beckett,BOS,2,7,2,3,0,0,1,3,0,2,0,0,.429,.429,.857,1.286
Joe J Blanton,OAK,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeremy J Bonderman,DET,2,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Boof B Bonser,MIN,2,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Blaine B Boyer,ATL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Buehrle,CWS,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Bulger,LAA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Byrd,CLE,2,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Bruce B Chen,BAL,2,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Alvin A Colina,COL,2,5,0,1,0,0,0,1,0,1,0,0,.200,.200,.200,.400
Roman R Colon,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Contreras,CWS,2,4,1,0,0,0,0,0,2,2,0,0,.000,.333,.000,.333
Mike M De Jean,COL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Drese,WSH,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Justin J Duchscherer,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Duckworth,KC,2,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000
Scott S Elarton,KC,2,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000
Kelvim K Escobar,LAA,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Bartolome B Fortunato,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Emiliano E Fruto,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Gagne,LAD,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Freddy F Garcia,CWS,2,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Jon J Garland,CWS,2,5,2,1,0,0,1,2,0,3,0,0,.200,.200,.800,1.000
Justin J Germano,CIN,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Hector H Gimenez,HOU,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Grilli,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Guerrier,MIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Halsey,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Craig C Hansen,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Heintz,MIN,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Felix F Hernández Hernandez,SEA,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Luke L Hudson,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Philip P Humber,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Hyzdu R,TEX,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Edwin E Jackson,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ubaldo U Jiménez Jimenez,COL,2,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Randy R Johnson,NYY,2,6,0,1,0,0,0,0,0,4,0,0,.167,.167,.167,.333
Scott S Kazmir,TB,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bob B Keppel,KC,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Koplove,ARI,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Lackey,LAA,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cliff C Lee,CLE,2,6,0,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
Jon J Lester,BOS,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ted T Lilly,TOR,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Esteban E Loaiza,OAK,2,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ruddy R Lugo,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gil G Meche,SEA,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Kevin K Millwood,TEX,2,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Zach Z Miner,DET,2,6,1,1,1,0,0,0,0,3,0,0,.167,.167,.333,.500
Agustin A Montero,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mussina,NYY,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dustin D Nippert,ARI,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ryan R O' Malley,CHC,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Joel J Pineiro,SEA,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Cliff C Politte,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nate N Robertson,DET,2,6,0,1,0,0,0,1,0,3,0,0,.167,.167,.167,.333
Kenny K Rogers,DET,2,7,0,1,1,0,0,0,0,2,0,0,.143,.143,.286,.429
Ervin E Santana,LAA,2,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Carlos C Silva,MIN,2,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Allan A Simpson,MIL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Tallet,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robinson R Tejeda,TEX,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Josh J Towers,TOR,2,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Pete P Walker,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jarrod J Washburn,SEA,2,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Jake J Westbrook,CLE,2,4,0,2,1,0,0,1,0,1,0,0,.500,.500,.750,1.250
C. J. C Wilson,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Wood,KC,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Barry B Zito,OAK,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Abe A Alvarez,BOS,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Bajenaru,ARI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Baker,MIN,1,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Philip P Barzilla,HOU,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Colter C Bean,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Erik E Bedard,BAL,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
A. J. A Burnett,TOR,1,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Daniel D Cabrera,BAL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Clement,BOS,1,3,1,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Bartolo B Colon,LAA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lenny L Di Nardo,BOS,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Erickson,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Estes,SD,1,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Casey C Fossum,TB,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Foulke,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Gosling,CIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Green,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roy R Halladay,TOR,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Robby R Hammock,ARI,1,2,1,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500
Casey C Janssen,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Justin J Leone,SD,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Lerew,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Loewen,BAL,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rodrigo R Lopez,BAL,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chris C Mabeus,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Manon,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shaun S Marcum,TOR,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Masset,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Mastny,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Seth S Mc Clung,TB,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Corky C Miller,BOS,1,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pat P Misch,SF,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Morillo,COL,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Nelson,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Ordaz S,TB,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Akinori A Otsuka,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vicente V Padilla,TEX,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Guillermo G Quiroz,SEA,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Rabelo,DET,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Radke,MIN,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Redman,KC,1,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
John J Rheinecker,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000
