PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Grant G Dayton,ATL,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chi C Gonzalez,COL,13,24,0,1,0,0,0,2,0,15,0,0,.042,.042,.042,.083
Nick N Kingham,PIT,13,6,0,0,0,0,0,0,2,4,0,0,.000,.250,.000,.250
Dinelson D Lamet,SD,13,21,1,3,0,0,0,0,0,11,0,0,.143,.143,.143,.286
Tzu- Wei T Lin,BOS,13,20,3,4,2,0,0,1,2,6,1,1,.200,.273,.300,.573
Dustin D May,LAD,13,11,0,1,0,0,0,0,0,4,0,0,.091,.091,.091,.182
Luke L Weaver,ARI,13,19,2,2,0,0,1,4,0,11,0,0,.105,.100,.263,.363
Devin D Williams,MIL,13,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Miguel M And�jar Andujar D,NYY,12,47,1,6,0,0,0,1,1,11,0,0,.128,.143,.128,.270
Ryan R Court,SEA,12,24,1,5,1,0,1,5,1,11,0,0,.208,.240,.375,.615
Jerad J Eickhoff,PHI,12,14,0,0,0,0,0,0,1,7,0,0,.000,.067,.000,.067
Junior J Fern�ndez Fernandez,STL,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jake J Fraley C,SEA,12,40,3,6,2,0,0,1,0,14,0,0,.150,.171,.200,.371
Mike M Gerber L,SF,12,24,0,1,1,0,0,0,2,15,0,0,.042,.115,.083,.199
Williams W Jerez,PIT,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dillon D Maples,CHC,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ian I Miller C,MIN,12,17,2,3,1,0,0,1,0,3,0,0,.176,.176,.235,.412
Hector H Noes� Noesi,MIA,12,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
James J Pazos,COL,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Daniel D Poncede Leon,STL,12,9,0,0,0,0,0,0,1,4,0,0,.000,.100,.000,.100
Marcus M Stroman,NYM,12,23,2,1,0,0,0,0,0,13,0,0,.043,.043,.043,.087
Mark M Trumbo D,BAL,12,29,1,5,3,0,0,3,2,5,0,0,.172,.226,.276,.502
Duane D Underwood,CHC,12,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Taylor T Williams,MIL,12,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Trevor T Bauer,CIN,11,19,1,3,0,0,0,0,2,12,0,0,.158,.238,.158,.396
Sam S Haggerty,NYM,11,4,2,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Rich R Hill,LAD,11,18,0,3,1,0,0,1,1,9,0,0,.167,.211,.222,.433
Carter C Kieboom S,WSH,11,39,4,5,0,0,2,2,4,16,0,0,.128,.209,.282,.491
Joel J Kuhnel,CIN,11,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Leake,ARI,11,21,0,1,0,0,0,1,1,11,0,0,.048,.091,.048,.138
Alex A Mc Rae,PIT,11,6,0,2,0,0,0,0,0,3,0,0,.333,.333,.333,.667
Sal S Romano,CIN,11,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Randy R Rosario,CHC,11,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trevor T Rosenthal,WSH,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robby R Scott,ARI,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Smyly,PHI,11,19,1,0,0,0,0,0,1,9,0,0,.000,.050,.000,.050
Beau B Taylor,OAK,11,25,3,4,0,0,2,2,4,7,0,0,.160,.300,.400,.700
Jonny J Venters,WSH,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Allen A Webster,CHC,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mason M Williams C,BAL,11,30,4,8,1,0,0,2,3,6,1,0,.267,.324,.300,.624
Alex A Wilson,MIL,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cristhian C Adames,SF,10,22,1,7,1,0,0,2,2,8,0,0,.318,.375,.364,.739
Greg G Bird,NYY,10,35,6,6,0,0,1,1,6,16,0,0,.171,.293,.257,.550
Nick N Burdi,PIT,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Phillip P Diehl,COL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Gonsolin,LAD,10,13,2,4,0,0,0,1,0,4,0,0,.308,.308,.308,.615
Eric E Haase,CLE,10,16,1,1,0,0,1,3,1,8,0,0,.063,.118,.250,.368
Joe J Harvey,COL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mitch M Keller,PIT,10,10,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Brian B Moran,MIA,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jimmy J Nelson,MIL,10,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Dovydas D Neverauskas,PIT,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yefry Ram�rez Y Ramirez,PIT,10,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Stock,SD,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Yardley,SD,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Collins,CHC,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Franchy F Cordero C,SD,9,15,2,5,1,0,0,1,4,7,1,0,.333,.450,.400,.850
Kaleb K Cowart,LAA,9,25,1,4,3,0,0,1,1,7,1,0,.160,.192,.280,.472
Jake J Faria,MIL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Flexen,NYM,9,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Jeremy J Hellickson,WSH,9,9,3,1,0,0,0,0,2,4,0,0,.111,.273,.111,.384
Kyle K Keller,MIA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Koch,ARI,9,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Walker W Lockett,NYM,9,6,0,1,0,0,0,0,1,4,0,0,.167,.286,.167,.452
Jed J Lowrie,NYM,9,7,0,0,0,0,0,0,1,4,0,0,.000,.125,.000,.125
Mikie M Mahtook C,DET,9,23,0,0,0,0,0,0,2,11,0,0,.000,.080,.000,.080
Erick E Mejia C,KC,9,22,3,5,1,0,0,4,4,7,0,0,.227,.333,.273,.606
Conner C Menez,SF,9,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alec A Mills,CHC,9,12,0,1,0,0,0,0,0,6,0,0,.083,.083,.083,.167
Harrison H Musgrave,COL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Norwood,CHC,9,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jacob J Nottingham,MIL,9,6,1,2,0,0,1,4,0,2,0,0,.333,.429,.833,1.262
Rene R Rivera,NYM,9,17,2,4,0,0,1,3,3,4,0,0,.235,.350,.412,.762
Chaz C Roe,TB,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hector H Santiago,CWS,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sam S Selman,SF,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brent B Suter,MIL,9,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Patrick P Wisdom,TEX,9,26,1,4,1,0,0,1,1,15,0,0,.154,.185,.192,.378
Bradley B Zimmer R,CLE,9,13,1,0,0,0,0,0,1,7,0,0,.000,.071,.000,.071
R. J. R Alaniz,CIN,8,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Matt M Barnes,BOS,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Diego D Castillo,TB,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Christian C Col�n Colon,CIN,8,6,1,3,0,0,0,1,0,0,0,0,.500,.625,.500,1.125
Johnny J Davis,TB,8,4,5,1,0,1,0,0,0,2,0,0,.250,.250,.750,1.000
Zach Z Green,SF,8,14,1,2,1,0,0,1,2,6,0,0,.143,.250,.214,.464
Javy J Guerra,SD,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Jennings,WSH,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Connor C Joe L,SF,8,15,1,1,0,0,0,0,1,5,0,0,.067,.125,.067,.192
Chris C Mazza,NYM,8,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jake J Noll,WSH,8,12,1,2,1,0,0,2,1,4,0,0,.167,.231,.250,.481
Edmundo E Sosa,STL,8,8,2,2,0,0,0,0,1,2,1,0,.250,.400,.250,.650
Aaron A Wilkerson,MIL,8,3,1,1,0,0,1,2,0,1,0,0,.333,.333,1.333,1.667
Victor V Alc�ntara Alcantara,DET,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Logan L Allen,SD,7,4,1,1,0,0,0,0,0,0,0,0,.250,.400,.250,.650
Steven S Baron,PIT,7,10,0,2,1,0,0,1,0,6,0,0,.200,.200,.300,.500
Aaron A Bummer,CWS,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Centeno,BOS,7,15,0,2,0,0,0,2,2,2,1,0,.133,.278,.133,.411
Taylor T Davis,CHC,7,18,2,3,0,0,1,4,2,4,0,0,.167,.250,.333,.583
Chris C Devenski,HOU,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Dugger,MIA,7,11,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Jace J Fry,CWS,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Evan E Marshall,CWS,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Mc Gowin,WSH,7,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Brendan B Mc Kay,TB,7,10,2,2,0,0,1,1,1,2,0,0,.200,.273,.500,.773
Tim T Melville,COL,7,8,0,2,0,0,0,2,0,3,0,0,.250,.250,.250,.500
Stephen S Nogosek,NYM,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brooks B Pounders,NYM,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Robertson,PHI,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Sborz,LAD,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Torrens,SD,7,14,2,3,1,0,0,0,2,6,0,0,.214,.313,.286,.598
Ronald R Torreyes S,MIN,7,16,3,3,0,0,0,1,0,3,1,0,.188,.235,.188,.423
Austin A Voth,WSH,7,9,0,1,0,0,0,1,0,3,0,0,.111,.111,.111,.222
Donovan D Walton S,SEA,7,16,2,3,0,0,0,2,3,5,0,1,.188,.316,.188,.503
Logan L Webb,SF,7,9,0,1,0,0,0,0,1,2,0,0,.111,.200,.111,.311
Kean K Wong,LAA,7,18,2,3,0,0,0,0,0,6,0,1,.167,.167,.167,.333
Alex A Wood,CIN,7,9,0,2,0,0,0,0,0,5,0,0,.222,.222,.222,.444
Brandon B Workman,BOS,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Wright,ATL,7,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Cam C Bedrosian,LAA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Richard R Bleier,BAL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Graterol,CIN,6,18,1,4,0,0,0,1,0,4,0,0,.222,.222,.222,.444
Luke L Gregerson,STL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Hultzen,CHC,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tommy T Kahnle,NYY,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adalberto A Mej�a Mejia,LAA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D O' Day,ATL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dustin D Pedroia,BOS,6,20,1,2,0,0,0,1,1,2,0,0,.100,.143,.100,.243
Yusmeiro Y Petit,OAK,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Raudy R Read,WSH,6,11,0,1,0,0,0,0,0,5,0,0,.091,.091,.091,.182
Hector H Rond�n Rondon,HOU,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Schwindel,KC,6,15,0,1,0,0,0,0,0,2,0,0,.067,.067,.067,.133
Josh D. J Smith,MIA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jameson J Taillon,PIT,6,8,0,2,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Ruben R Tejada,NYM,6,9,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jeremy J Walker,ATL,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wei- Chung W Wang,PIT,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryse Bry Wilson,ATL,6,9,0,2,0,0,0,0,0,6,0,0,.222,.222,.222,.444
Justin J Anderson,LAA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tyler T Anderson,COL,5,7,1,1,0,0,0,0,0,4,0,0,.143,.143,.143,.286
Ronald R Bola�os Bolanos,SD,5,5,1,0,0,0,0,1,0,4,0,0,.000,.000,.000,.000
Skye S Bolt C,OAK,5,10,1,1,1,0,0,0,1,3,0,0,.100,.182,.200,.382
Jorge J Bonifacio R,KC,5,20,3,7,3,0,0,3,1,7,0,0,.350,.381,.500,.881
Ryan R Brasier,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zack Z Britton,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shane S Carle,ATL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Miguel M Castro,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Xavier X Cede�o Cedeno,CHC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Cimber,CLE,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alex A Colom� Colome,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rookie R Davis,PIT,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Enyel E De Los Santos,PHI,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Miguel M Diaz,SD,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jake J Diekman,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roenis R El�as Elias,WSH,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Buck B Farmer,DET,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rocky R Gale,LAD,5,15,1,2,0,0,0,0,0,7,0,0,.133,.133,.133,.267
Luis L Garc�a Garcia,LAA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryne R Harper,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Will W Harris,HOU,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Donnie D Hart,NYM,5,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tyler T Heineman,MIA,5,11,1,3,1,0,1,2,0,4,0,0,.273,.273,.636,.909
Liam L Hendriks,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jimmy J Herget,CIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tommy T Hunter,PHI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Jim�nez Jimenez,DET,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Lavarnway,CIN,5,18,4,5,2,0,2,7,1,5,0,0,.278,.316,.722,1.038
Jose J Leclerc,TEX,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Deven D Marrero,MIA,5,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Trevor T May,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Mayza,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Osich,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Ottavino,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Emilio E Pag�n Pagan,TB,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jarrett J Parker L,LAA,5,12,1,0,0,0,0,0,3,8,0,0,.000,.200,.000,.200
Tim T Peterson,NYM,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jake J Petricka,MIL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zac Z Reininger,DET,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jacob J Rhame,NYM,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Robinson,STL,5,7,1,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286
Hansel H Robles,LAA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Taylor T Rogers,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zac Z Rosscup,LAD,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joakim J Soria,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Daniel D Stumpf,DET,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Taylor,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Troy T Tulowitzki S,NYY,5,11,1,2,1,0,1,1,2,4,0,0,.182,.308,.545,.853
Marcus M Walden,BOS,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Seby S Zavala,CWS,5,12,1,1,0,0,0,0,0,9,0,0,.083,.083,.083,.167
Austin A Adams,SEA,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Alvarado,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adbert A Alzolay,CHC,4,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Shawn S Armstrong,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Abiatal A Avelino,SF,4,7,0,2,0,0,0,1,1,3,0,0,.286,.375,.286,.661
Jalen J Beeks,TB,4,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Michael M Blazek,WSH,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Buchter,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ty T Buttrey,LAA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Chavez,TEX,4,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Johnny J Cueto,SF,4,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Luis L Escobar,PIT,4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Enderson E Franco,SF,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ken K Giles,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Deivy D Grull�n Grullon,PHI,4,9,0,1,1,0,0,1,0,2,0,0,.111,.111,.222,.333
Trevor T Hildenberger,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alex A Jackson,ATL,4,13,0,0,0,0,0,0,1,5,0,0,.000,.133,.000,.133
Jake J Jewell,LAA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Kelley,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ian I Kennedy,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Derek D Law,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Loup,SD,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Martin,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Marvel,PIT,4,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kevin K Mc Carthy,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Minor,TEX,4,9,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Adrian A Morejon,SD,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Daniel D Norris,DET,4,6,1,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
Roberto R Osuna,HOU,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Colin C Poche,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Pressly,HOU,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Reed L,SF,4,8,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Alex A Reyes,STL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jaime J Schultz,LAD,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yasmany Y Tom�s Tomas,ARI,4,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Lou L Trivino,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Arodys A Vizca�no Vizcaino,ATL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Wittgren,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gabriel G Ynoa,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Adam,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Anderson,OAK,3,8,1,4,0,0,0,0,0,2,0,0,.500,.500,.500,1.000
Victor V Arano,PHI,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Homer H Bailey,OAK,3,5,0,2,0,0,0,1,0,1,0,0,.400,.400,.400,.800
Scott S Barlow,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Bass,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Bassitt,OAK,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Joe J Biagini,HOU,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Buddy B Boshers,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Brennan,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andrew A Cashner,BOS,3,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aroldis A Chapman,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Ciuffo,TB,3,6,0,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
Gerrit G Cole,HOU,3,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Taylor T Cole,LAA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jimmy J Cordero,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Oliver O Drake,TB,3,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Tyler T Duffey,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pete P Fairbanks,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Gearrin,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Domingo D Germ�n German,NYY,3,8,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
Mychal M Givens,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Goody,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Blaine B Hardy,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kelvin K Herrera,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Hill,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Jackson C,BAL,3,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Josh J James,HOU,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Johnson,BOS,3,1,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Keller,KC,3,8,0,1,0,0,0,1,1,5,0,0,.125,.222,.125,.347
Andrew A Kittredge,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Branden B Kline,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J L�pez Lopez,KC,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Reynaldo R L�pez Lopez,CWS,3,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Tyler T Lyons,PIT,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wade W Miley,HOU,3,4,1,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Ivan I Nova,CWS,3,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jake J Odorizzi,MIN,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Otero,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Paxton,NYY,3,5,0,0,0,0,0,1,0,5,0,0,.000,.000,.000,.000
Felix F Pe�a Pena,LAA,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Martin M P�rez Perez,MIN,3,3,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rick R Porcello,BOS,3,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Nick N Ramirez,DET,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Noe N Ramirez,LAA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cody C Reed,CIN,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Garrett G Richards,SD,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eduardo E Rodriguez,BOS,3,7,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jose J Ruiz,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Salas,PHI,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adrian A Sampson,TEX,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dennis D Santana,LAD,3,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
