PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Tim T Jones S,STL,29,61,13,16,6,0,0,1,9,8,2,2,.262,.366,.361,.727
Terry T Mulholland,PHI,29,62,3,4,0,0,0,0,1,27,0,0,.065,.079,.065,.144
Donovan D Osborne,STL,29,49,4,10,1,0,0,3,3,13,0,0,.204,.250,.224,.474
Frank F Tanana,NYM,29,58,3,9,1,1,0,5,2,11,0,1,.155,.183,.207,.390
John J Wehner,PIT,29,35,3,5,0,0,0,0,6,10,0,0,.143,.268,.143,.411
Bill B Doran,MIL,28,60,7,13,4,0,0,6,6,3,1,0,.217,.284,.283,.567
Pat P Gomez,SD,28,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Harkey,CHC,28,54,0,5,1,0,0,0,1,18,0,0,.093,.109,.111,.220
Steve S Lyons,BOS,28,23,4,3,1,0,0,0,2,5,1,2,.130,.200,.174,.374
Luis L Mercedes,SF,28,49,2,11,2,1,0,3,6,7,1,2,.224,.333,.306,.640
Dave D Otto,PIT,28,18,0,4,1,1,0,4,0,5,0,0,.222,.222,.389,.611
Doug D Saunders,NYM,28,67,8,14,2,0,0,0,3,4,0,0,.209,.243,.239,.482
Ryan R Bowen,FLA,27,51,3,6,1,1,0,3,1,15,0,0,.118,.135,.176,.311
Bernardo B Brito,MIN,27,54,8,13,2,0,4,9,1,20,0,0,.241,.255,.500,.754
Rob R Ducey C,TEX,27,85,15,24,6,3,2,9,10,17,2,3,.282,.351,.494,.845
Cesar C Hernandez L,CIN,27,24,3,2,0,0,0,1,1,8,1,2,.083,.120,.083,.203
Eric E Hillman,NYM,27,44,2,7,1,0,0,0,0,14,0,0,.159,.178,.182,.360
Todd T Jones,HOU,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Mc Gwire,OAK,27,84,16,28,6,0,9,24,21,19,0,1,.333,.467,.726,1.193
Marcus M Moore,COL,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Harvey H Pulliam R,KC,27,62,7,16,5,0,1,6,2,14,0,0,.258,.292,.387,.679
Andy A Tomberlin,PIT,27,42,4,12,0,1,1,5,2,14,0,0,.286,.333,.405,.738
Dan D Walters,SD,27,94,6,19,3,0,1,10,7,13,0,0,.202,.255,.266,.521
Dale D Murphy,COL,26,42,1,6,1,0,0,7,5,15,0,0,.143,.224,.167,.391
Chris C Nabholz,MON,26,39,1,5,0,0,0,1,1,9,0,0,.128,.150,.128,.278
Warren W Newson,CWS,26,40,9,12,0,0,2,6,9,12,0,0,.300,.429,.450,.879
Mark M Petkovsek,PIT,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ruben R Amaro,PHI,25,48,7,16,2,2,1,6,6,5,0,0,.333,.400,.521,.921
Jeff J Ballard,PIT,25,11,0,4,1,0,0,0,0,4,0,0,.364,.364,.455,.818
Brian B Dorsett,CIN,25,63,7,16,4,0,2,12,3,14,0,0,.254,.288,.413,.701
Carlton C Fisk,CWS,25,53,2,10,0,0,1,4,2,11,0,1,.189,.228,.245,.473
Scott S Fredrickson,COL,25,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mike M Humphreys L,NYY,25,35,6,6,2,1,1,6,4,11,2,1,.171,.250,.371,.621
Chris C Turner,CAL,25,75,9,21,5,0,1,13,9,16,1,1,.280,.360,.387,.747
Steve S Wilson,LA,25,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Burns,STL,24,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Candelaria,PIT,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matias M Carrillo R,FLA,24,55,4,14,6,0,0,3,1,7,0,0,.255,.281,.364,.644
Jose J De Leon,PHI,24,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Mike M Gardiner,MON,24,4,0,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200
Stan S Royer,STL,24,46,4,14,2,0,1,8,2,14,0,1,.304,.333,.413,.746
Tony T Tarasco,ATL,24,35,6,8,2,0,0,2,0,5,0,1,.229,.243,.286,.529
Dave D Telgheder,NYM,24,15,0,1,1,0,0,0,1,8,0,0,.067,.125,.133,.258
Fernando F Vina,SEA,24,45,5,10,2,0,0,2,4,3,6,0,.222,.327,.267,.594
Tim T Wakefield,PIT,24,43,3,7,2,0,1,3,0,11,0,0,.163,.163,.279,.442
Scott S Bullett C,PIT,23,55,2,11,0,2,0,4,3,15,3,2,.200,.237,.273,.510
Craig C Colbert,SF,23,37,2,6,2,0,1,5,3,13,0,0,.162,.225,.297,.522
Jay J Gainer,COL,23,41,4,7,0,0,3,6,4,12,1,1,.171,.244,.390,.635
Jeff J Huson S,TEX,23,45,3,6,1,1,0,2,0,10,0,0,.133,.133,.200,.333
Matt M Mieske R,MIL,23,58,9,14,0,0,3,7,4,14,0,2,.241,.290,.397,.687
Rondell R White L,MON,23,73,9,19,3,1,2,15,7,16,1,2,.260,.321,.411,.732
Tim T Belcher,CIN,22,50,2,10,1,0,0,7,0,15,0,1,.200,.216,.220,.436
Benji B Gil S,TEX,22,57,3,7,0,0,0,2,5,22,1,2,.123,.194,.123,.316
Paul P Kilgus,STL,22,5,0,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400
Ryan R Klesko,ATL,22,17,3,6,1,0,2,5,3,4,0,0,.353,.450,.765,1.215
Ced C Landrum,NYM,22,19,2,5,1,0,0,1,0,5,0,0,.263,.263,.316,.579
Joe J Magrane,STL,22,35,2,4,1,0,0,1,1,20,0,0,.114,.139,.143,.282
Marc M Newfield D,SEA,22,66,5,15,3,0,1,7,2,8,0,1,.227,.257,.318,.575
Mark M Parent,BAL,22,54,7,14,2,0,4,12,3,14,0,0,.259,.293,.519,.812
Manny M Ramirez D,CLE,22,53,5,9,1,0,2,5,2,8,0,0,.170,.200,.302,.502
Trevor T Wilson,SF,22,29,2,4,0,0,1,2,1,10,1,0,.138,.194,.241,.435
Tom T Browning,CIN,21,37,4,8,1,0,1,4,2,6,0,0,.216,.250,.324,.574
Mark M Dewey,PIT,21,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Marvin M Freeman,ATL,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeremy J Hernandez,SD,21,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tim T Mc Intosh,MON,21,21,2,2,1,0,0,2,0,7,0,0,.095,.095,.143,.238
Jeff J Mc Neely C,BOS,21,37,10,11,1,1,0,1,7,9,6,0,.297,.409,.378,.788
Mike M Munoz,COL,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Will W Pennyfeather C,PIT,21,34,4,7,1,0,0,2,0,6,0,1,.206,.206,.235,.441
Rich R Rowland,DET,21,46,2,10,3,0,0,4,5,16,0,0,.217,.294,.283,.577
Johnny J Ruffin,CIN,21,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Wally W Whitehurst,SD,21,24,1,2,0,0,0,0,0,11,0,0,.083,.083,.083,.167
Craig C Wilson,KC,21,49,6,13,1,0,1,3,7,6,1,1,.265,.357,.347,.704
Tim T Worrell,SD,21,31,1,1,1,0,0,1,0,15,0,0,.032,.032,.065,.097
Kurt K Abbott L,OAK,20,61,11,15,1,0,3,9,3,20,2,0,.246,.281,.410,.691
Mark M Grant,COL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gil G Heredia,MON,20,13,1,2,1,0,0,0,0,3,0,0,.154,.154,.231,.385
Henry H Mercedes,OAK,20,47,5,10,2,0,0,3,2,15,1,1,.213,.260,.255,.515
Karl K Rhodes C,CHC,20,54,12,15,2,1,3,7,11,9,2,0,.278,.400,.519,.918
Tommy T Shields,CHC,20,34,4,6,1,0,0,1,2,10,0,0,.176,.222,.206,.428
Pete P Smith,ATL,20,27,2,6,1,0,0,5,1,11,0,0,.222,.241,.259,.501
Scott S Stahoviak,MIN,20,57,1,11,4,0,0,1,3,22,0,2,.193,.233,.263,.496
Milt M Hill,CIN,19,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Melvin M Nieves R,SD,19,47,4,9,0,0,2,3,3,21,0,0,.191,.255,.319,.574
Troy T O' Leary L,MIL,19,41,3,12,3,0,0,3,5,9,0,0,.293,.370,.366,.735
Bret B Saberhagen,NYM,19,45,2,5,1,0,0,0,5,10,0,0,.111,.200,.133,.333
Joe J Siddall,MON,19,20,0,2,1,0,0,1,1,5,0,0,.100,.143,.150,.293
Luis L Sojo,TOR,19,47,5,8,2,0,0,6,4,2,0,0,.170,.231,.213,.444
Jose J Valentin S,MIL,19,53,10,13,1,2,1,7,7,16,1,0,.245,.344,.396,.740
Gerald G Young,COL,19,19,5,1,0,0,0,1,4,1,0,1,.053,.217,.053,.270
Paul P Carey,BAL,18,47,1,10,1,0,0,3,5,14,0,0,.213,.288,.234,.522
Jim J Edmonds R,CAL,18,61,5,15,4,1,0,4,2,16,0,2,.246,.270,.344,.614
Monty M Fariss,FLA,18,29,3,5,2,1,0,2,5,13,0,0,.172,.294,.310,.604
Sid S Fernandez,NYM,18,32,2,3,0,0,0,2,2,13,0,0,.094,.147,.094,.241
Kelly K Gruber,CAL,18,65,10,18,3,0,3,9,2,11,0,0,.277,.309,.462,.770
Wayne W Housie,NYM,18,16,2,3,1,0,0,1,1,1,0,0,.188,.235,.250,.485
Bill B Landrum,CIN,18,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Curt C Leskanic,COL,18,13,0,2,1,0,0,1,1,6,0,0,.154,.214,.231,.445
John J Russell,TEX,18,22,1,5,1,0,1,3,2,10,0,0,.227,.292,.409,.701
Frank F Seminara,SD,18,10,1,2,0,0,0,0,0,1,0,0,.200,.200,.200,.400
John J Smiley,CIN,18,32,2,8,1,0,0,5,1,10,0,0,.250,.265,.281,.546
Randy R Tomlin,PIT,18,34,3,6,0,0,0,1,1,4,0,0,.176,.200,.176,.376
Tom T Urbani,STL,18,16,2,3,0,0,0,0,2,6,0,0,.188,.278,.188,.465
Danny D Bautista C,DET,17,61,6,19,3,0,1,9,1,10,3,1,.311,.317,.410,.727
Greg G Blosser L,BOS,17,28,1,2,1,0,0,1,2,7,1,0,.071,.133,.107,.240
J. T. J Bruett R,MIN,17,20,2,5,2,0,0,1,1,4,0,0,.250,.318,.350,.668
Rob R Butler L,TOR,17,48,8,13,4,0,0,2,7,12,2,2,.271,.375,.354,.729
Steve S Foster,CIN,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Lopez,SD,17,43,1,5,1,0,0,1,0,8,0,0,.116,.114,.140,.253
Jon J Shave S,TEX,17,47,3,15,2,0,0,7,0,8,1,3,.319,.306,.362,.668
Dave D Staton,SD,17,42,7,11,3,0,5,9,3,12,0,0,.262,.326,.690,1.017
Bobby B Thigpen,PHI,17,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hector H Villanueva,STL,17,55,7,8,1,0,3,9,4,17,0,0,.145,.203,.327,.531
Derrick D White,MON,17,49,6,11,3,0,2,4,2,12,2,0,.224,.269,.408,.677
Mike M Williams,PHI,17,12,1,1,0,0,0,0,0,3,0,0,.083,.083,.083,.167
Bud B Black,SF,16,37,2,9,0,0,0,3,2,8,0,0,.243,.282,.243,.525
Bob B Hamelin,KC,16,49,2,11,3,0,2,5,6,15,0,0,.224,.309,.408,.717
David D Nied,COL,16,23,3,4,0,0,0,2,3,8,0,0,.174,.269,.174,.443
John J Patterson,SF,16,16,1,3,0,0,1,2,0,5,0,1,.188,.188,.375,.562
Pat P Rapp,FLA,16,31,3,6,1,0,0,2,1,11,0,0,.194,.219,.226,.445
John J Roper,CIN,16,28,1,5,0,0,0,2,0,11,0,0,.179,.179,.179,.357
Andy A Stankiewicz,NYY,16,9,5,0,0,0,0,0,1,1,0,0,.000,.100,.000,.100
Allen A Watson,STL,16,26,0,6,3,0,0,2,1,2,0,0,.231,.259,.346,.605
Marcos M Armas,OAK,15,31,7,6,2,0,1,1,1,12,1,0,.194,.242,.355,.597
Jim J Bullinger,CHC,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Domingo D Cedeno S,TOR,15,46,5,8,0,0,0,7,1,10,1,0,.174,.188,.174,.361
Jim J Corsi,FLA,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Faries,SF,15,36,6,8,2,1,0,4,1,4,2,0,.222,.237,.333,.570
Willie W Greene S,CIN,15,50,7,8,1,1,2,5,2,19,0,0,.160,.189,.340,.529
Denny D Hocking S,MIN,15,36,7,5,1,0,0,0,6,8,1,0,.139,.262,.167,.429
David D Howard,KC,15,24,5,8,0,1,0,2,2,5,1,0,.333,.370,.417,.787
Kevin K Koslofski R,KC,15,26,4,7,0,0,1,2,4,5,0,1,.269,.387,.385,.772
Derek D Lee L,MIN,15,33,3,5,1,0,0,4,1,4,0,0,.152,.176,.182,.358
Robb R Nen,FLA,15,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Pose C,FLA,15,41,0,8,2,0,0,3,2,4,0,2,.195,.233,.244,.476
Jeff J Richardson,BOS,15,24,3,5,2,0,0,2,1,3,0,0,.208,.240,.292,.532
Ben B Shelton,PIT,15,24,3,6,1,0,2,7,3,3,0,0,.250,.333,.542,.875
William W Suero,MIL,15,14,0,4,0,0,0,0,1,3,0,1,.286,.333,.286,.619
Tony T Womack S,PIT,15,24,5,2,0,0,0,0,3,3,2,0,.083,.185,.083,.268
Billy B Ashley L,LA,14,37,0,9,0,0,0,0,2,11,0,0,.243,.282,.243,.525
Geronimo G Berroa R,FLA,14,34,3,4,1,0,0,0,2,7,0,0,.118,.167,.147,.314
Mark M Ettles,SD,14,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Goff,PIT,14,37,5,11,2,0,2,6,8,9,0,0,.297,.422,.514,.936
Mark M Lewis S,CLE,14,52,6,13,2,0,1,5,0,7,3,0,.250,.250,.346,.596
Larry L Luebbers,CIN,14,24,1,6,1,0,0,0,0,8,0,0,.250,.280,.292,.572
Bob B Mc Clure,FLA,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Menendez,PIT,14,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kirk K Rueter,MON,14,26,0,2,0,0,0,3,3,10,0,0,.077,.172,.077,.249
Keith K Shepherd,COL,14,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zane Z Smith,PIT,14,25,0,2,0,0,0,0,0,6,0,0,.080,.080,.080,.160
David D Weathers,FLA,14,10,0,1,0,0,0,0,0,7,0,0,.100,.100,.100,.200
Andy A Allanson,SF,13,24,3,4,1,0,0,2,1,2,0,0,.167,.200,.208,.408
Rich R Aude,PIT,13,26,1,3,1,0,0,4,1,7,0,0,.115,.148,.154,.302
Midre M Cummings L,PIT,13,36,5,4,1,0,0,3,4,9,0,0,.111,.195,.139,.334
John J Flaherty,BOS,13,25,3,3,2,0,0,2,2,6,0,0,.120,.214,.200,.414
Butch B Huskey,NYM,13,41,2,6,1,0,0,3,1,13,0,0,.146,.159,.171,.330
Ted T Wood L,MON,13,26,4,5,1,0,0,3,3,3,0,0,.192,.276,.231,.507
Sam S Horn D,CLE,12,33,8,15,1,0,4,8,1,5,0,0,.455,.472,.848,1.321
Jimmy J Jones,MON,12,9,0,1,0,0,0,0,2,3,0,0,.111,.273,.111,.384
Lonnie L Maclin,STL,12,13,2,1,0,0,0,1,0,5,1,0,.077,.071,.077,.148
Tito T Navarro,NYM,12,17,1,1,0,0,0,1,0,4,0,0,.059,.059,.059,.118
Freddie F Toliver,PIT,12,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ty T Van Burkleo,CAL,12,33,2,5,3,0,1,1,6,9,1,0,.152,.282,.333,.615
Jim J Walewander S,CAL,12,8,2,1,0,0,0,3,5,1,1,1,.125,.429,.125,.554
Curtis C Wilkerson,KC,12,28,1,4,0,0,0,0,1,6,2,0,.143,.172,.143,.315
Carl C Everett,FLA,11,19,0,2,0,0,0,0,1,9,1,0,.105,.150,.105,.255
Keith K Kessinger S,CIN,11,27,4,7,1,0,1,3,4,4,0,0,.259,.344,.407,.751
Tony T Longmire,PHI,11,13,1,3,0,0,0,1,0,1,0,0,.231,.231,.231,.462
J. R. J Phillips,SF,11,16,1,5,1,1,1,4,0,5,0,0,.313,.313,.688,1.000
Scott S Sanderson,SF,11,14,1,0,0,0,0,0,1,11,0,0,.000,.067,.000,.067
Mo M Sanford,COL,11,8,0,0,0,0,0,0,1,4,0,0,.000,.111,.000,.111
Larry L Sheets,SEA,11,17,0,2,1,0,0,1,2,1,0,0,.118,.250,.176,.426
Bryn B Smith,COL,11,6,0,0,0,0,0,0,1,1,1,0,.000,.143,.000,.143
Lee L Tinsley,SEA,11,19,2,3,1,0,1,2,2,9,0,0,.158,.238,.368,.606
Matt M Walbeck,CHC,11,30,2,6,2,0,1,6,1,6,0,0,.200,.226,.367,.592
Bob B Ayrault,PHI,10,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Wally W Backman,SEA,10,29,2,4,0,0,0,0,1,8,0,0,.138,.167,.138,.305
Eric E Bell,HOU,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tripp T Cromer S,STL,10,23,1,2,0,0,0,0,1,6,0,0,.087,.125,.087,.212
Dave D Eiland,SD,10,12,1,1,0,0,0,0,0,4,0,0,.083,.083,.083,.167
Cliff C Floyd,MON,10,31,3,7,0,0,1,2,0,9,0,0,.226,.226,.323,.548
Mauro M Gozzo,NYM,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tommy T Gregg,CIN,10,12,1,2,0,0,0,1,0,0,0,0,.167,.154,.167,.320
Kip K Gross,LA,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Leius,MIN,10,18,4,3,0,0,0,2,2,4,0,0,.167,.227,.167,.394
Mark M Leonard,BAL,10,15,1,1,1,0,0,3,3,7,0,0,.067,.190,.133,.324
Joe J Millette S,PHI,10,10,3,2,0,0,0,2,1,2,0,0,.200,.273,.200,.473
Dennis D Moeller,PIT,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lance L Painter,COL,10,10,2,3,0,1,0,1,1,5,0,0,.300,.364,.500,.864
Lance L Parrish,CLE,10,20,2,4,1,0,1,2,4,5,1,0,.200,.333,.400,.733
Curtis C Pride,MON,10,9,3,4,1,1,1,5,0,3,1,0,.444,.444,1.111,1.556
Heathcliff H Slocumb,CHC,10,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Glenn G Wilson,PIT,10,14,0,2,0,0,0,0,0,9,0,0,.143,.143,.143,.286
Rich R Batchelor,STL,9,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Brooks,LA,9,9,2,2,1,0,1,1,0,2,0,0,.222,.222,.667,.889
Bobby B Jones,NYM,9,20,0,1,0,0,0,0,0,7,0,0,.050,.050,.050,.100
Jeff J Kaiser,NYM,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Lindeman,HOU,9,23,2,8,3,0,0,0,0,7,0,0,.348,.348,.478,.826
Dan D Miceli,PIT,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gino G Minutelli,SF,9,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Ortiz,BOS,9,12,0,3,0,0,0,1,0,2,0,0,.250,.250,.250,.500
Ross R Powell,CIN,9,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rich R Robertson,PIT,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Sanders,SD,9,16,0,1,0,0,0,1,0,6,0,0,.063,.063,.063,.125
Scooter E Tucker,HOU,9,26,1,5,1,0,0,3,2,3,0,0,.192,.250,.231,.481
Eric E Wedge,COL,9,11,2,2,0,0,0,1,0,4,0,0,.182,.182,.182,.364
Scott S Aldred,MON,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Bournigal,LA,8,18,0,9,1,0,0,3,0,2,0,0,.500,.500,.556,1.056
William W Brennan,CHC,8,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Mike M Brumley,HOU,8,10,1,3,0,0,0,2,1,3,0,1,.300,.364,.300,.664
Greg G Brummett,SF,8,15,0,0,0,0,0,0,1,5,0,0,.000,.063,.000,.062
Steve S Decker,FLA,8,15,0,0,0,0,0,1,3,3,0,0,.000,.158,.000,.158
Paul P Gibson,NYM,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Helfand,OAK,8,13,1,3,0,0,0,1,0,1,0,0,.231,.231,.231,.462
Chipper C Jones,ATL,8,3,2,2,1,0,0,0,1,1,0,0,.667,.750,1.000,1.750
Javy J Lopez,ATL,8,16,1,6,1,1,1,2,0,2,0,0,.375,.412,.750,1.162
Jeff J Manto,PHI,8,18,0,1,0,0,0,0,0,3,0,0,.056,.105,.056,.161
Norberto N Martin,CWS,8,14,3,5,0,0,0,2,1,1,0,0,.357,.400,.357,.757
Domingo D Martinez,TOR,8,14,2,4,0,0,1,3,1,7,0,0,.286,.333,.500,.833
Chito C Martinez R,BAL,8,15,0,0,0,0,0,0,4,4,0,0,.000,.211,.000,.210
Matt M Merullo D,CWS,8,20,1,1,0,0,0,0,0,1,0,0,.050,.050,.050,.100
Donn D Pall,PHI,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Shumpert,KC,8,10,0,1,0,0,0,0,2,2,1,0,.100,.250,.100,.350
Salomon S Torres,SF,8,13,0,3,0,0,0,0,0,4,0,0,.231,.231,.231,.462
Eduardo E Zambrano R,CHC,8,17,1,5,0,0,0,2,1,3,0,0,.294,.333,.294,.628
Shawon S Dunston,CHC,7,10,3,4,2,0,0,2,0,1,0,0,.400,.400,.600,1.000
Rikkert R Faneyte C,SF,7,15,2,2,0,0,0,0,2,4,0,0,.133,.235,.133,.369
John J Hope,PIT,7,13,0,1,0,0,0,0,0,7,0,0,.077,.077,.077,.154
John J Johnstone,FLA,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Koelling,CIN,7,15,2,1,0,0,0,0,0,2,0,0,.067,.125,.067,.192
Derek D Parks,MIN,7,20,3,4,0,0,0,1,1,2,0,0,.200,.238,.200,.438
Greg G Pirkl,SEA,7,23,1,4,0,0,1,4,0,4,0,0,.174,.174,.304,.478
Gus G Polidor,FLA,7,6,0,1,1,0,0,0,0,2,0,0,.167,.167,.333,.500
Dave D Silvestri S,NYY,7,21,4,6,1,0,1,4,5,3,0,0,.286,.423,.476,.899
Turk T Wendell,CHC,7,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286
Nigel N Wilson,FLA,7,16,0,0,0,0,0,0,0,11,0,0,.000,.000,.000,.000
Juan J Agosto,HOU,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Bushing,CIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ozzie O Canseco L,STL,6,17,0,3,0,0,0,0,1,3,0,0,.176,.222,.176,.399
Ramon R Caraballo,ATL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mitch M Lyden,FLA,6,10,2,3,0,0,1,1,0,3,0,0,.300,.300,.600,.900
Josias J Manzanillo,NYM,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Marc M Ronan,STL,6,12,0,1,0,0,0,0,0,5,0,0,.083,.083,.083,.167
Brian B Shouse,PIT,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Stairs,MON,6,8,1,3,1,0,0,2,0,1,0,0,.375,.375,.500,.875
Denis D Boucher,MON,5,6,0,1,1,0,0,0,0,3,0,0,.167,.167,.333,.500
Jim J Deshaies,SF,5,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Bruce B Hurst,COL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Maksudian,MIN,5,12,2,2,1,0,0,2,4,2,0,0,.167,.353,.250,.603
Shane S Reynolds,HOU,5,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Jerome J Walton,CAL,5,2,2,0,0,0,0,0,1,2,1,0,.000,.333,.000,.333
Drew D Denson,CWS,4,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Steve S Dixon,STL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Howard,SEA,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Erik E Johnson,SF,4,5,1,2,2,0,0,0,0,1,0,0,.400,.400,.800,1.200
Mark M Knudson,COL,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Doug D Lindsey,CWS,4,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Jim J Mc Namara,SF,4,7,0,1,0,0,0,1,0,1,0,0,.143,.143,.143,.286
Charlie C Montoyo,MON,4,5,1,2,1,0,0,3,0,0,0,0,.400,.400,.600,1.000
Rod R Nichols,LA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Ruskin,CIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nelson N Santovenia,KC,4,8,0,1,0,0,0,0,1,2,0,0,.125,.222,.125,.347
Sergio S Valdez,MON,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bruce B Walton,MON,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mickey M Weston,NYM,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Wrona,CWS,4,8,0,1,0,0,0,1,0,4,0,0,.125,.125,.125,.250
Pete P Young,MON,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Manny M Alexander,BAL,3,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Anderson,CIN,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rich R Becker C,MIN,3,7,3,2,2,0,0,0,5,4,1,1,.286,.583,.571,1.155
Pedro P Borbon,ATL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J De Silva,LA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Gordon L,CIN,3,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Shawn S Green R,TOR,3,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tyler T Green,PHI,3,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dwayne D Henry,CIN,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Steve S Hosey,SF,3,2,0,1,1,0,0,1,1,1,0,0,.500,.667,1.000,1.667
Keith K Hughes L,CIN,3,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Looney,MON,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Terry T Mc Griff,FLA,3,7,0,0,0,0,0,0,1,2,0,0,.000,.125,.000,.125
Paul P Miller,PIT,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Nelson,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rudy R Seanez,SD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
