PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Toby T Borland,FLA,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Bowen,MIN,7,10,0,1,0,0,0,1,0,4,0,0,.100,.091,.100,.191
Kirk K Bullinger,HOU,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Ellison L,SF,7,10,1,1,0,0,0,0,0,1,0,0,.100,.100,.100,.200
Seth S Etherton,CIN,7,7,0,1,0,0,0,0,0,2,0,0,.143,.143,.143,.286
Jeremy J Griffiths,NYM,7,9,0,0,0,0,0,0,1,3,0,0,.000,.100,.000,.100
Chad C Kreuter,TEX,7,18,0,2,1,0,0,0,3,2,0,0,.111,.238,.167,.405
Orber O Moreno,NYM,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Denny D Neagle,COL,7,11,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Josh J Pearce,STL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Valderrama L,SF,7,7,0,1,0,0,0,0,0,3,1,0,.143,.143,.143,.286
Rickie R Weeks Jr.,MIL,7,12,1,2,1,0,0,0,1,6,0,0,.167,.286,.250,.536
Matt M Belisle,CIN,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Hiram H Bocachica C,DET,6,22,1,1,1,0,0,0,0,7,0,0,.045,.045,.091,.136
Jamie J Burke,CWS,6,8,0,3,0,0,0,2,0,0,0,0,.375,.375,.375,.750
Morgan M Burkhart,KC,6,15,1,3,0,0,0,1,1,2,0,0,.200,.250,.200,.450
Jesus J Colome,TB,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Drew,MON,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Glavine,NYM,6,7,0,1,0,0,0,0,0,2,0,0,.143,.143,.143,.286
Josh J Hall,CIN,6,6,2,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
La Troy L Hawkins,MIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Hill,PIT,6,7,1,2,0,0,0,0,2,2,0,0,.286,.444,.286,.730
Ben B Howard,SD,6,11,1,1,0,0,0,0,0,5,0,0,.091,.091,.091,.182
Ryan R Jensen,SF,6,5,0,2,0,0,0,2,0,0,0,0,.400,.400,.400,.800
Jimmy J Journell,STL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Junge,PHI,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Graham G Koonce,OAK,6,8,0,1,1,0,0,0,0,6,0,0,.125,.125,.250,.375
David D Matranga,HOU,6,5,1,1,0,0,1,1,0,2,0,0,.200,.200,.800,1.000
Julio J Ramirez C,ANA,6,2,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cody C Ross R,DET,6,19,1,4,1,0,1,5,1,3,0,0,.211,.286,.421,.707
Duaner D Sanchez,PIT,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Strange,NYM,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Acevedo,CIN,5,9,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Victor V Alvarez,LA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Armas,MON,5,10,0,2,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Danys D Baez,CLE,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Boyd,CLE,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Bradford,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Cepicky L,MON,5,8,0,2,1,0,0,0,0,2,0,0,.250,.250,.375,.625
David D Cone,NYM,5,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Roy R Corcoran,MON,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joe J Dawley,ATL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jayson J Durocher,MIL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alan A Embree,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geoff G Geary,PHI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Esteban E German,OAK,5,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
John J Grabow,PIT,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Hammond,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Henson,NYY,5,8,2,1,0,0,0,0,0,2,0,0,.125,.125,.125,.250
Michel M Hernandez,NYY,5,4,0,1,0,0,0,0,1,1,0,0,.250,.400,.250,.650
Ken K Huckaby,TOR,5,11,1,2,1,0,0,2,0,2,0,0,.182,.182,.273,.454
Gary G Johnson L,ANA,5,8,1,3,1,0,0,0,1,1,0,1,.375,.444,.500,.944
Greg G La Rocca,CLE,5,9,3,3,1,0,0,0,1,1,0,0,.333,.400,.444,.844
Carlton C Loewer,SD,5,5,0,0,0,0,0,1,1,3,0,0,.000,.167,.000,.167
Jim J Mecir,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Mercedes,MON,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Middlebrook,NYM,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trever T Miller,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Mulholland,CLE,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Charles C Nagy,SD,5,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lance L Niekro,SF,5,5,2,1,1,0,0,2,0,1,0,0,.200,.200,.400,.600
Kevin K Olsen,FLA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Ritchie,MIL,5,9,0,2,0,0,0,0,0,2,0,0,.222,.222,.222,.444
Mariano M Rivera,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Seguignol,NYY,5,7,0,1,0,0,0,0,1,3,0,0,.143,.250,.143,.393
Jeff J Tam,TOR,5,1,0,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000
Luis L Terrero,ARI,5,4,0,1,0,0,0,0,0,1,0,0,.250,.400,.250,.650
Mike M Timlin,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Vogelsong,PIT,5,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Ben B Weber,ANA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ernie E Young D,DET,5,11,0,2,0,0,0,0,4,5,0,2,.182,.400,.182,.582
Mike M Bacsik,NYM,4,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rick R Bauer,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Budzinski,CIN,4,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
A. J. A Burnett,FLA,4,7,0,1,0,0,0,0,2,3,0,0,.143,.333,.143,.476
Lou L Collier,BOS,4,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000
Francisco F Cordero,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Diaz,TB,4,9,2,1,0,0,0,0,1,3,0,0,.111,.200,.111,.311
Brendan B Donnelly,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Driskill,BAL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Edwards,OAK,4,4,0,1,0,0,0,0,2,1,0,0,.250,.500,.250,.750
Keith K Foulke,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rosman R Garcia,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Franklyn F German,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Gilfillan,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Grimsley,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Guardado,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Harper,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Haselman,BOS,4,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Edwin E Jackson,LA,4,6,0,0,0,0,0,0,1,2,0,0,.000,.143,.000,.143
Sun- Woo S Kim,MON,4,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Billy B Koch,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Latham,NYY,4,2,3,2,0,0,0,0,0,0,1,0,1.000,1.000,1.000,2.000
Al A Levine,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Lowe,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Noah N Lowry,SF,4,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Mike M Mac Dougal,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Damaso D Marte,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Martinez,MIL,4,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Matt M Miller,COL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rodney R Myers,LA,4,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J Nelson,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cliff C Politte,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jay J Powell,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Curtis C Pride R,NYY,4,12,1,1,0,0,1,1,0,2,0,0,.083,.083,.333,.417
Arthur A Rhodes,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Rincon,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Riske,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willis W Roberts,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Francisco F Rodríguez Rodriguez,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Roney,DET,4,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
B. J. B Ryan,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Johan J Santana,MIN,4,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Chris C Spurling,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamie J Walker,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jake J Westbrook,CLE,4,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Jeremy J Affeldt,KC,3,6,0,2,0,0,0,2,1,1,0,0,.333,.429,.333,.762
Brian B Anderson,CLE,3,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Manny M Aybar,SF,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alan A Benes,CHC,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mickey M Callaway,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
D. J. D Carrasco,KC,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lance L Carter,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tripp T Cromer,HOU,3,4,0,1,0,1,0,1,0,0,0,0,.250,.250,.750,1.000
Gookie G Dawkins,KC,3,2,0,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333
Aaron A Fultz,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geremi G Gonzalez,TB,3,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Tom T Gordon,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joey J Hamilton,CIN,3,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Shigetoshi S Hasegawa,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Koyie K Hill,LA,3,3,0,1,1,0,0,0,0,2,0,0,.333,.333,.667,1.000
Jason J Johnson,BAL,3,5,1,1,0,0,0,0,1,3,0,0,.200,.333,.200,.533
Jonathan J Johnson,HOU,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jorge J Julio,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Keisler,SD,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Masao M Kida,LA,3,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Wilfredo W Ledezma,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kerry K Ligtenberg,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aquilino A Lopez,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Lyon,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darrell D May,KC,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ramiro R Mendoza,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sergio S Mitre,CHC,3,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Brian B Moehler,HOU,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Gabe G Molina,STL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Mulder,OAK,3,4,0,0,0,0,0,1,0,3,0,0,.000,.000,.000,.000
Micheal M Nakamura,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Neu,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Antonio A Osuna,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Troy T Percival,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Pettitte,NYY,3,7,0,1,0,0,0,1,0,2,0,0,.143,.143,.143,.286
Ricardo R Rincon,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mandy M Romero,COL,3,7,2,3,1,0,0,0,0,1,0,0,.429,.556,.571,1.127
J. C. J Romero,MIN,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
C Sabathia,CLE,3,6,1,3,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Felix F Sanchez,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scot S Shields,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Sojo,NYY,3,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Sparks,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tanyon T Sturtze,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Tallet,CLE,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Juan J Acevedo,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luke L Allen,COL,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Appier,ANA,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Steve S Avery,DET,2,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Ricky R Bottalico,ARI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Buehrle,CWS,2,6,0,1,0,0,0,1,0,3,0,0,.167,.167,.167,.333
Jim J Chamblee,CIN,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bartolo B Colon,CWS,2,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Nate N Cornejo,DET,2,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jason J Davis,CLE,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rick R De Hart,KC,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joe J De Pastino,NYM,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Roger R Deago,SD,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
R. A. R Dickey,TEX,2,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Kelvim K Escobar,TOR,2,6,1,1,0,0,0,1,0,3,0,0,.167,.167,.167,.333
Anthony A Ferrari,MON,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Casey C Fossum,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Franklin,SEA,2,4,1,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Reynaldo R Garcia,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jon J Garland,CWS,2,2,0,0,0,0,0,0,1,0,0,0,.000,.333,.000,.333
John J Halama,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roy R Halladay,TOR,2,9,2,1,0,0,0,0,0,3,0,0,.111,.111,.111,.222
Josh J Hancock,PHI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryan B Hebson,MON,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Hendrickson,TOR,2,4,1,1,0,0,1,1,0,1,0,0,.250,.250,1.000,1.250
Pat P Hentgen,BAL,2,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gary G Knotts,DET,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Lackey,ANA,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Cory C Lidle,TOR,2,6,1,2,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Ted T Lilly,OAK,2,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Esteban E Loaiza,CWS,2,5,1,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Kyle K Lohse,MIN,2,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Derek D Lowe,BOS,2,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Mann,PIT,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Manning,MIL,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Maroth,DET,2,2,0,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167
Joe J Mays,MIN,2,3,0,1,0,0,0,0,1,1,0,0,.333,.500,.333,.833
Gil G Meche,SEA,2,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Jamie J Moyer,SEA,2,5,1,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800
Kevin K Ohme,STL,2,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Ramon R Ortiz,ANA,2,5,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jason J Pearson,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Person,BOS,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joel J Pineiro,SEA,2,4,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Brad B Radke,MIN,2,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Britt B Reames,MON,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricardo R Rodriguez,CLE,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kenny K Rogers,MIN,2,4,1,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
David D Sanders,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Victor V Santos,TEX,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kazuhiro K Sasaki,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Schoeneweis,ANA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rudy R Seanez,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Shouse,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Tollberg,SD,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Traber,CLE,2,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ismael I Valdez,TEX,2,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Valentine,CIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Venafro,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jarrod J Washburn,ANA,2,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Mark M Watson,CIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Wayne,FLA,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Weaver,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Wells,NYY,2,6,0,1,1,0,0,0,0,1,0,0,.167,.167,.333,.500
Victor V Zambrano,TB,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Barry B Zito,OAK,2,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Backe,TB,1,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Bell,TB,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joaquin J Benoit,TEX,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Betancourt,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Bierbrodt,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeremy J Bonderman,DET,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dewon D Brazelton,TB,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Bukvich,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Burkett,BOS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Giovanni G Carrara,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Chapman,PHI,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chin- Feng C Chen,LA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Claussen,NYY,1,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
Roger R Clemens,NYY,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Contreras,NYY,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Omar O Daal,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Downs,MON,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Fiore,MIN,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Freddy F Garcia,SEA,1,5,0,1,0,0,0,1,0,0,0,0,.200,.200,.200,.400
Chris C George,KC,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Buddy B Groom,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. R. J House,PIT,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Tim T Hudson,OAK,1,3,0,1,0,0,0,1,0,1,0,0,.333,.333,.333,.667
Colby C Lewis,TEX,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Lima,KC,1,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Rodrigo R Lopez,BAL,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Trey T Lunsford,SF,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anderson A Machado,PHI,1,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000
Ryan R Madson,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Mahay,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pedro P Martinez,BOS,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Mateo,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Mounce,TEX,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Mullen,LA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Mussina,NYY,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chan Ho C Park,TEX,1,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Steve S Parris,TB,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Powell,SF,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bret B Prinz,ARI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Erasmo E Ramirez,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mario M Ramos,TEX,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Carlos C Reyes,TB,1,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Jason J Roach,NYM,1,2,0,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Rodrigo R Rosario,HOU,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Rupe,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Santiago,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dane D Sardinha,CIN,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Aaron A Sele,ANA,1,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Jason J Shiell,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Smith,TB,1,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Kyle K Snyder,KC,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rafael R Soriano,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Standridge,TB,1,0,0,0,0,0,0,0,1,0,0,1,.000,1.000,.000,1.000
Dennis D Tankersley,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Thomson,TEX,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
