PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Jose J Oliva,ATL,19,59,9,17,5,0,6,11,7,10,0,1,.288,.364,.678,1.042
Greg G Pirkl,SEA,19,53,7,14,3,0,6,11,1,12,0,0,.264,.286,.660,.946
Gary G Wayne,LA,19,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Gardner,MON,18,32,4,7,0,1,0,1,3,5,0,0,.219,.286,.281,.567
Pete P Harnisch,HOU,18,35,5,6,3,0,0,0,0,10,0,0,.171,.171,.257,.429
Trenidad T Hubbard,COL,18,25,3,7,1,1,1,3,3,4,0,0,.280,.357,.520,.877
Steve S Pegues L,PIT,18,36,2,13,2,0,0,2,2,5,1,0,.361,.395,.417,.811
Paul P Quantrill,PHI,18,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gary G Redus,TEX,18,33,2,9,1,0,0,2,4,6,0,0,.273,.351,.303,.654
Bill B Swift,SF,18,32,5,6,3,0,0,2,3,5,0,0,.188,.257,.281,.538
Jarvis J Brown,ATL,17,15,3,2,1,0,1,1,0,2,0,0,.133,.133,.400,.533
Fausto F Cruz S,OAK,17,28,2,3,0,0,0,0,4,6,0,0,.107,.219,.107,.326
Joe J Hall,CWS,17,28,6,11,3,0,1,5,2,4,0,0,.393,.452,.607,1.059
Todd T Haney,CHC,17,37,6,6,0,0,1,2,3,3,2,1,.162,.238,.243,.481
John J Johnstone,FLA,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jon J Lieber,PIT,17,39,3,4,1,0,0,0,1,14,0,0,.103,.125,.128,.253
Blas B Minor,PIT,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Ready,PHI,17,42,5,16,1,0,1,3,8,6,0,1,.381,.480,.476,.956
Alex A Rodriguez S,SEA,17,54,4,11,0,0,0,2,3,20,3,0,.204,.241,.204,.445
Rudy R Seanez,LA,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jesus J Tavarez R,FLA,17,39,4,7,0,0,0,4,1,5,1,1,.179,.200,.179,.380
Andy A Tomberlin R,BOS,17,36,1,7,0,1,1,1,6,12,1,0,.194,.310,.333,.643
Willie W Wilson C,CHC,17,21,4,5,0,2,0,0,1,6,1,0,.238,.273,.429,.701
Kent K Bottenfield,SF,16,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carl C Everett,FLA,16,51,7,11,1,0,2,6,3,15,4,0,.216,.259,.353,.612
Willie W Greene,CIN,16,37,5,8,2,0,0,3,6,14,0,0,.216,.318,.270,.588
Joey J Hamilton,SD,16,40,0,0,0,0,0,1,2,24,0,0,.000,.047,.000,.047
Pat P Listach S,MIL,16,54,8,16,3,0,0,2,3,8,2,1,.296,.333,.352,.685
Orlando O Miller S,HOU,16,40,3,13,0,1,2,9,2,12,1,0,.325,.386,.525,.911
Gregg G Olson,ATL,16,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Roper,CIN,16,33,3,6,1,0,0,2,1,12,0,0,.182,.206,.212,.418
Rick R Sutcliffe,STL,16,23,0,3,1,0,0,1,0,6,0,0,.130,.130,.174,.304
Salomon S Torres,SF,16,26,2,4,0,0,0,0,0,12,0,0,.154,.154,.154,.308
William W Van Landingham,SF,16,31,1,2,0,0,0,1,0,17,0,0,.065,.065,.065,.129
Gerald G Young C,STL,16,41,5,13,3,2,0,3,3,8,2,1,.317,.364,.488,.851
Scott S Coolbaugh,STL,15,21,4,4,0,0,2,6,1,4,0,0,.190,.217,.476,.694
Alex A Gonzalez S,TOR,15,53,7,8,3,1,0,1,4,17,3,0,.151,.224,.245,.469
Mike M Morgan,CHC,15,24,1,3,0,0,0,0,1,4,0,0,.125,.160,.125,.285
Omar O Olivares,STL,15,28,4,6,0,0,1,3,1,8,0,0,.214,.241,.321,.563
Al A Osuna,LA,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lance L Painter,COL,15,21,3,3,1,0,0,2,0,10,0,0,.143,.130,.190,.321
Erik E Pappas,STL,15,44,8,4,1,0,0,5,10,13,0,0,.091,.259,.114,.372
J. R. J Phillips,SF,15,38,1,5,0,0,1,3,1,13,1,0,.132,.150,.211,.360
Kevin K Ritz,COL,15,20,0,0,0,0,0,0,0,13,0,0,.000,.000,.000,.000
Doug D Brocail,SD,14,2,2,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Steve S Dunn,MIN,14,35,2,8,5,0,0,4,1,12,0,0,.229,.250,.371,.621
Mike M Dyer,PIT,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Green L,TOR,14,33,1,3,1,0,0,1,1,8,1,0,.091,.118,.121,.239
Eric E Gunderson,NYM,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Leonard,SF,14,11,2,4,1,1,0,2,3,2,0,0,.364,.500,.636,1.136
Francisco F Matos,OAK,14,28,1,7,1,0,0,2,1,2,1,0,.250,.267,.286,.552
Craig C Paquette,OAK,14,49,0,7,2,0,0,0,0,14,1,0,.143,.143,.184,.326
Kevin K Foster,CHC,13,27,2,2,0,0,0,0,1,12,0,0,.074,.107,.074,.181
Chris C Hammond,FLA,13,22,1,3,1,0,0,1,2,12,0,0,.136,.208,.182,.390
Gene G Harris,SD,13,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russ R Morman,FLA,13,33,2,7,0,1,1,2,2,9,0,0,.212,.278,.364,.641
Curt C Schilling,PHI,13,28,0,3,0,0,0,1,1,10,0,0,.107,.138,.107,.245
Wally W Whitehurst,SD,13,19,0,2,0,0,0,0,3,8,0,0,.105,.227,.105,.332
Bryan B Harvey,FLA,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Riccardo R Ingram L,DET,12,23,3,5,0,0,0,2,1,2,0,1,.217,.240,.217,.457
Marc M Newfield D,SEA,12,38,3,7,1,0,1,4,2,4,0,0,.184,.225,.289,.514
Greg G O' Halloran,FLA,12,11,1,2,0,0,0,1,0,1,0,0,.182,.167,.182,.348
Ross R Powell,HOU,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Silvestri,NYY,12,18,3,2,0,1,1,2,4,9,0,1,.111,.261,.389,.650
Mike M Williams,PHI,12,12,1,2,1,0,0,3,0,7,0,0,.167,.167,.250,.417
Mike M Brumley,OAK,11,25,0,6,0,0,0,2,1,8,0,0,.240,.269,.240,.509
Frank F Cimorelli,STL,11,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Ducey,TEX,11,29,1,5,1,0,0,1,2,1,0,0,.172,.226,.207,.433
Eric E Hillman,NYM,11,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Denny D Hocking S,MIN,11,31,3,10,3,0,0,2,0,4,2,0,.323,.323,.419,.742
Greg G Litton,BOS,11,21,2,2,0,0,0,1,0,5,0,0,.095,.091,.095,.186
Dan D Pasqua R,CWS,11,23,2,5,2,0,2,4,0,9,0,0,.217,.217,.565,.783
Ernie E Young L,OAK,11,30,2,2,1,0,0,3,1,8,0,0,.067,.097,.100,.197
Bud B Black,SF,10,17,0,1,0,0,0,1,0,5,0,0,.059,.059,.059,.118
Denis D Boucher,MON,10,3,1,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000
Gary G Buckels,STL,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Milt M Hill,ATL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dann D Howitt R,CWS,10,14,4,5,3,0,0,0,1,7,0,0,.357,.400,.571,.971
Blaise B Ilsley,CHC,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Natal,FLA,10,29,2,8,2,0,0,2,5,5,1,0,.276,.382,.345,.727
Melvin M Nieves R,SD,10,19,2,5,1,0,1,4,3,10,0,0,.263,.364,.474,.837
Tim T Pugh,CIN,10,14,2,5,1,0,0,2,2,2,0,0,.357,.438,.429,.866
Mike M Remlinger,NYM,10,16,1,0,0,0,0,1,1,6,0,0,.000,.059,.000,.059
Frank F Seminara,NYM,10,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dale D Sveum,SEA,10,27,3,5,0,0,1,2,2,10,0,0,.185,.241,.296,.538
Randy R Tomlin,PIT,10,6,0,3,0,0,0,1,0,2,0,0,.500,.500,.500,1.000
Randy R Veres,CHC,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Drahman,FLA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryce B Florie,SD,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willie W Fraser,FLA,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Hope,PIT,9,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Chris C Howard,SEA,9,25,2,5,1,0,0,2,1,6,0,0,.200,.250,.240,.490
Ray R Mc David L,SD,9,28,2,7,1,0,0,2,1,8,1,0,.250,.276,.286,.562
Armando A Reynoso,COL,9,17,0,3,0,0,0,0,1,4,0,0,.176,.222,.176,.399
Ben B Rivera,PHI,9,9,1,0,0,0,0,0,1,5,0,0,.000,.100,.000,.100
Kevin K Rogers,SF,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darrell D Whitmore L,FLA,9,22,1,5,1,0,0,0,3,5,0,1,.227,.320,.273,.593
Ryan R Bowen,FLA,8,14,2,5,2,0,0,0,1,4,0,0,.357,.400,.500,.900
Darren D Bragg L,SEA,8,19,4,3,1,0,0,2,2,5,0,0,.158,.238,.211,.449
Rheal R Cormier,STL,8,14,2,4,0,0,0,1,1,2,0,0,.286,.375,.286,.661
Rich R De Lucia,CIN,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Goff,PIT,8,25,0,2,0,0,0,1,0,11,0,0,.080,.080,.080,.160
Jason J Jacome,NYM,8,16,0,1,0,0,0,1,0,9,0,0,.063,.063,.063,.125
Bill B Krueger,SD,8,12,1,6,1,0,0,0,0,3,0,0,.500,.500,.583,1.083
Curt C Leskanic,COL,8,6,1,1,1,0,0,2,0,2,0,0,.167,.167,.333,.500
Tom T Marsh R,PHI,8,18,3,5,1,1,0,3,1,1,0,0,.278,.316,.444,.760
Rick R Parker L,NYM,8,16,1,1,0,0,0,0,0,2,0,0,.063,.063,.063,.125
Roberto R Petagine,HOU,8,7,0,0,0,0,0,0,1,3,0,0,.000,.125,.000,.125
Rich R Robertson,PIT,8,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Rich R Scheid,FLA,8,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Willie W Smith,STL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Valenzuela,PHI,8,12,0,3,1,0,0,0,0,2,0,0,.250,.250,.333,.583
Tom T Browning,CIN,7,14,1,2,1,0,0,0,0,6,0,0,.143,.143,.214,.357
Kevin K Elster S,NYY,7,20,0,0,0,0,0,0,1,6,0,0,.000,.048,.000,.048
Dwight D Gooden,NYM,7,12,1,2,0,0,0,2,0,1,0,0,.167,.167,.167,.333
Tommy T Greene,PHI,7,13,2,5,1,0,0,1,1,4,0,0,.385,.429,.462,.890
Eric E Helfand,OAK,7,6,1,1,0,0,0,1,0,1,0,0,.167,.167,.167,.333
Jonathan J Hurst,NYM,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Ortiz D,BOS,7,18,3,3,2,0,0,6,1,5,0,0,.167,.182,.278,.460
Eddie E Pye,LA,7,10,2,1,0,0,0,0,1,4,0,0,.100,.182,.100,.282
Steve S Sax,OAK,7,24,2,6,0,1,0,1,0,2,0,0,.250,.250,.333,.583
Gabe G White,MON,7,4,0,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Jim J Bowie,OAK,6,14,0,3,0,0,0,0,0,2,0,0,.214,.214,.214,.429
Rod R Correia,CAL,6,17,4,4,1,0,0,0,0,0,0,0,.235,.316,.294,.610
Brian L. B Hunter C,HOU,6,24,2,6,1,0,0,0,1,6,2,1,.250,.280,.292,.572
Kevin K Jarvis,CIN,6,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
Jeff J Juden,PHI,6,9,0,1,0,0,0,1,0,6,0,0,.111,.111,.111,.222
John J Mabry R,STL,6,23,2,7,3,0,0,3,2,4,0,0,.304,.360,.435,.795
Tony T Menendez,SF,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Oliver,CIN,6,19,1,4,0,0,1,5,2,3,0,0,.211,.286,.368,.654
Jayhawk J Owens,COL,6,12,4,3,0,1,0,1,3,3,0,0,.250,.400,.417,.817
Jeff J Schaefer,OAK,6,8,0,1,0,0,0,0,0,1,0,0,.125,.125,.125,.250
Scott S Service,CIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Simms R,HOU,6,12,1,1,1,0,0,0,0,5,1,0,.083,.083,.167,.250
Jerry J Spradlin,CIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Telgheder,NYM,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Wells,PHI,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Turk T Wendell,CHC,6,2,0,0,0,0,0,0,1,0,0,0,.000,.333,.000,.333
Jerry J Willard,SEA,6,5,1,1,0,0,1,3,1,1,0,0,.200,.333,.800,1.133
Rick R Wrona,MIL,6,10,2,5,4,0,1,3,1,1,0,0,.500,.545,1.200,1.745
Garret G Anderson L,CAL,5,13,0,5,0,0,0,1,0,2,0,0,.385,.385,.385,.769
Brian B Barnes,LA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Blosser R,BOS,5,11,2,1,0,0,0,1,4,4,0,0,.091,.333,.091,.424
Jim J Czajkowski,COL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ray R Holbert,SD,5,5,1,1,0,0,0,0,0,4,0,0,.200,.200,.200,.400
Erik E Johnson,SF,5,13,0,2,0,0,0,0,0,4,0,0,.154,.154,.154,.308
Quinn Q Mack L,SEA,5,21,1,5,3,0,0,2,1,3,2,0,.238,.273,.381,.654
Keith K Miller L,KC,5,15,1,2,0,0,0,0,0,3,0,0,.133,.133,.133,.267
Olmedo O Saenz,CWS,5,14,2,2,0,1,0,0,0,5,0,0,.143,.143,.286,.429
Tony T Womack,PIT,5,12,4,4,0,0,0,1,2,3,0,0,.333,.429,.333,.762
Brad B Brink,SF,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Damon D Buford,BAL,4,2,2,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Frank F Castillo,CHC,4,9,0,0,0,0,0,0,1,4,0,0,.000,.100,.000,.100
Russ R Davis,NYY,4,14,0,2,0,0,0,1,0,4,0,0,.143,.143,.143,.286
Butch B Davis R,TEX,4,17,2,4,3,0,0,0,0,3,1,0,.235,.235,.412,.647
Dennis D Eckersley,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Guzman,CHC,4,8,0,0,0,0,0,0,1,4,0,0,.000,.111,.000,.111
Heath H Haynes,MON,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Jeffcoat,FLA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Charles C Johnson,FLA,4,11,5,5,1,0,1,4,1,4,0,0,.455,.462,.818,1.280
Joel J Johnston,PIT,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Martinez,SD,4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Merullo,CLE,4,10,1,1,0,0,0,0,2,1,0,0,.100,.250,.100,.350
Kurt K Miller,FLA,4,6,1,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Mike M Mordecai S,ATL,4,4,1,1,0,0,1,3,1,0,0,0,.250,.400,1.000,1.400
Will W Pennyfeather,PIT,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Perez L,TOR,4,8,0,1,0,0,0,0,0,1,0,0,.125,.125,.125,.250
Herbert H Perry,CLE,4,9,1,1,0,0,0,1,3,1,0,0,.111,.357,.111,.468
Bruce B Walton,COL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Bottalico,PHI,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Campbell,SD,3,3,0,1,0,0,0,2,0,1,0,0,.333,.333,.333,.667
Robert R Eenhoorn S,NYY,3,4,1,2,1,0,0,0,0,0,0,0,.500,.500,.750,1.250
Rod R Henderson,MON,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tom T Prince,LA,3,6,2,2,0,0,0,1,1,3,0,0,.333,.429,.333,.762
Mackey M Sasser,SEA,3,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Smith R,BAL,3,7,0,1,0,0,0,2,0,2,0,0,.143,.143,.143,.286
Tim T Worrell,SD,3,2,1,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167
Mark M Acre,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Ashley L,LA,2,6,0,2,1,0,0,0,0,2,0,0,.333,.333,.500,.833
John J Briscoe,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Castillo,NYM,2,5,0,1,0,0,0,1,0,1,0,0,.200,.200,.200,.400
Tripp T Cromer S,STL,2,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Darling,OAK,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Dixon,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Goodwin R,KC,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Koslofski C,KC,2,4,2,1,0,0,0,0,2,1,0,0,.250,.500,.250,.750
Steve S Ontiveros,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Donn D Pall,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chan Ho C Park,LA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Duane D Singleton C,MIL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Thompson,COL,2,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Ty T Van Burkleo,COL,2,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eric E Wedge D,BOS,2,6,0,0,0,0,0,0,1,3,0,0,.000,.143,.000,.143
John J Wehner,PIT,2,4,1,1,1,0,0,3,0,1,0,0,.250,.250,.500,.750
Bobby B Ayala,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Stan S Belinda,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cris C Carpenter,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J De Leon,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joey J Eischen,MON,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Fetters,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Frascatore,STL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rich R Gossage,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Henry,MIL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Xavier X Hernandez,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Honeycutt,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chuck C Jackson,TEX,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Levis,CLE,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Brian B Looney,MON,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Magnante,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Mahomes,MIN,1,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Oliver,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Reyes,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Smith,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kerry K Taylor,SD,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Billy B Taylor,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Welch,OAK,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Whiteside,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Witt,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Woodall,ATL,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
