PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Mark M De Rosa,ATL,7,8,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Keith K Foulke,CWS,7,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Garcia,PIT,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Domingo D Guzman,SD,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shane S Halter,NYM,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
D' Angelo D Jimenez,NYY,7,20,3,8,2,0,0,4,3,4,0,0,.400,.478,.500,.978
Todd T Jones,DET,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Judd,LA,7,5,0,0,0,0,0,0,1,1,0,0,.000,.167,.000,.167
Mendy M Lopez,KC,7,20,2,8,0,1,0,3,0,5,0,0,.400,.429,.500,.929
Jose J Mesa,SEA,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Petersen,COL,7,13,1,2,0,0,0,2,2,3,0,0,.154,.267,.154,.420
Erik E Sabel,ARI,7,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Paul P Shuey,CLE,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Spoljaric,TOR,7,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Wasdin,BOS,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Emil E Brown L,PIT,6,14,0,2,1,0,0,0,0,3,0,0,.143,.143,.214,.357
Rheal R Cormier,BOS,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Cox,TB,6,19,0,4,1,0,0,0,0,2,0,0,.211,.211,.263,.474
Chad C Fox,MIL,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Garcia,SD,6,11,1,2,0,0,0,0,1,3,0,0,.182,.250,.182,.432
Buddy B Groom,OAK,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Jones,OAK,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Kubenka,LA,6,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Tim T Laker,PIT,6,9,0,3,0,0,0,0,0,2,0,0,.333,.333,.333,.667
George G Lombard L,ATL,6,6,1,2,0,0,0,0,1,2,2,0,.333,.429,.333,.762
Felix F Martinez,KC,6,7,1,1,0,0,0,0,0,0,0,0,.143,.143,.143,.286
Pascual P Matos,ATL,6,8,0,1,0,0,0,2,0,1,0,0,.125,.125,.125,.250
Donovan D Osborne,STL,6,10,1,1,1,0,0,0,0,2,0,0,.100,.100,.200,.300
Bronswell B Patrick,SF,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Josh J Paul,CWS,6,18,2,4,1,0,0,1,0,4,0,0,.222,.222,.278,.500
Jason J Phillips,PIT,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Simas,CWS,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Trombley,MIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Venafro,TEX,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Wakefield,BOS,6,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Brad B Woodall,CHC,6,2,0,1,0,0,0,0,2,0,0,0,.500,.750,.500,1.250
Ernie E Young R,ARI,6,11,1,2,0,0,0,0,3,2,0,0,.182,.400,.182,.582
Rod R Barajas,ARI,5,16,3,4,1,0,1,3,1,1,0,0,.250,.294,.500,.794
Richard R Barker,CHC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shayne S Bennett,MON,5,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Reid R Cornelius,FLA,5,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Ivan I Cruz,PIT,5,10,3,4,0,0,1,2,0,2,0,0,.400,.400,.700,1.100
Tommy T Davis,BAL,5,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Derrin D Ebert,ATL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bryce B Florie,DET,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eric E Gagne,LA,5,10,1,2,0,0,0,1,0,3,0,0,.200,.200,.200,.400
Eddie E Guardado,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Guillen S,SEA,5,19,2,3,0,0,1,3,1,6,0,0,.158,.200,.316,.516
Luther L Hackman,COL,5,5,1,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400
Bob B Howry,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Hudson,OAK,5,4,0,1,0,0,0,0,1,2,0,0,.250,.400,.250,.650
Robin R Jennings,CHC,5,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Derek D Lowe,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Lowe,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Macias,DET,5,4,2,1,0,0,1,2,0,1,0,0,.250,.250,1.000,1.250
Wade W Miller,HOU,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dave D Mlicki,DET,5,5,0,1,0,0,0,0,2,3,0,0,.200,.429,.200,.629
C. J. C Nitkowski,DET,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Antonio A Osuna,LA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Patterson,TEX,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Petkovsek,ANA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Reed,CLE,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mariano M Rivera,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chance C Sanford,LA,5,8,1,2,0,0,0,2,0,1,0,0,.250,.250,.250,.500
Scott S Service,KC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Stanton,NYY,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mac M Suzuki,KC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Thompson,STL,5,8,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Bryan B Ward,CWS,5,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
John J Wetteland,TEX,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Williams,LA,5,5,2,1,0,0,0,0,1,4,0,0,.200,.333,.200,.533
Jeff J Zimmerman,TEX,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joel J Bennett,PHI,4,4,1,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Willie W Blair,DET,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Boyd,PIT,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Cather,ATL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Cortes,ATL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carl C Dale,MIL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Davey,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Edwin E Diaz,ARI,4,5,2,2,2,0,0,1,3,1,0,0,.400,.625,.800,1.425
Horacio H Estrada,MIL,4,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Guillermo G Garcia,FLA,4,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Jason J Grimsley,NYY,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shigetoshi S Hasegawa,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roberto R Hernandez,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Jackson,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Graeme G Lloyd,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Mc Curry,HOU,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Mc Nichol,CHC,4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ramiro R Mendoza,NYY,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kurt K Miller,CHC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Munoz,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Charles C Nagy,CLE,4,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Vicente V Padilla,ARI,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Paniagua,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Prince,PHI,4,6,1,1,0,0,0,0,1,1,0,0,.167,.286,.167,.452
Pat P Rapp,BOS,4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ricardo R Rincon,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frankie F Rodriguez,SEA,4,3,1,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667
Julio J Santana,TB,4,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Scott S Schoeneweis,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Simms,TEX,4,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Chris C Stowers,MON,4,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Timlin,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J Toca,NYM,4,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Bob B Wells,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R White,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Worrell,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Abbott,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Assenmacher,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Burkett,TEX,3,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tom T Candiotti,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Norm N Charlton,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ken K Cloude,SEA,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brent B Cookson L,LA,3,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Jim J Corsi,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Crabtree,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Creek,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R De Hart,MON,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Fassero,SEA,3,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Chad C Fonville,BOS,3,2,1,0,0,0,0,0,2,0,1,0,.000,.500,.000,.500
Freddy F Garcia,SEA,3,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
Dwight D Gooden,CLE,3,2,1,1,0,0,1,2,1,1,0,0,.500,.667,2.000,2.667
John J Halama,SEA,3,5,1,1,1,0,0,0,1,2,0,0,.200,.333,.400,.733
Roy R Halladay,TOR,3,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jimmy J Haynes,OAK,3,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rick R Heiserman,STL,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Hentgen,TOR,3,6,0,1,0,0,0,0,0,4,0,0,.167,.167,.167,.333
Gil G Heredia,OAK,3,6,0,0,0,0,0,0,1,1,0,0,.000,.143,.000,.143
Mike M Johnson,MON,3,4,1,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Scott S Kamieniecki,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Karsay,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Koch,TOR,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Al A Levine,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terrence T Long,NYM,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Magnante,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
T. J. T Mathews,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Mays,MIN,3,3,0,0,0,0,0,0,2,1,0,0,.000,.400,.000,.400
Travis T Miller,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alvin A Morman,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mussina,BAL,3,11,1,3,1,0,0,4,0,1,0,0,.273,.273,.364,.636
Dan D Naulty,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Troy T Percival,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Pettitte,NYY,3,5,0,1,0,0,0,0,1,2,0,0,.200,.333,.200,.533
Mark M Portugal,BOS,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ken K Ray,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryan B Rekar,TB,3,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Arthur A Rhodes,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Sanders L,TOR,3,7,1,2,1,0,0,2,0,2,0,0,.286,.286,.429,.714
Dave D Silvestri,ANA,3,11,0,1,1,0,0,1,0,1,0,0,.091,.091,.182,.273
Mike M Sirotka,CWS,3,8,1,2,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Joe J Slusarski,HOU,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Clint C Sodowsky,STL,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Steve S Sparks,ANA,3,3,0,1,1,0,0,2,0,1,0,0,.333,.333,.667,1.000
Michael M Tejera,FLA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Weaver,DET,3,4,2,2,1,0,0,0,0,1,0,0,.500,.500,.750,1.250
Rick R Wilkins,LA,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Wilson W Alvarez,TB,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Barber,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Belcher,ANA,2,5,0,1,1,0,0,0,0,2,0,0,.200,.200,.400,.600
Alan A Benes,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Bones,BAL,2,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Brown,TOR,2,9,1,4,2,0,0,1,0,3,0,0,.444,.444,.667,1.111
Dave D Burba,CLE,2,3,0,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833
Tim T Byrdak,KC,2,2,1,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500
Mickey M Callaway,TB,2,3,0,2,0,0,0,1,0,0,0,0,.667,.667,.667,1.333
Dan D Carlson,ARI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Carmona,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hector H Carrasco,MIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Castro,LA,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Clark,TEX,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Roger R Clemens,NYY,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Michael M Coleman L,BOS,2,5,1,1,0,0,0,0,1,0,0,0,.200,.333,.200,.533
Bartolo B Colon,CLE,2,7,0,1,0,0,0,0,0,5,0,0,.143,.143,.143,.286
Nelson N Cruz,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Dougherty,PIT,2,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Dave D Eiland,TB,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Erdos,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Erickson,BAL,2,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chuck C Finley,ANA,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Rich R Garces,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Glynn,TEX,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Gordon,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
La Troy L Hawkins,MIN,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Hideki H Irabu,NYY,2,4,0,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200
Mike M Kelly R,COL,2,2,0,1,1,0,0,1,0,0,0,0,.500,.500,1.000,1.500
Curtis C King,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pedro P Martinez,BOS,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Montgomery,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Morgan,TEX,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Jaime J Navarro,CWS,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Omar O Olivares,ANA,2,6,0,2,1,0,0,0,0,1,0,0,.333,.333,.500,.833
Jesse J Orosco,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Parque,CWS,2,5,0,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800
Brad B Radke,MIN,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dan D Reichert,KC,2,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Todd T Rizzo,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Rosado,KC,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Ryan R Rupe,TB,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bret B Saberhagen,BOS,2,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Benj B Sampson,MIN,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Aaron A Sele,TEX,2,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Scott S Sheldon,TEX,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Suppan,KC,2,5,0,1,0,0,0,1,0,0,0,0,.200,.200,.200,.400
Justin J Thompson,DET,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
David D Wells,TOR,2,6,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jay J Witasick,KC,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Mark M Wohlers,ATL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jordan J Zimmerman,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Appier,KC,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tony T Armas,MON,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
James J Baldwin,CWS,1,2,1,1,0,1,0,1,0,1,0,0,.500,.500,1.500,2.000
Dave D Borkowski,DET,1,3,0,0,0,0,0,1,0,2,0,0,.000,.000,.000,.000
Kirk K Bullinger,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Carpenter,TOR,1,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Jin Ho J Cho,BOS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Colangelo L,ANA,1,2,0,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167
David D Cone,NYY,1,3,1,1,1,0,0,1,0,0,0,0,.333,.333,.667,1.000
Jeff J D' Amico,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Daneker,CWS,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joe J Davenport,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Duvall,TB,1,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Kelvim K Escobar,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Eyre,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Franco,TB,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Fyhrie,ANA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Greene,CIN,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Yamid Y Haad,PIT,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joey J Hamilton,TOR,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chad C Harville,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Helling,TEX,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Orlando O Hernandez,NYY,1,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Ken K Hill,ANA,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Johns,BAL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Johnson,BAL,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Masao M Kida,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Klassen,ARI,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Dan D Kolb,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Langston,CLE,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Mike M Lincoln,MIN,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Esteban E Loaiza,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Lomasney,BOS,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Albie A Lopez,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Damaso D Marte,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Mathews,KC,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gil G Meche,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Milton,MIN,1,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Brian B Moehler,DET,1,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Gabe G Molina,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamie J Moyer,SEA,1,2,0,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167
Dan D Murray,NYM,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tomo T Ohka,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Oquist,OAK,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dan D Perkins,MIN,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Sidney S Ponson,BAL,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Quantrill,TOR,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Redman,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Rigby,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. C. J Romero,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Rose,BOS,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Glendon G Rusch,NYM,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
B. J. B Ryan,CIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Santiago,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Scheffer,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Sinclair,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Denny D Stark,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Everett E Stull,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jarrod J Washburn,ANA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vance V Wilson,NYM,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Winkelsas,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Witt,TB,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jaret J Wright,CLE,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Esteban E Yan,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
