PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Matt M Mantei,ARI,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Troy T Mattes,MON,8,15,4,7,1,0,0,1,0,2,0,0,.467,.467,.533,1.000
C. J. C Nitkowski,NYM,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carl C Pavano,MON,8,13,0,1,0,0,0,0,0,5,0,0,.077,.077,.077,.154
Robert R Perez,MIL,8,20,1,4,1,0,0,0,1,7,0,1,.200,.238,.250,.488
Josh J Phelps,TOR,8,12,3,0,0,0,0,1,2,5,1,0,.000,.143,.000,.143
Armando A Reynoso,ARI,8,10,0,1,1,0,0,2,0,3,0,0,.100,.100,.200,.300
Rob R Ryan,OAK,8,8,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Jeff J Tabaka,STL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Telford,MON,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Bell,CIN,7,7,0,1,0,0,0,0,1,4,0,0,.143,.250,.143,.393
Ramon R Castro,FLA,7,11,0,2,0,0,0,1,1,1,0,0,.182,.250,.182,.432
Humberto H Cota,PIT,7,9,0,2,0,0,0,1,0,5,0,0,.222,.222,.222,.444
Joe J Davenport,COL,7,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Craig C Dingman,COL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alex A Hernandez R,PIT,7,11,0,1,0,0,0,0,0,2,0,0,.091,.091,.091,.182
Jason J Jennings,COL,7,15,2,4,1,0,1,2,1,3,0,0,.267,.313,.533,.846
Brett B Jodie,SD,7,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
David D Newhan,PHI,7,6,2,2,1,0,0,1,1,0,0,0,.333,.375,.500,.875
Tim T Raines C,BAL,7,23,6,4,2,0,0,0,3,8,3,0,.174,.269,.261,.530
Kurt K Abbott,ATL,6,9,0,2,0,0,0,0,0,3,1,0,.222,.222,.222,.444
Rick R Ankiel,STL,6,8,1,0,0,0,0,0,1,5,0,0,.000,.111,.000,.111
Brandon B Berger L,KC,6,16,4,5,1,1,2,2,2,2,0,0,.313,.389,.875,1.264
Nick N Bierbrodt,ARI,6,6,3,4,1,0,0,0,2,0,0,0,.667,.750,.833,1.583
Paul P Byrd,KC,6,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Scott S Chiasson,CHC,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jack J Cressend,MIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kelvim K Escobar,TOR,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Grilli,FLA,6,7,1,2,0,0,1,2,0,2,0,0,.286,.286,.714,1.000
Mike M Gulan,FLA,6,6,1,0,0,0,0,0,2,2,0,0,.000,.250,.000,.250
Mark M Lewis,CLE,6,13,1,1,0,0,0,0,0,4,0,0,.077,.077,.077,.154
Jason J Michaels,PHI,6,6,0,1,0,0,0,1,0,2,0,0,.167,.167,.167,.333
Travis T Miller,MIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Phillips,NYM,6,7,2,1,1,0,0,0,0,1,0,0,.143,.143,.286,.429
Hipolito H Pichardo,BOS,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frankie F Rodriguez,CIN,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bobby B Smith,TB,6,19,1,2,0,0,0,1,3,10,0,0,.105,.227,.105,.332
Mike M Stanton,NYY,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Stone,HOU,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Venafro,TEX,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Zambrano,CHC,6,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Borders,SEA,5,6,1,3,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Randy R Choate,NYY,5,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jason J Conti,ARI,5,4,1,1,0,0,0,0,1,2,0,0,.250,.400,.250,.650
Jared J Fernandez,CIN,5,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Grimsley,KC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joey J Hamilton,CIN,5,8,0,1,1,0,0,1,0,5,0,0,.125,.125,.250,.375
Mike M Hubbard,TEX,5,11,1,3,1,0,1,1,0,4,0,0,.273,.273,.636,.909
Trenidad T Hubbard C,KC,5,12,2,3,0,1,0,0,0,2,0,0,.250,.250,.417,.667
Henry H Mateo,MON,5,9,1,3,1,0,0,0,0,1,0,0,.333,.333,.444,.778
Donzell D Mc Donald C,NYY,5,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Damian D Moss,ATL,5,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Chad C Mottola R,FLA,5,7,1,0,0,0,0,1,2,2,0,0,.000,.200,.000,.200
Bill B Ortega,STL,5,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Eddie E Pérez Perez,ATL,5,10,0,3,0,0,0,0,0,2,0,0,.300,.300,.300,.600
Scott S Podsednik L,SEA,5,6,1,1,0,1,0,3,0,1,0,0,.167,.167,.500,.667
Lou L Pote,ANA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mariano M Rivera,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Henry H Rodriguez,NYY,5,8,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Chris C Seelbach,ATL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Strong,FLA,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Reggie R Taylor C,PHI,5,7,1,0,0,0,0,0,1,1,0,0,.000,.125,.000,.125
Matt M Anderson,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danys D Baez,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Bailey,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rod R Beck,BOS,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Josh J Beckett,FLA,4,7,1,2,1,0,0,0,0,1,0,0,.286,.286,.429,.714
Matt M Blank,MON,4,8,0,4,1,0,0,1,0,2,0,0,.500,.500,.625,1.125
Pedro P Borbon,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Cogan,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Creek,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kelly K Dransfeldt S,TEX,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Horacio H Estrada,COL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Figueroa,PIT,4,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B File,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Foulke,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jon J Garland,CWS,4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gary G Glover,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Buddy B Groom,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Guthrie,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geraldo G Guzman,ARI,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ken K Harvey,KC,4,12,1,3,1,0,0,2,0,4,0,1,.250,.250,.333,.583
Roberto R Hernandez,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Holtz,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Hudson,OAK,4,8,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jason J Karnuth,STL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Al A Levine,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Felipe F Lira,MON,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Derek D Lowe,BOS,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pat P Mahomes,TEX,4,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Jim J Mann,HOU,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ramon R Martinez,PIT,4,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ramiro R Mendoza,NYY,4,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jason J Middlebrook,SD,4,7,0,1,0,0,0,1,0,6,0,0,.143,.143,.143,.286
Blaine B Neal,FLA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Olsen,FLA,4,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Danny D Patterson,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Petkovsek,TEX,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Phelps,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Plesac,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Pulsipher,BOS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Punto,PHI,4,5,0,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800
Paul P Quantrill,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Arthur A Rhodes,SEA,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Rivera,DET,4,12,2,4,2,0,0,1,0,2,0,0,.333,.333,.500,.833
B. J. B Ryan,BAL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Spiers,HOU,4,3,0,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833
Tim T Spooneybarger,ATL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennis D Springer,LA,4,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ben B Weber,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Wells,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Don D Wengert,PIT,4,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250
Paul P Wilson,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rolando R Arrojo,BOS,3,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Andy A Ashby,LA,3,2,1,1,0,0,0,1,1,0,0,0,.500,.667,.500,1.167
Willie W Blair,DET,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dave D Burba,CLE,3,2,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Carpenter,TOR,3,6,0,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
Hector H Carrasco,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jermaine J Clark,DET,3,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Crabtree,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jack J Cust,ARI,3,2,0,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167
P. J. P Forbes,PHI,3,7,1,2,0,0,0,1,0,2,0,0,.286,.286,.286,.571
Rich R Garces,BOS,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Carlos C Hernández Hernandez,HOU,3,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Sterling S Hitchcock,SD,3,8,1,1,0,0,0,1,0,6,0,0,.125,.125,.125,.250
Paul P Hoover,TB,3,4,1,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Chad C Hutchinson,STL,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Johnson,LA,3,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
Todd T Jones,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sun- Woo S Kim,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Knott,ARI,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Billy B Koch,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Esteban E Loaiza,TOR,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Lowe,CWS,3,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Mike M Magnante,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Maurer,SD,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Mecir,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mussina,NYY,3,7,0,1,0,0,0,1,0,2,0,0,.143,.143,.143,.286
Jeff J Nelson,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Oliver,TEX,3,6,0,2,1,0,0,0,0,2,0,0,.333,.333,.500,.833
Jimmy J Osting,SD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Paniagua,SEA,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Paronto,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Troy T Percival,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Peterson,MIL,3,5,1,1,1,0,0,1,0,1,0,0,.200,.200,.400,.600
Ricardo R Rincon,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Rivera R,NYY,3,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Rose,NYM,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Johnny J Ruffin,FLA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kazuhiro K Sasaki,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Sele,SEA,3,6,2,1,0,0,0,1,0,0,0,0,.167,.167,.167,.333
Paul P Shuey,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. D. J Smart,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Sparks,DET,3,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Blake B Stein,KC,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tanyon T Sturtze,TB,3,8,0,1,0,0,0,0,0,3,0,0,.125,.125,.125,.250
Jeff J Tam,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yorvit Y Torrealba,SF,3,4,0,2,0,1,0,2,0,0,0,0,.500,.500,1.000,1.500
Kip K Wells,CWS,3,6,1,1,0,0,0,0,0,5,1,0,.167,.167,.167,.333
Jake J Westbrook,CLE,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bob B Wickman,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Woodard,CLE,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Victor V Zambrano,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Zimmerman,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Abbott,SEA,2,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Kurt K Ainsworth,SF,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Austin,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Bradford,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lesli L Brea,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bartolo B Colon,CLE,2,7,0,1,0,0,0,0,0,5,0,0,.143,.143,.143,.286
Mark M Corey,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Davis,TEX,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bryce B Florie,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Franklin,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Freddy F Garcia,SEA,2,7,0,1,0,0,0,0,0,4,0,0,.143,.143,.143,.286
Matt M Ginter,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Guardado,MIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
La Troy L Hawkins,MIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Helling,TEX,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Doug D Henry,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Hollins,CLE,2,5,0,1,0,0,0,0,1,2,0,0,.200,.333,.200,.533
Chris C Holt,DET,2,4,0,1,1,0,0,0,0,3,0,0,.250,.250,.500,.750
Bob B Howry,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hideki H Irabu,MON,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Isringhausen,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Johnson,BAL,2,3,0,1,0,0,0,0,1,2,0,0,.333,.500,.333,.833
Joe J Kennedy,TB,2,4,1,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Gary G Knotts,FLA,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Ted T Lilly,NYY,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kyle K Lohse,MIN,2,5,0,2,1,0,0,1,0,2,0,0,.400,.400,.600,1.000
Keith K Mc Donald,STL,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Mercedes,BAL,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Chris C Michalak,TOR,2,3,0,1,0,1,0,0,0,1,0,0,.333,.333,1.000,1.333
Alan A Mills,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trey T Moore,ATL,2,1,0,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000
Juan J Moreno,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Mulder,OAK,2,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Heath H Murray,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Neugebauer,MIL,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Doug D Nickle,PHI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hideo H Nomo,BOS,2,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400
Ramon R Ortiz,ANA,2,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Lyle L Overbay,ARI,2,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
John J Parrish,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Pettitte,NYY,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Sidney S Ponson,BAL,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Radke,MIN,2,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Pat P Rapp,ANA,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dan D Reichert,KC,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Willis W Roberts,BAL,2,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Rich R Rodriguez,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wilfredo W Rodriguez,HOU,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
C Sabathia,CLE,2,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Smith S,CHC,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Juan J Sosa,ARI,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Suppan,KC,2,5,0,2,0,0,0,0,0,2,0,0,.400,.400,.400,.800
Steve S Torrealba,ATL,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Ismael I Valdez,ANA,2,5,0,1,0,0,0,0,0,2,1,0,.200,.200,.200,.400
Ken K Vining,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Wakefield,BOS,2,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Pete P Walker,NYM,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Wallace,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jarrod J Washburn,ANA,2,5,1,3,0,0,0,0,1,2,0,0,.600,.667,.600,1.267
Jeff J Weaver,DET,2,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Williamson,CIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kelly K Wunsch,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Esteban E Yan,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Barry B Zito,OAK,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Andy A Abad,OAK,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Almanzar,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rocky R Biddle,CWS,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dave D Borkowski,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Borowski,CHC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Buehrle,CWS,1,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250
Frank F Castillo,BOS,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Norm N Charlton,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Christman,COL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roger R Clemens,NYY,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
David D Cone,BOS,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Dalesandro,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tomas T De La Rosa,MON,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Valerio V De Los Santos,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Durbin,KC,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Foster,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Fuentes,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Ginter,HOU,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Halama,SEA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roy R Halladay,TOR,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shigetoshi S Hasegawa,ANA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gil G Heredia,OAK,1,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Brett B Hinchliffe,NYM,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ken K Huckaby,ARI,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Adam A Johnson,MIN,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Judd,TEX,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Randy R Keisler,NYY,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Kohlmeier,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Lidle,OAK,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Carlton C Loewer,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Lukasiewicz,ANA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Calvin C Maduro,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sandy S Martinez,MON,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Mays,MIN,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rusty R Meacham,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Milton,MIN,1,2,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jamie J Moyer,SEA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Myette,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Charles C Nagy,CLE,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Joe J Nelson,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Parris,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Adam A Pettyjohn,DET,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Brian B Powell,HOU,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bryan B Rekar,TB,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Juan J Rincon,MIN,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Kenny K Rogers,TEX,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
J. C. J Romero,MIN,1,2,1,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500
Ryan R Rupe,TB,1,3,1,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000
Johan J Santana,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pedro P Santana,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Schoeneweis,ANA,1,0,0,0,0,0,0,0,2,0,0,0,.000,1.000,.000,1.000
Pete P Schourek,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Seabol,NYY,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
