PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Jeremy J Powell,MON,7,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Scott S Sheldon,TEX,7,16,0,2,0,0,0,1,1,6,0,0,.125,.176,.125,.302
Randall R Simon,ATL,7,16,2,3,0,0,0,4,0,1,0,0,.188,.176,.188,.364
Steve S Avery,BOS,6,1,2,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Armando A Benitez,BAL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tripp T Cromer,LA,6,6,1,1,0,0,1,1,0,2,0,0,.167,.167,.667,.833
Mike M Fetters,OAK,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Fontenot,FLA,6,10,1,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Tom T Gordon,BOS,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Hairston,BAL,6,7,2,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Halama,HOU,6,10,1,0,0,0,0,0,2,7,0,0,.000,.167,.000,.167
Torii T Hunter C,MIN,6,17,0,4,1,0,0,2,2,6,0,1,.235,.316,.294,.610
Ricardo R Jordan,CIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marc M Kroon,CIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Kubenka,LA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Lo Duca,LA,6,14,2,4,1,0,0,1,0,1,0,0,.286,.286,.357,.643
George G Lombard,ATL,6,6,2,2,0,0,1,1,0,1,1,0,.333,.333,.833,1.167
Torey T Lovullo,CLE,6,19,1,4,1,0,0,1,1,2,0,0,.211,.250,.263,.513
Ron R Mahay,BOS,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Mecir,TB,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Izzy I Molina,OAK,6,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Ray R Montgomery,HOU,6,5,2,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800
Mike M Morgan,CHC,6,8,1,5,1,0,0,0,0,3,0,0,.625,.625,.750,1.375
Mike M Neill L,OAK,6,15,2,4,1,0,0,0,2,4,0,0,.267,.353,.333,.686
Angel A Pena,LA,6,13,1,3,0,0,0,0,0,6,0,0,.231,.231,.231,.462
Tomas T Perez S,TOR,6,9,1,1,0,0,0,0,1,3,0,0,.111,.200,.111,.311
Stan S Spencer,SD,6,9,0,1,1,0,0,0,0,4,0,0,.111,.111,.222,.333
Paul P Spoljaric,SEA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Garrett G Stephenson,PHI,6,6,0,1,0,0,0,0,0,1,0,0,.167,.286,.167,.452
Greg G Swindell,BOS,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Thompson,COL,6,7,1,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286
Mike M Trombley,MIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Weaver,LA,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Todd T Williams,CIN,6,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Joel J Adamson,ARI,5,7,0,3,1,0,0,1,0,0,0,0,.429,.429,.571,1.000
Rick R Aguilera,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Assenmacher,CLE,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Bailey,SF,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Toby T Borland,PHI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Boskie,MON,5,4,1,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200
Dee D Brown,KC,5,3,2,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Corsi,BOS,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rickey R Cradle C,SEA,5,7,0,1,0,0,0,2,1,5,1,0,.143,.250,.143,.393
Mark M De Rosa S,ATL,5,3,2,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Keith K Foulke,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Guardado,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dean D Hartgraves,SF,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Michalak,ARI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Orosco,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Shuey,CLE,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Simmons C,CWS,5,19,4,7,0,0,2,6,0,2,0,1,.368,.368,.684,1.053
Billy B Taylor,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Witt,TOR,5,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286
Bob B Wolcott,ARI,5,9,1,2,0,0,0,0,0,1,0,0,.222,.222,.222,.444
Bobby B Ayala,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Cadaret,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bruce B Chen,ATL,4,7,0,1,0,0,0,1,0,4,0,0,.143,.143,.143,.286
Matt M Clement,SD,4,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jacob J Cruz,SF,4,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Rich R De Lucia,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Dodd,PHI,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jed J Hansen,KC,4,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Reggie R Harris,HOU,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shigetoshi S Hasegawa,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Jackson,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Jimenez,STL,4,6,0,0,0,0,0,1,0,4,0,0,.000,.000,.000,.000
Scott S Klingenbeck,CIN,4,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Braden B Looper,STL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
T. J. T Mathews,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Metcalfe,LA,4,1,0,0,0,0,0,0,0,1,2,0,.000,.000,.000,.000
Alan A Mills,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vladimir V Nunez,ARI,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Omar O Olivares,ANA,4,2,1,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Hector H Ortiz,KC,4,4,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Plesac,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Quantrill,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Service,KC,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bill B Simas,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Heathcliff H Slocumb,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Stanton,NYY,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kennie K Steenstra,CHC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Strittmatter,COL,4,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Chris C Turner,KC,4,9,0,0,0,0,0,0,0,4,0,0,.000,.100,.000,.100
Efrain E Valdez,ARI,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Daryle D Ward,HOU,4,3,1,1,0,0,0,0,1,2,0,0,.333,.500,.333,.833
Neil N Weber,ARI,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Whisenant,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R White,TB,4,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Scott S Bailes,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Baldwin,CWS,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Manuel M Barrios,LA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Cabrera,HOU,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Castillo,CWS,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryan B Corey,ARI,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dean D Crow,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Edwin E Diaz,ARI,3,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tom T Fordham,CWS,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rich R Garces,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Glauber,CIN,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gabe G Gonzalez,FLA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Gunderson,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Hammond,FLA,3,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Todd T Haney,NYM,3,3,0,0,0,0,0,0,1,0,0,0,.000,.250,.000,.250
Pep P Harris,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Xavier X Hernandez,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roberto R Hernandez,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Holtz,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Howry,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Jones,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Kinkade,NYM,3,2,2,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Lowe,STL,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Mathews,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kurt K Miller,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Milton,MIN,3,9,0,4,0,0,0,1,0,4,0,0,.444,.444,.444,.889
Jeff J Montgomery,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Nelson,NYY,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willis W Otanez R,BAL,3,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Troy T Percival,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Person,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brady B Raggio,STL,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alex A Ramirez L,CLE,3,8,1,1,0,0,0,0,0,3,0,0,.125,.125,.125,.250
Gary G Rath,LA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mariano M Rivera,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Runyan,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Serafini,MIN,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dennis D Springer,TB,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Stoops,COL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Timlin,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Vitiello D,KC,3,7,0,1,0,0,0,0,1,2,0,0,.143,.250,.143,.393
John J Wasdin,BOS,3,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Esteban E Yan,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Aldred,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Anderson,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Ball,SF,2,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Tim T Belcher,KC,2,5,1,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Brian B Bevil,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Bones,KC,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Brewer,PHI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Brocail,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Brownson,COL,2,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Burba,CLE,2,6,1,1,0,0,1,2,0,1,0,0,.167,.167,.667,.833
Hector H Carrasco,MIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Castillo,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roger R Clemens,TOR,2,4,0,0,0,0,0,0,1,0,0,0,.000,.200,.000,.200
Ken K Cloude,SEA,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Crabtree,TEX,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Dickson,ANA,2,4,1,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200
Scott S Erickson,BAL,2,2,2,0,0,0,0,0,3,2,0,0,.000,.600,.000,.600
Scott S Eyre,CWS,2,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Chuck C Finley,ANA,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Bryce B Florie,DET,2,3,0,1,0,0,0,0,2,1,0,0,.333,.600,.333,.933
Kevin K Foster,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jimmy J Haynes,OAK,2,3,1,0,0,0,0,0,1,3,0,0,.000,.250,.000,.250
Rick R Helling,TEX,2,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Rod R Henderson,MIL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Hentgen,TOR,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Orlando O Hernandez,NYY,2,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Hideki H Irabu,NYY,2,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Marcus M Jensen,MIL,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Doug D Johns,BAL,2,2,1,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Keith K Johns,BOS,2,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Mike M Johnson,MON,2,3,0,1,0,0,0,1,0,1,0,0,.333,.333,.333,.667
Pat P Lennon R,TOR,2,4,1,2,2,0,0,0,0,1,0,0,.500,.500,1.000,1.500
Al A Levine,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Albie A Lopez,TB,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Derek D Lowe,BOS,2,4,0,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200
Pedro P Martinez,BOS,2,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Greg G Mc Carthy,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ramiro R Mendoza,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Millar,FLA,2,2,1,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167
Brian B Moehler,DET,2,4,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Mohler,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bengie B Molina,ANA,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Mullins,MIL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Charles C Nagy,CLE,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Dan D Naulty,MIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Nieves S,CHC,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Parque,CWS,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Pettitte,NYY,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Hipolito H Pichardo,KC,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ricky R Pickett,ARI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Pittsley,KC,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Sidney S Ponson,BAL,2,4,1,2,0,0,0,0,0,2,0,0,.500,.500,.500,1.000
Eddie E Priest,CIN,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Fred F Rath,COL,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Arthur A Rhodes,BAL,2,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Kevin K Ritz,COL,2,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Kerry K Robinson L,TB,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kenny K Rogers,OAK,2,4,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bret B Saberhagen,BOS,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Julio J Santana,TB,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Aaron A Sele,TEX,2,4,0,1,1,0,0,0,0,0,0,0,.250,.250,.500,.750
Mike M Sirotka,CWS,2,4,0,0,0,0,0,0,1,0,0,0,.000,.200,.000,.200
Blake B Stein,OAK,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Bill B Swift,SEA,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bob B Tewksbury,MIN,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Justin J Thompson,DET,2,7,1,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286
Chris C Tremie,TEX,2,3,2,1,1,0,0,0,1,1,0,0,.333,.500,.667,1.167
Tim T Wakefield,BOS,2,2,0,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333
Woody W Williams,TOR,2,6,0,2,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Jaret J Wright,CLE,2,7,2,3,0,0,0,1,0,2,0,0,.429,.429,.429,.857
Luis L Andujar,TOR,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rolando R Arrojo,TB,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Doug D Bochtler,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Borowski,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russell R Branyan,CLE,1,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Will W Brunson,LA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Buddie,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Burkett,TEX,1,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jolbert J Cabrera S,CLE,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tom T Candiotti,OAK,1,1,0,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000
Chris C Carpenter,TOR,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Castillo,DET,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Raul R Chavez,SEA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bartolo B Colon,CLE,1,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000
David D Cone,NYY,1,3,1,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Steve S Connelly,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Cooke,CIN,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Will W Cunnane,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Davis,SD,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Dougherty,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Drabek,BAL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Fassero,SEA,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Figga,NYY,1,4,1,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Lariel L Gonzalez,COL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dwight D Gooden,CLE,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Seth S Greisinger,DET,1,4,0,1,0,0,0,1,0,0,0,0,.250,.250,.250,.500
Buddy B Groom,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Grzanich,HOU,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Guzman,TOR,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Erik E Hanson,TOR,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
La Troy L Hawkins,MIN,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ken K Hill,ANA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Holmes,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Hudson,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Johnson,TB,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Stephen S Larkin,CIN,1,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Graeme G Lloyd,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamie J Moyer,SEA,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mussina,BAL,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jaime J Navarro,CWS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Nye,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Oquist,OAK,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Powell,DET,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Radke,MIN,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pat P Rapp,KC,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bill B Risley,TOR,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Rosado,KC,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Glendon G Rusch,KC,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
A. J. A Sager,DET,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Saipe,COL,1,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Rob R Sasser,TEX,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Saunders,TB,1,2,0,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Travis T Smith,MIL,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Snyder,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Sparks,ANA,1,1,1,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Dave D Stieb,TOR,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jarrod J Washburn,ANA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
David D Wells,NYY,1,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Bob B Wells,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Worrell,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
