PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Oscar O Henriquez,HOU,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M James,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Jones,COL,4,5,1,1,0,0,0,0,1,0,0,0,.200,.333,.200,.533
Randy R Knorr,HOU,4,8,1,3,0,0,1,1,0,2,0,0,.375,.375,.750,1.125
Richie R Lewis,CIN,4,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Albie A Lopez,CLE,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Malave L,BOS,4,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Terry T Mathews,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alvin A Morman,CLE,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russ R Morman,FLA,4,7,3,2,1,0,1,2,0,2,1,0,.286,.286,.857,1.143
Mike M Myers,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Myers,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Natal,FLA,4,4,2,2,1,0,1,3,2,0,0,0,.500,.571,1.500,2.071
Mike M Oquist,OAK,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Troy T Percival,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Plunk,CLE,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Arquimedez A Pozo,BOS,4,15,0,4,1,0,0,3,0,5,0,0,.267,.250,.333,.583
Paul P Quantrill,TOR,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Raabe,COL,4,6,0,1,0,0,0,0,1,3,0,0,.167,.286,.167,.452
Edgar E Ramos,PHI,4,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mel M Rosario,BAL,4,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Javier J Valentin,MIN,4,7,1,2,0,0,0,0,0,3,0,0,.286,.286,.286,.571
Ron R Villone,MIL,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Appier,KC,3,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Scott S Bailes,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Henry H Blanco,LA,3,5,1,2,0,0,1,1,0,1,0,0,.400,.400,1.000,1.400
Shawn S Boskie,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Brocail,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Busby,STL,3,4,0,2,0,0,0,0,0,2,0,0,.500,.500,.500,1.000
Doug D Creek,SF,3,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Rich R De Lucia,SF,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Elmer E Dessens,PIT,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryce B Florie,MIL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pep P Harris,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shigetoshi S Hasegawa,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Xavier X Hernandez,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Holtz,ANA,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Johnson,PIT,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Graeme G Lloyd,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Derek D Lowe,BOS,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Sandy S Martinez,TOR,3,2,1,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Chuck C Mc Elroy,CWS,3,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ramiro R Mendoza,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Mosquera,TOR,3,8,0,2,1,0,0,0,0,2,0,0,.250,.250,.375,.625
Ryan R Nye,PHI,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Danny D Patterson,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hipolito H Pichardo,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Plesac,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Portugal,PHI,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rich R Robertson,MIN,3,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Frankie F Rodriguez,MIN,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Simas,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Small,OAK,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Everett E Stull,MON,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Swindell,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Tabaka,CIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Tartabull R,PHI,3,7,2,0,0,0,0,0,4,4,0,0,.000,.364,.000,.364
Bob B Tewksbury,MIN,3,5,0,1,0,0,0,1,0,1,0,0,.200,.200,.200,.400
John J Wasdin,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Wells,SEA,3,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Matt M Whiteside,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Witt,TEX,3,6,1,2,1,0,1,2,0,1,0,0,.333,.333,1.000,1.333
Steve S Avery,BOS,2,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Baldwin,CWS,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Manuel M Barrios,HOU,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robbie R Beckett,COL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Belcher,KC,2,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Bevil,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Boehringer,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Brandenburg,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Burkett,TEX,2,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Greg G Cadaret,ANA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Giovanni G Carrara,CIN,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Carlos C Castillo,CWS,2,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Danny D Clyburn L,BAL,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jim J Corsi,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Crabtree,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Crowell,CIN,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J D' Amico,MIL,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jeff J Darwin,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Drabek,CWS,2,1,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cal C Eldred,MIL,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Erickson,BAL,2,2,0,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333
Jeff J Fassero,SEA,2,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Mike M Figga,NYY,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Chuck C Finley,ANA,2,6,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rene R Gonzales,COL,2,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000
Dwight D Gooden,NYY,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tom T Gordon,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tommy T Greene,HOU,2,3,1,1,1,0,0,1,0,1,0,0,.333,.333,.667,1.000
Eric E Gunderson,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Hall R,DET,2,4,1,2,1,0,0,3,0,0,0,0,.500,.500,.750,1.250
Pat P Hentgen,TOR,2,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Wilson W Heredia,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Orel O Hershiser,CLE,2,3,0,0,0,0,0,0,0,1,0,0,.000,.250,.000,.250
Rick R Honeycutt,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Jones,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Karchner,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Karl,MIL,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Kerry K Lacy,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Al A Levine,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josias J Manzanillo,SEA,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Mc Graw,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Miceli,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nate N Minchey,COL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Moehler,DET,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J Montgomery,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Moody,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mussina,BAL,2,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Charles C Nagy,CLE,2,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Jaime J Navarro,CWS,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Ogea,CLE,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Donn D Pall,FLA,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Robert R Person,TOR,2,4,0,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Bryan B Rekar,COL,2,4,1,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Carlos C Reyes,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Arthur A Rhodes,BAL,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Rigby,OAK,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Todd T Ritchie,MIN,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mariano M Rivera,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kenny K Rogers,NYY,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Rosado,KC,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Glendon G Rusch,KC,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
A. J. A Sager,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Sanders,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Julio J Santana,TEX,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Paul P Shuey,CLE,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dave D Silvestri,TEX,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Paul P Spoljaric,TOR,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennis D Springer,ANA,2,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mike M Stanton,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Swartzbaugh,CHC,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Billy B Taylor,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Timlin,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamie J Walker,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Don D Wengert,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Wickman,MIL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Williams,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jaret J Wright,CLE,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rick R Aguilera,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willie W Blair,DET,1,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Terry T Clark,TEX,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Roger R Clemens,TOR,1,2,1,1,1,0,0,0,1,0,0,0,.500,.667,1.000,1.667
Ken K Cloude,SEA,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bartolo B Colon,CLE,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
David D Cone,NYY,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rheal R Cormier,MON,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nelson N Cruz,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Dickson,ANA,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roberto R Duran,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joey J Eischen,CIN,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kelvim K Escobar,TOR,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vaughn V Eshelman,BOS,1,4,1,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Bryan B Eversgerd,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Eyre,CWS,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Sid S Fernandez,HOU,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eddie E Gaillard,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Gross,ANA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Hammond,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Haney,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
La Troy L Hawkins,MIN,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jimmy J Haynes,OAK,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Butch B Henry,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ken K Hill,ANA,1,2,0,1,1,0,0,2,0,1,0,0,.500,.500,1.000,1.500
Torii T Hunter,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hideki H Irabu,NYY,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Jacome,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Judd,LA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Kamieniecki,BAL,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Steve S Karsay,OAK,1,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Keagle,DET,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jimmy J Key,BAL,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tim T Kubinski,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Le Roy,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darrell D May,ANA,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Greg G Mc Carthy,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Mc Donald,MIL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Mecir,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Mercedes,MIL,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Travis T Miller,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alan A Mills,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Morgan,NYM,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamie J Moyer,SEA,1,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Dan D Naulty,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Oliver,TEX,1,2,1,1,0,0,0,2,0,1,0,0,.500,.667,.500,1.167
Gregg G Olson,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Perisho,ANA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Pittsley,KC,1,2,0,1,1,0,0,0,0,1,0,0,.500,.500,1.000,1.500
Brad B Radke,MIN,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Al A Reyes,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bret B Saberhagen,BOS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Santiago,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Sele,BOS,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dan D Serafini,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Sirotka,CWS,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tanyon T Sturtze,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Suppan,BOS,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dave D Telgheder,OAK,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Larry L Thomas,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Thompson,DET,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Varitek,BOS,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Randy R Velarde,ANA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Veres,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Wakefield,BOS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Williams,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Woody W Williams,TOR,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Bob B Wolcott,SEA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
