PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Rod R Nichols,ATL,0,0,5.40,5,0,0,0,0,0,6.2,14,11,4,3,0,5,3,2.85,.424
Dennis D Rasmussen,KC,0,1,9.00,5,1,0,0,0,0,10.0,13,10,10,3,0,8,6,2.10,.302
Jeff J Ware,TOR,2,1,5.47,5,5,0,0,0,0,26.1,28,18,16,2,1,21,18,1.86,.277
John J Wasdin,OAK,1,1,4.67,5,2,0,0,0,0,17.1,14,9,9,4,1,3,6,0.98,.215
Pat P Ahearne,DET,0,2,11.70,4,3,0,0,0,0,10.0,20,13,13,2,0,5,4,2.50,.400
Mike M Bertotti,CWS,1,1,12.56,4,4,0,0,0,0,14.1,23,20,20,6,3,11,15,2.37,.365
Mike M Birkbeck,NYM,0,1,1.63,4,4,0,0,0,0,27.2,22,5,5,2,0,2,14,0.87,.220
Ryan R Bowen,FLA,2,0,3.78,4,3,0,0,0,0,16.2,23,11,7,3,0,12,15,2.10,.329
Andy A Carter,PHI,0,0,6.14,4,0,0,0,0,0,7.1,4,5,5,3,1,2,6,0.82,.167
Dave D Eiland,NYY,1,1,6.30,4,1,0,0,0,0,10.0,16,10,7,1,1,3,6,1.90,.348
Cal C Eldred,MIL,1,1,3.42,4,4,0,0,0,0,23.2,24,10,9,4,1,10,18,1.44,.261
Jimmy J Haynes,BAL,2,1,2.25,4,3,0,0,0,0,24.0,11,6,6,2,0,12,22,0.96,.136
Chris C Howard,TEX,0,0,0.00,4,0,0,0,0,0,4.0,3,0,0,0,0,1,2,1.00,.231
Joel J Johnston,BOS,0,1,11.25,4,0,0,0,0,0,4.0,2,5,5,1,1,3,4,1.25,.143
John J Johnstone,FLA,0,0,3.86,4,0,0,0,0,0,4.2,7,2,2,1,0,2,3,1.93,.333
Dave D Pavlas,NYY,0,0,3.18,4,0,0,0,0,0,5.2,8,2,2,0,0,0,3,1.41,.333
Rick R Reed,CIN,0,0,5.82,4,3,0,0,0,0,17.0,18,12,11,5,0,3,10,1.24,.273
Scott S Ruffcorn,CWS,0,0,7.88,4,0,0,0,0,0,8.0,10,7,7,0,2,13,5,2.88,.333
Dennis D Springer,PHI,0,3,4.84,4,4,0,0,0,0,22.1,21,15,12,3,1,9,15,1.34,.256
J. J Thobe,MON,0,0,9.00,4,0,0,0,0,0,4.0,6,4,4,0,0,3,0,2.25,.333
Tim T Van Egmond,BOS,0,1,9.45,4,1,0,0,0,0,6.2,9,7,7,2,0,6,5,2.25,.310
Duane D Ward,TOR,0,1,27.00,4,0,0,0,0,0,2.2,11,10,8,0,1,5,3,6.00,.579
Cory C Bailey,STL,0,0,7.36,3,0,0,0,0,0,3.2,2,3,3,0,0,2,5,1.09,.154
Brian B Bark,BOS,0,0,0.00,3,0,0,0,0,0,2.1,2,0,0,0,0,1,0,1.29,.286
Alan A Benes,STL,1,2,8.44,3,3,0,0,0,0,16.0,24,15,15,2,1,4,20,1.75,.343
Scott S Davison,SEA,0,0,6.23,3,0,0,0,0,0,4.1,7,3,3,1,0,1,3,1.85,.350
Shawn S Estes,SF,0,3,6.75,3,3,0,0,0,0,17.1,16,14,13,2,1,5,14,1.21,.229
Rick R Helling,TEX,0,2,6.57,3,3,0,0,0,0,12.1,17,11,9,2,2,8,5,2.03,.340
John J Hope,PIT,0,0,30.86,3,0,0,0,0,0,2.1,8,8,8,0,3,4,2,5.14,.615
Brian B Looney,BOS,0,1,17.36,3,1,0,0,0,0,4.2,12,9,9,1,0,4,2,3.43,.545
Bobby B Munoz,PHI,0,2,5.74,3,3,0,0,0,0,15.2,15,13,10,2,3,9,6,1.53,.268
Jeff J Patterson,NYY,0,0,2.70,3,0,0,0,0,0,3.1,3,1,1,1,0,3,3,1.80,.231
Robert R Person,NYM,1,0,0.75,3,1,0,0,0,0,12.0,5,1,1,1,0,2,10,0.58,.119
John J Roper,SF,0,0,12.38,3,2,0,0,0,0,8.0,15,12,11,3,0,6,6,2.63,.417
Scott S Sullivan,CIN,0,0,4.91,3,0,0,0,0,0,3.2,4,2,2,0,0,2,2,1.64,.286
Scott S Taylor,TEX,1,2,9.39,3,3,0,0,0,0,15.1,25,16,16,6,0,5,10,1.96,.379
Tom T Thobe,ATL,0,0,10.80,3,0,0,0,0,0,3.1,7,4,4,0,0,0,2,2.10,.412
Marc M Valdes,FLA,0,0,14.14,3,3,0,0,0,0,7.0,17,13,11,1,1,9,2,3.71,.459
Frank F Viola,CIN,0,1,6.28,3,3,0,0,0,0,14.1,20,11,10,3,0,3,4,1.60,.333
Terrell T Wade,ATL,0,1,4.50,3,0,0,0,0,0,4.0,3,2,2,1,0,4,3,1.75,.214
Carl C Willis,MIN,0,0,94.50,3,0,0,0,0,0,0.2,5,7,7,0,0,5,0,15.00,.833
Tom T Browning,KC,0,2,8.10,2,2,0,0,0,0,10.0,13,9,9,2,0,5,3,1.80,.302
John J De Silva,BAL,1,0,7.27,2,2,0,0,0,0,8.2,8,7,7,3,1,7,1,1.73,.258
Jim J Deshaies,PHI,0,1,20.25,2,2,0,0,0,0,5.1,15,12,12,3,0,1,6,3.00,.484
Mike M Grace,PHI,1,1,3.18,2,2,0,0,0,0,11.1,10,4,4,0,0,4,7,1.24,.238
Matt M Grott,CIN,0,0,21.60,2,0,0,0,0,0,1.2,6,4,4,1,0,0,2,3.60,.545
Kevin K King,SEA,0,0,12.27,2,0,0,0,0,0,3.2,7,5,5,0,1,1,3,2.18,.412
Marc M Kroon,SD,0,1,10.80,2,0,0,0,0,0,1.2,1,2,2,0,0,2,2,1.80,.200
Darrell D May,ATL,0,0,11.25,2,0,0,0,0,0,4.0,10,5,5,0,0,0,1,2.50,.500
Jim J Mecir,SEA,0,0,0.00,2,0,0,0,0,0,4.2,5,1,0,0,0,2,3,1.50,.263
David D Nied,COL,0,0,20.77,2,0,0,0,0,0,4.1,11,10,10,2,0,3,3,3.23,.458
Chan Ho C Park,LA,0,0,4.50,2,1,0,0,0,0,4.0,2,2,2,1,0,2,7,1.00,.143
Keith K Shepherd,BOS,0,0,36.00,2,0,0,0,0,0,1.0,4,4,4,0,0,2,0,6.00,.571
Tanyon T Sturtze,CHC,0,0,9.00,2,0,0,0,0,0,2.0,2,2,2,1,0,1,0,1.50,.250
Sean S Whiteside,DET,0,0,14.73,2,0,0,0,0,0,3.2,7,6,6,1,0,4,2,3.00,.438
Scott S Baker,OAK,0,0,9.82,1,0,0,0,0,0,3.2,5,4,4,0,1,5,3,2.73,.333
Erik E Bennett,CAL,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
John J Cangelosi C,HOU,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.00,.000
John J Courtright,CIN,0,0,9.00,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,2.00,.500
John J Dettmer,TEX,0,0,27.00,1,0,0,0,0,0,0.1,2,1,1,0,0,0,0,6.00,.667
Donnie D Elliott,SD,0,0,0.00,1,0,0,0,0,0,2.0,2,0,0,0,0,1,3,1.50,.250
John J Farrell,CLE,0,0,3.86,1,0,0,0,0,0,4.2,7,4,2,0,0,0,4,1.50,.368
Ramon R Fermin,OAK,0,0,13.50,1,0,0,0,0,0,1.1,4,2,2,0,0,1,0,3.75,.500
Tim T Harikkala,SEA,0,0,16.20,1,0,0,0,0,0,3.1,7,6,6,1,0,1,1,2.40,.412
Bryan B Harvey,FLA,0,0,-.--,1,0,0,0,0,0,0.0,2,3,3,1,0,1,0,-.--,1.000
Ryan R Karp,PHI,0,0,4.50,1,0,0,0,0,0,2.0,1,1,1,0,0,3,2,2.00,.143
Dennis D Konuszewski,PIT,0,0,54.00,1,0,0,0,0,0,0.1,3,2,2,0,0,1,0,12.00,1.000
Dave D Martinez R,CWS,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,2,0,2.00,.000
Steve S Phoenix,OAK,0,0,32.40,1,0,0,0,0,0,1.2,3,6,6,1,0,3,3,3.60,.429
Jim J Pittsley,KC,0,0,13.50,1,1,0,0,0,0,3.1,7,5,5,3,0,1,0,2.40,.438
Joe J Roa,CLE,0,1,6.00,1,1,0,0,0,0,6.0,9,4,4,1,0,2,0,1.83,.360
Rich R Rodriguez,STL,0,0,0.00,1,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0.00,.000
Mike M Thomas,MIL,0,0,0.00,1,0,0,0,0,0,1.1,2,0,0,0,0,1,0,2.25,.333
Billy B Wagner,HOU,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
