PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Pedro P Viola,CIN,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Edinson E Vólquez Volquez,CIN,9,16,0,1,0,0,0,0,0,8,0,0,.063,.063,.063,.125
Russ R Adams L,TOR,8,20,2,4,0,0,0,0,1,1,0,0,.200,.238,.200,.438
Lance L Broadway,NYM,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Chavez,OAK,8,30,0,3,1,0,0,1,1,7,0,0,.100,.129,.133,.262
Phil P Coke,NYY,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
A. J. A Ellis,LAD,8,10,0,1,0,0,0,1,0,1,0,0,.100,.100,.100,.200
Sean S Gallagher,SD,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jarrett J Hoffpauir,STL,8,12,1,3,2,0,0,2,4,2,0,0,.250,.438,.417,.854
Mitch M Jones,LAD,8,13,1,4,1,0,0,0,0,6,0,0,.308,.400,.385,.785
Wade W Le Blanc,SD,8,13,0,1,0,0,0,0,1,3,0,0,.077,.143,.077,.220
Wilton W Lopez,HOU,8,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Juan J Miranda,NYY,8,9,2,3,0,0,1,3,0,4,0,0,.333,.333,.667,1.000
James J Parr,ATL,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Penny,SF,8,19,0,2,0,0,0,0,0,6,0,0,.105,.105,.105,.210
Zack Z Segovia,WSH,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Smoltz,STL,8,15,1,1,0,0,0,0,1,7,0,0,.067,.125,.067,.192
P. J. P Walters,STL,8,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bryan B Augenstein,ARI,7,3,1,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
John J Axford,MIL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Collin C Balester,WSH,7,8,0,1,0,0,0,0,1,2,0,0,.125,.222,.125,.347
Grant G Balfour,TB,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Barrett,TOR,7,18,3,3,0,0,1,2,1,5,0,0,.167,.211,.333,.544
Craig C Breslow,OAK,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Fuentes,LAA,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Graffanino,CLE,7,23,1,3,1,0,0,0,1,5,0,0,.130,.167,.174,.341
Matt M Guerrier,MIN,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Hudson,ATL,7,12,2,4,0,0,1,2,2,1,0,0,.333,.429,.583,1.012
Phil P Hughes,NYY,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Lobatón Lobaton,SD,7,17,0,3,0,0,0,0,0,5,0,0,.176,.176,.176,.353
Rodrigo R Lopez,PHI,7,9,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Matt M Maloney,CIN,7,12,1,3,0,0,0,0,1,5,0,0,.250,.308,.250,.558
Tommy T Manzella,HOU,7,5,0,1,0,0,0,0,0,4,0,0,.200,.200,.200,.400
Xavier X Nady R,NYY,7,28,4,8,4,0,0,2,1,6,0,0,.286,.310,.429,.739
Joe J Nathan,MIN,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Fernando F Nieve,NYM,7,9,0,3,0,0,0,1,0,3,0,0,.333,.333,.333,.667
Buster B Posey,SF,7,17,1,2,0,0,0,0,0,4,0,0,.118,.118,.118,.235
Danny D Richar,CIN,7,8,1,2,0,0,0,0,1,1,0,0,.250,.333,.250,.583
Shawn S Riggans,TB,7,14,2,2,0,0,1,1,0,3,0,0,.143,.143,.357,.500
Guillermo G Rodriguez,BAL,7,5,1,0,0,0,0,1,2,1,0,0,.000,.286,.000,.286
Matt M Tuiasosopo,SEA,7,22,2,5,1,0,1,2,2,5,0,0,.227,.280,.409,.689
Jonathan J Van Every R,BOS,7,11,1,4,0,0,1,3,2,5,0,0,.364,.462,.636,1.098
Luis L Vizcaino,CLE,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Abreu,LAD,6,8,0,2,0,0,0,1,3,2,0,1,.250,.455,.250,.704
Dusty D Brown,BOS,6,3,1,1,0,0,1,1,1,0,0,0,.333,.500,1.333,1.833
Brian B Bruney,NYY,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Carlson,TOR,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tyler T Colvin C,CHC,6,17,1,3,0,0,0,2,2,5,0,0,.176,.250,.176,.426
Charlie C Haeger,LAD,6,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
J. P. J Howell,TB,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Daniel D Mc Cutchen,PIT,6,11,1,1,0,0,0,1,1,3,0,0,.091,.167,.091,.258
Eric E Milton,LAD,6,8,0,0,0,0,0,0,0,3,0,0,.000,.111,.000,.111
Adam A Moore,SEA,6,23,4,5,1,0,1,2,0,7,1,0,.217,.250,.391,.641
Kevin K Mulvey,ARI,6,7,0,1,0,0,0,0,0,3,0,1,.143,.143,.143,.286
Matt M Pagnozzi,STL,6,3,1,0,0,0,0,0,1,0,0,0,.000,.250,.000,.250
Chad C Paronto,HOU,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Poreda,SD,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jo- Jo J Reyes,ATL,6,9,1,1,0,0,0,0,2,7,0,0,.111,.273,.111,.384
Mariano M Rivera,NYY,6,1,0,0,0,0,0,1,1,0,0,0,.000,.500,.000,.500
David D Robertson,NYY,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Sadowski,SF,6,10,0,1,0,0,0,0,0,6,0,0,.100,.100,.100,.200
Clint C Sammons,ATL,6,11,1,2,0,0,0,0,1,3,0,0,.182,.250,.182,.432
Andy A Sonnanstine,TB,6,11,3,3,1,0,0,1,1,6,0,0,.273,.333,.364,.697
Justin J Speier,LAA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russ R Springer,TB,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
So S Taguchi L,CHC,6,11,1,3,1,0,0,0,1,4,0,0,.273,.333,.364,.697
Gil G Velazquez S,BOS,6,2,0,0,0,0,0,0,0,0,0,0,.000,.333,.000,.333
Dan D Wheeler,TB,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andrew A Bailey,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Banks,SD,5,4,1,0,0,0,0,0,2,0,0,0,.000,.333,.000,.333
Daniel D Bard,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Antonio A Bastardo,PHI,5,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Aaron A Bates,BOS,5,11,2,4,2,0,0,2,1,4,0,0,.364,.417,.545,.962
Miguel M Batista,SEA,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Bulger,LAA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Camp,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J Campillo,ATL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Barbaro B Canizares,ATL,5,21,1,4,1,0,0,0,0,6,0,0,.190,.190,.238,.429
Brent B Dlugach,DET,5,3,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jason J Frasor,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Craig C Hansen,PIT,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chin- Lung C Hu S,LAD,5,5,2,2,1,0,0,2,0,2,0,0,.400,.333,.600,.933
Jim J Johnson,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Jones L,ATL,5,13,2,4,0,0,0,1,4,3,0,0,.308,.471,.308,.778
Bobby B Korecky,ARI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B League,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wilfredo W Ledezma,WSH,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Leroux,FLA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Linebrink,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Osiris O Matos,SF,5,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Jonathon J Niese,NYM,5,8,0,1,0,0,0,0,0,3,0,0,.125,.125,.125,.250
Hideki H Okajima,BOS,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darren D Oliver,LAA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Phillips,TOR,5,18,1,5,3,0,0,2,0,4,0,0,.278,.278,.444,.722
Cesar C Ramos,SD,5,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
B. J. B Ryan,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Takashi T Saito,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Freddy F Sandoval,LAA,5,11,1,2,1,0,0,0,0,3,0,0,.182,.182,.273,.454
Jason J Schmidt,LAD,5,6,1,1,0,0,0,0,0,0,0,0,.167,.167,.167,.333
Walter W Silva,SD,5,8,2,3,0,0,0,0,0,3,0,0,.375,.375,.375,.750
Ryan R Speier,COL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Thornton,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Albers,BAL,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Marlon M Anderson,NYM,4,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Backe,HOU,4,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
John J Bale,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Madison M Bumgarner,SF,4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Carter,BOS,4,5,0,0,0,0,0,1,0,4,0,0,.000,.000,.000,.000
Wilkin W Castillo,CIN,4,3,0,2,0,0,0,1,0,0,0,0,.667,.667,.667,1.333
Randy R Choate,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Lance L Cormier,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Denorfia L,OAK,4,2,1,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
R. A. R Dickey,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Octavio O Dotel,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Eaton,COL,4,0,1,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000
Marco M Estrada,WSH,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Francisco,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Victor V Garate,WSH,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Green,NYM,4,4,0,1,0,0,0,0,1,1,0,0,.250,.400,.250,.650
Eddie E Guardado,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Hendrickson,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rich R Hill,BAL,4,8,0,1,0,0,0,1,0,3,0,0,.125,.125,.125,.250
Steve S Holm,SF,4,7,1,2,0,0,0,0,2,0,0,0,.286,.444,.286,.730
Bobby B Jenks,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Jennings,TEX,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jensen J Lewis,CLE,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Arturo A Lopez,SD,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Lowe,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Masterson,BOS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Nelson,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jonathan J Papelbon,BOS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Perez,CLE,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Guillermo G Quiroz,SEA,4,14,0,4,0,0,0,2,0,3,0,0,.286,.286,.286,.571
Kevin K Richardson,TEX,4,6,2,3,0,0,0,0,0,2,0,0,.500,.500,.500,1.000
Nate N Robertson,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Seay,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steven S Shell,WSH,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Smith,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joakim J Soria,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tobi T Stoner,NYM,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
R. J. R Swindle,MIL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Treanor,DET,4,13,0,0,0,0,0,0,1,4,0,0,.000,.071,.000,.071
C. J. C Wilson,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kerry K Wood,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Wuertz,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Ziegler,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Aardsma,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeremy J Accardo,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alfredo A Aceves,NYY,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joaquin J Arias,TEX,3,8,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jairo J Asencio,ATL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danys D Baez,BAL,3,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Brian B Bass,BAL,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Roger R Bernadina L,WSH,3,4,1,1,1,0,0,0,1,1,1,0,.250,.400,.500,.900
Emil E Brown,NYM,3,5,0,1,0,0,0,0,1,0,0,0,.200,.333,.200,.533
Ryan R Budde,LAA,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Josh J Butler,MIL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Carpenter,PHI,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
D. J. D Carrasco,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cesar C Carrillo,SD,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Roman R Colon,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roy R Corcoran,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Cruz,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frankie F De La Cruz,SD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Manny M Delcarmen,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Feldman,TEX,3,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Casey C Fossum,NYM,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Edgar E Gonzalez,OAK,3,2,0,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Tom T Gordon,ARI,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeremy J Guthrie,BAL,3,2,2,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Eric E Hacker,PIT,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Henn,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Hill,SD,3,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Paul P Hoover,PHI,3,4,0,3,0,0,0,1,0,1,0,0,.750,.750,.750,1.500
Kevin K Jepsen,LAA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Lackey,LAA,3,8,1,1,0,0,0,1,0,2,0,0,.125,.125,.125,.250
Brandon B Lyon,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Manuel,CIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Mijares,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zach Z Miner,DET,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Morrow,SEA,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Niemann,TB,3,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Matt M Palmer,LAA,3,6,1,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
Ramon E R Ramirez,BOS,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Ray,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Richmond,TOR,3,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Fernando F Rodney,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Graham G Taylor,FLA,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Brett B Tomko,NYY,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Waddell,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S White,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamey J Wright,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joel J Zumaya,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Anderson,OAK,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Greg G Aquino,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Arredondo,LAA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mitch M Atkins,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Baker,MIN,2,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Bannister,KC,2,5,0,1,0,0,0,1,0,2,0,0,.200,.200,.200,.400
Josh J Beckett,BOS,2,5,1,1,0,0,1,1,0,3,0,0,.200,.200,.800,1.000
Edwin E Bellorin,COL,2,8,1,2,0,0,0,0,1,1,0,0,.250,.333,.250,.583
Brad B Bergesen,BAL,2,5,1,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400
Dallas D Braden,OAK,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mark M Buehrle,CWS,2,4,1,1,0,0,1,1,0,1,0,0,.250,.250,1.000,1.250
A. J. A Burnett,NYY,2,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Tim T Dillard,MIL,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Freddy F Dolsi,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Farnsworth,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Fox,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ernesto E Frieri,SD,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zack Z Greinke,KC,2,6,0,1,1,0,0,0,0,2,0,0,.167,.167,.333,.500
Dirk D Hayhurst,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Felix F Hernández Hernandez,SEA,2,6,1,0,0,0,0,0,1,3,0,0,.000,.143,.000,.143
Luke L Hochevar,KC,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Derek D Holland,TEX,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
David D Huff,CLE,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Edwin E Jackson,DET,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Chris C Jakubauskas,SEA,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bob B Keppel,MIN,2,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
John J Koronka,FLA,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jon J Lester,BOS,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Francisco F Liriano,MIN,2,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Carlos C Martinez,FLA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vin V Mazzaro,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Garrett G Olson,SEA,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Josh J Outman,OAK,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ryan R Perry,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Pettitte,NYY,2,5,1,1,1,0,0,1,0,2,0,0,.200,.200,.400,.600
Rick R Porcello,DET,2,5,0,2,0,0,0,2,0,1,0,0,.400,.400,.400,.800
Horacio H Ramirez,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Romero,TOR,2,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
C Sabathia,NYY,2,4,1,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500
James J Shields,TB,2,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Kevin K Slowey,MIN,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jon J Switzer,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Koji K Uehara,BAL,2,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Jason J Vargas,SEA,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Justin J Verlander,DET,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Billy B Wagner,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chien- Ming C Wang,NYY,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jered J Weaver,LAA,2,4,1,0,0,0,0,1,1,1,0,0,.000,.200,.000,.200
Winston W Abreu,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jonathan J Albaladejo,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Barton R,ATL,1,0,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000
Jason J Berken,BAL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Nick N Blackburn,MIN,1,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Clay C Buchholz,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trevor T Cahill,OAK,1,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Robinson R Cancel,NYM,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Santiago S Casilla,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Cecil,TOR,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Joba J Chamberlain,NYY,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bruce B Chen,KC,1,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000
Anthony A Claggett,PIT,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Corporán Corporan,MIL,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Jesse J Crain,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Danks,CWS,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
David D Davidson,FLA,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Kyle K Davies,KC,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Downs,TOR,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alfredo A Figaro,DET,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Gavin G Floyd,CWS,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Armando A Galarraga,DET,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Garza,TB,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jimmy J Gobble,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Golson C,TEX,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Gosling,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roy R Halladay,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Harrison,TEX,1,1,1,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Justin J Huber,MIN,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Jason J Isringhausen,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Casey C Janssen,TOR,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Laffey,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Javier J López Lopez,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Mahay,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Mathis,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Daisuke D Matsuzaka,BOS,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Mc Carthy,TEX,1,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gil G Meche,KC,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Melancon,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kam K Mickolio,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
