PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Larry L Sutton,OAK,7,19,3,2,0,0,1,3,1,8,0,0,.105,.150,.263,.413
Marcus M Thames R,NYY,7,13,2,3,1,0,1,2,0,4,0,0,.231,.231,.538,.769
Eric E Valent,PHI,7,10,1,2,0,0,0,0,0,3,0,0,.200,.200,.200,.400
Jose J Acevedo,CIN,6,7,1,1,1,0,0,2,1,6,0,0,.143,.250,.286,.536
Kurt K Ainsworth,SF,6,6,1,1,1,0,0,0,0,1,0,0,.167,.167,.333,.500
Luke L Allen R,LA,6,7,2,1,1,0,0,0,2,3,0,0,.143,.333,.286,.619
Juan J Alvarez,TEX,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alex A Arias,NYY,6,7,0,0,0,0,0,0,1,2,0,0,.000,.125,.000,.125
Rocky R Biddle,CWS,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Bradford,OAK,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Christiansen,SF,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Eaton,SD,6,9,0,1,0,0,0,0,1,4,0,0,.111,.200,.111,.311
Pedro P Feliciano,NYM,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis C. L Garcia,BAL,6,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Hideki H Irabu,TEX,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Koch,OAK,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Mullen,KC,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Miguel M Olivo,CWS,6,19,2,4,1,0,1,5,2,5,0,0,.211,.286,.421,.707
Nate N Robertson,FLA,6,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Rocker,TEX,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Stanton,NYY,6,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Allen L,CLE,5,10,0,1,1,0,0,0,0,2,0,0,.100,.100,.200,.300
Cory C Bailey,KC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Coolbaugh,STL,5,12,0,1,0,0,0,0,1,3,0,0,.083,.154,.083,.237
Francisco F Cordero,TEX,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M De Witt,SD,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Diggins,MIL,5,7,0,1,0,0,0,0,0,1,0,0,.143,.143,.143,.286
John J Foster,ATL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alexis A Gomez R,KC,5,10,0,2,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Paul P Hoover,TB,5,17,1,3,0,0,0,2,0,5,0,0,.176,.176,.176,.353
Bob B Howry,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J Julio,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Al A Levine,ANA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Lidge,HOU,5,2,0,2,1,0,0,2,0,0,0,0,1.000,1.000,1.500,2.500
Andrew A Lorraine,MIL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Mallette,MIL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Walt W Mc Keel,COL,5,13,1,4,0,0,0,0,0,3,0,0,.308,.308,.308,.615
Chan C Perry,KC,5,11,0,1,0,0,0,3,0,1,0,0,.091,.091,.091,.182
Jerrod J Riggan,CLE,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ed E Rogers S,BAL,5,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. C. J Romero,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Stottlemyre,ARI,5,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Pat P Strange,NYM,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Telford,TEX,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Torcato R,SF,5,11,0,3,1,0,0,0,0,2,0,0,.273,.273,.364,.636
Salomon S Torres,PIT,5,13,0,2,0,0,0,0,0,4,0,0,.154,.154,.154,.308
Mike M Venafro,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pete P Walker,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tyler T Walker,NYM,5,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Justin J Wayne,FLA,5,7,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Kelly K Wunsch,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Acevedo,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Victor V Alvarez,LA,4,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rick R Bauer,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pat P Borders,SEA,4,4,0,2,1,0,0,1,0,1,0,0,.500,.500,.750,1.250
Scott S Cassidy,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Chiasson,CHC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mc Kay M Christensen L,NYM,4,3,1,1,0,0,0,0,1,1,0,0,.333,.500,.333,.833
Dennis D Cook,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Cyr,SD,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Juan J Diaz,BOS,4,7,2,2,1,0,1,2,1,2,0,0,.286,.375,.857,1.232
Tony T Fiore,MIN,4,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Casey C Fossum,BOS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Foulke,CWS,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wayne W Franklin,MIL,4,6,0,0,0,0,0,0,2,3,0,0,.000,.250,.000,.250
Ryan R Franklin,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Grabowski L,OAK,4,8,3,3,1,1,0,1,3,1,0,0,.375,.545,.750,1.295
Buddy B Groom,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Guardado,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shigetoshi S Hasegawa,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
La Troy L Hawkins,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trey T Hodges,ATL,4,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Michael M Jackson,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Jackson L,DET,4,6,0,2,1,1,0,0,1,2,0,0,.333,.429,.833,1.262
Eric E Junge,PHI,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Karsay,NYY,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Sun- Woo S Kim,MON,4,8,2,2,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Danny D Klassen,ARI,4,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Damaso D Marte,CWS,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Mecir,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Miller,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Moreno,SD,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Warren W Morris,MIN,4,7,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shane S Nance,MIL,4,3,0,1,0,0,0,1,0,2,0,0,.333,.333,.333,.667
Joe J Nathan,SF,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dean D Palmer,DET,4,12,0,0,0,0,0,0,1,5,0,0,.000,.077,.000,.077
Jose J Paniagua,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Pember,MIL,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lou L Pote,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jay J Powell,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Reichert,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willis W Roberts,BAL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
B. J. B Ryan,BAL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Javier J Valentin,MIN,4,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Ed E Vosberg,MON,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willie W Banks,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chin- Feng C Chen,LA,3,5,1,0,0,0,0,0,1,3,0,0,.000,.167,.000,.167
Randy R Choate,NYY,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roger R Clemens,NYY,3,3,1,2,1,0,0,1,0,1,0,0,.667,.500,1.000,1.500
Doug D Creek,TB,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Robert R Ellis,LA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mario M Encarnacion L,CHC,3,7,0,0,0,0,0,0,2,3,0,0,.000,.222,.000,.222
Kelvim K Escobar,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Fox,MIL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Halama,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Harper,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Henson,NYY,3,1,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Roberto R Hernandez,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Howard,SD,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Luke L Hudson,CIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mendy M Lopez,PIT,3,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Trey T Lunsford,SF,3,3,0,2,1,0,0,1,0,1,0,0,.667,.667,1.000,1.667
Jimmy J Osting,MIL,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Antonio A Osuna,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Paronto,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Pearce,STL,3,4,0,1,0,0,0,1,0,0,0,0,.250,.250,.250,.500
Alex A Pelaez,SD,3,8,0,2,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Ricardo R Rincon,CLE,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Riske,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Ritchie,CWS,3,4,1,1,0,0,0,0,1,1,0,0,.250,.400,.250,.650
Kenny K Rogers,TEX,3,3,0,2,0,0,0,1,1,0,1,0,.667,.750,.667,1.417
Julio J Santana,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kazuhiro K Sasaki,SEA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scot S Shields,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Shiell,SD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Soriano,SEA,3,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Corey C Thurman,TOR,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. J Trujillo,SD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Voyles,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Wakefield,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dusty D Wathan,KC,3,5,1,3,1,0,0,1,0,1,0,0,.600,.667,.800,1.467
Ben B Weber,ANA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Wickman,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Wohlers,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Esteban E Yan,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Victor V Zambrano,TB,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Wilson W Alvarez,TB,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Appier,ANA,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rolando R Arrojo,BOS,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J Austin,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Clay C Bellinger,ANA,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Adam A Bernero,DET,2,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jung Keun J Bong,ATL,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Brock,BAL,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Brown,BOS,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Buehrle,CWS,2,6,1,1,0,0,0,0,0,4,0,0,.167,.167,.167,.333
Dave D Burba,TEX,2,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400
John J Burkett,BOS,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Raul R Chavez,HOU,2,4,1,1,1,0,0,0,1,0,0,0,.250,.500,.500,1.000
Brendan B Donnelly,ANA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Drese,CLE,2,3,0,0,0,0,0,0,1,0,0,0,.000,.250,.000,.250
Travis T Driskill,BAL,2,3,1,0,0,0,0,0,1,3,0,0,.000,.250,.000,.250
Courtney C Duncan,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Dunwoody L,CLE,2,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Scott S Erickson,BAL,2,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J Farnsworth,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sal S Fasano,ANA,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Freddy F Garcia,SEA,2,6,0,2,1,0,0,0,0,1,0,0,.333,.333,.500,.833
Jon J Garland,CWS,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gary G Glover,CWS,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Roy R Halladay,TOR,2,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Haney,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Harang,OAK,2,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Felix F Heredia,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sterling S Hitchcock,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Hudson,OAK,2,5,1,1,1,0,0,0,1,1,0,0,.200,.333,.400,.733
Jason J Jimenez,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Johnson,BAL,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Joe J Kennedy,TB,2,7,1,3,0,0,0,1,0,1,0,0,.429,.429,.429,.857
Steve S Kent,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Lidle,OAK,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ted T Lilly,NYY,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Esteban E Loaiza,TOR,2,6,0,1,0,0,0,0,0,1,0,0,.167,.167,.167,.333
Kyle K Lohse,MIN,2,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Derek D Lowe,BOS,2,3,0,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833
Fernando F Lunar,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Lundquist,SD,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Lyon,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Magnante,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Maroth,DET,2,6,1,1,0,0,0,0,0,5,0,0,.167,.167,.167,.333
Pedro P Martinez,BOS,2,5,1,0,0,0,0,0,1,3,0,0,.000,.167,.000,.167
Darrell D May,KC,2,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Cody C Mc Kay,OAK,2,3,0,2,0,0,0,2,0,1,0,0,.667,.500,.667,1.167
Justin J Miller,TOR,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eric E Milton,MIN,2,5,0,2,0,0,0,1,0,1,0,0,.400,.400,.400,.800
Jamie J Moyer,SEA,2,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Mark M Mulder,OAK,2,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Mussina,NYY,2,5,2,3,0,0,0,0,0,0,0,0,.600,.600,.600,1.200
Darren D Oliver,BOS,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ramon R Ortiz,ANA,2,7,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Chan Ho C Park,TEX,2,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Parris,TOR,2,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Troy T Percival,ANA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Pettitte,NYY,2,3,0,1,1,0,0,1,0,1,0,0,.333,.333,.667,1.000
Joel J Pineiro,SEA,2,7,0,1,0,0,0,2,0,2,0,0,.143,.143,.143,.286
Sidney S Ponson,BAL,2,3,1,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000
Mark M Redman,DET,2,5,1,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400
Rick R Reed,MIN,2,4,0,1,0,0,0,0,1,2,0,0,.250,.400,.250,.650
Armando A Reynoso,ARI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Arthur A Rhodes,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Rodriguez,STL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nerio N Rodriguez,STL,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
C Sabathia,CLE,2,5,0,1,0,0,0,0,1,1,0,0,.200,.333,.200,.533
Johan J Santana,MIN,2,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Scott S Schoeneweis,ANA,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Shawn S Sedlacek,KC,2,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Everett E Stull,MIL,2,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Tanyon T Sturtze,TB,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jeff J Suppan,KC,2,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Mac M Suzuki,KC,2,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Nate N Teut,FLA,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Thurman,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ugueth U Urbina,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ismael I Valdez,TEX,2,3,0,0,0,0,0,1,0,2,0,0,.000,.000,.000,.000
Todd T Van Poppel,TEX,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cory C Vance,COL,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jamie J Walker,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jarrod J Washburn,ANA,2,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400
Jeff J Weaver,DET,2,7,0,2,0,0,0,1,0,4,0,0,.286,.286,.286,.571
David D Wells,NYY,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Paul P Wilson,TB,2,5,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Dan D Wright,CWS,2,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Barry B Zito,OAK,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Miguel M Asencio,KC,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Danys D Baez,CLE,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Baldwin,SEA,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Rob R Bell,TEX,1,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Ryan R Bukvich,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Byrd,KC,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Chris C Carpenter,TOR,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Frank F Castillo,BOS,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bryan B Corey,LA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Dawley,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Douglass,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Ennis,ATL,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Fyhrie,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Grimsley,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeremy J Hill,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Kinney,MIN,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brandon B Knight,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Langerhans L,ATL,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rodrigo R Lopez,BAL,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Julio J Mateo,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Izzy I Molina,BAL,1,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Heath H Murray,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Charles C Nagy,CLE,1,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Nunez,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Pearson,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hipolito H Pichardo,HOU,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Pratt,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Rupe,TB,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Aaron A Sele,ANA,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Jae Weong J Seo,NYM,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Small,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Sparks,DET,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dennis D Springer,LA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Wright D,SEA,1,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
