PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Doug D Davis,MIL,33,64,0,1,0,0,0,0,1,43,0,0,.016,.031,.016,.046
Tom T Glavine,NYM,33,54,5,11,2,0,0,8,10,10,0,0,.204,.328,.241,.569
Juan J Gonzalez R,KC,33,127,17,35,4,1,5,17,9,19,0,1,.276,.326,.441,.767
Randy R Johnson,ARI,33,80,1,10,3,0,0,6,4,37,0,0,.125,.167,.163,.329
Jeff J Keppinger,NYM,33,116,9,33,2,0,3,9,6,7,2,1,.284,.317,.379,.696
Eric E Milton,PHI,33,65,4,10,1,0,0,5,4,29,0,0,.154,.200,.169,.369
Ben B Sheets,MIL,33,67,2,9,0,0,0,1,5,22,0,0,.134,.194,.134,.329
Brett B Tomko,SF,33,62,3,7,1,0,0,0,2,27,0,0,.113,.141,.129,.270
Steve S Trachsel,NYM,33,59,6,11,1,0,0,5,1,17,0,0,.186,.200,.203,.403
Jeff J Weaver,LA,33,70,3,15,2,1,0,2,1,26,0,0,.214,.225,.271,.497
Brandon B Webb,ARI,33,64,3,6,0,0,0,4,3,36,0,0,.094,.134,.094,.228
Shawn S Wooten,PHI,33,53,2,9,3,0,0,2,2,9,0,0,.170,.228,.226,.454
Ramon R Castro,FLA,32,96,9,13,3,0,3,8,11,30,0,0,.135,.231,.260,.492
Matt M Cepicky,MON,32,60,4,13,4,0,1,3,1,18,1,0,.217,.230,.333,.563
Roger R Clemens,HOU,32,72,1,12,1,0,0,7,3,24,0,0,.167,.200,.181,.381
Lou L Collier,PHI,32,36,7,10,1,0,1,4,5,10,1,0,.278,.381,.389,.770
Octavio O Dotel,OAK,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Maicer M Izturis S,MON,32,107,10,22,5,2,1,4,10,20,4,0,.206,.286,.318,.604
Cory C Lidle,PHI,32,62,3,9,4,0,1,6,5,36,0,0,.145,.209,.258,.467
Greg G Maddux,CHC,32,69,5,11,0,0,0,5,1,12,1,0,.159,.171,.159,.331
Orber O Moreno,NYM,32,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russ R Ortiz,ATL,32,59,1,6,2,0,0,1,1,17,0,0,.102,.131,.136,.267
Valentino V Pascucci R,MON,32,62,6,11,1,0,2,6,10,22,1,0,.177,.297,.290,.588
Kirk K Rueter,SF,32,61,4,8,2,0,0,2,3,7,0,0,.131,.172,.164,.336
Glendon G Rusch,CHC,32,39,3,6,1,0,2,3,0,11,0,0,.154,.154,.333,.487
Ismael I Valdez,FLA,32,52,6,10,4,0,0,5,3,13,0,0,.192,.232,.269,.501
Ryan R Vogelsong,PIT,32,31,2,7,2,0,0,3,2,13,0,0,.226,.265,.290,.555
Woody W Williams,STL,32,61,3,11,4,0,0,2,1,22,0,0,.180,.200,.246,.446
Yhency Y Brazoban,LA,31,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Josh J Fogg,PIT,31,53,1,4,1,0,0,3,0,13,0,0,.075,.075,.094,.170
Esteban E German,OAK,31,60,9,15,1,1,0,7,4,13,0,1,.250,.297,.300,.597
Matt M Kinney,MIL,31,9,0,2,0,0,0,1,0,1,0,0,.222,.222,.222,.444
Jose J Leon,BAL,31,66,4,12,2,0,2,8,2,19,0,0,.182,.203,.303,.506
Justin J Leone,SEA,31,102,15,22,5,0,6,13,9,32,1,0,.216,.298,.441,.739
Mike M Matthews,CIN,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Morris,STL,31,62,4,10,1,0,0,6,4,26,0,0,.161,.209,.177,.386
Allan A Simpson,COL,31,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Thomson,ATL,31,66,3,13,1,0,0,4,0,24,0,0,.197,.197,.212,.409
Kris K Benson,NYM,30,58,3,8,0,0,0,5,2,26,0,0,.138,.167,.138,.305
Brian B Bruney,ARI,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Church,MON,30,63,6,11,1,0,1,6,7,16,0,0,.175,.257,.238,.495
Brian B Daubach,BOS,30,75,9,17,8,0,2,8,10,21,0,0,.227,.326,.413,.739
Jon J Leicester,CHC,30,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Augie A Ojeda,MIN,30,59,16,20,1,0,2,7,10,3,1,1,.339,.429,.458,.886
Odalis O Perez,LA,30,62,5,7,2,0,0,2,2,17,0,0,.113,.141,.145,.286
Oliver O Pérez Perez,PIT,30,58,2,11,0,0,0,0,4,22,0,0,.190,.242,.190,.432
Jason J Schmidt,SF,30,66,4,9,0,0,2,3,4,30,0,0,.136,.197,.227,.424
Jeff J Suppan,STL,30,57,3,4,0,0,0,0,1,11,0,0,.070,.086,.070,.156
Matt M Wise,MIL,30,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jaret J Wright,ATL,30,57,4,6,1,0,1,4,2,33,0,0,.105,.136,.175,.311
Michael M Wuertz,CHC,30,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Carlos C Zambrano,CHC,30,70,8,16,1,0,1,5,3,29,0,0,.229,.257,.286,.542
Chris C Aguila R,FLA,29,45,10,10,2,1,3,5,2,12,0,0,.222,.255,.511,.766
Alberto A Castillo,KC,29,89,12,24,6,0,1,11,14,10,0,2,.270,.365,.371,.736
Matt M Clement,CHC,29,55,2,8,1,0,0,2,1,29,0,0,.145,.158,.164,.322
Geoff G Geary,PHI,29,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Gil S,ARI,29,86,3,15,2,1,0,8,0,33,2,0,.174,.182,.221,.403
Mike M Hessman,ATL,29,69,8,9,3,0,2,5,1,24,0,0,.130,.155,.261,.416
Ben B Howard,FLA,29,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kaz K Ishii,LA,29,55,7,7,0,0,1,6,1,24,0,0,.127,.143,.182,.325
Brett B Myers,PHI,29,51,6,10,4,0,0,1,2,17,0,0,.196,.226,.275,.501
Antonio A Osuna,SD,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carl C Pavano,FLA,29,68,4,13,3,0,2,6,1,24,0,0,.191,.214,.324,.538
Michael M Restovich L,MIN,29,47,9,12,3,0,2,6,4,10,0,0,.255,.314,.447,.760
Victor V Santos,MIL,29,39,0,2,1,0,0,1,2,20,0,0,.051,.098,.077,.174
Chris C Snyder,ARI,29,96,10,23,6,0,5,15,13,25,0,0,.240,.327,.458,.786
Matt M Treanor,FLA,29,55,7,13,2,0,0,1,4,13,0,0,.236,.311,.273,.584
Fernando F Vina,DET,29,115,21,26,5,0,0,7,9,9,2,1,.226,.308,.270,.577
David D Wells,SD,29,57,2,6,0,0,0,3,3,24,0,0,.105,.164,.105,.269
Aaron A Harang,CIN,28,57,1,4,1,0,0,0,0,33,0,0,.070,.070,.088,.158
Al A Leiter,NYM,28,54,0,5,1,0,0,0,3,30,0,0,.093,.140,.111,.252
Rene R Reyes C,COL,28,61,5,9,2,0,0,1,5,17,0,0,.148,.212,.180,.392
Paul P Wilson,CIN,28,60,2,6,2,0,0,2,2,37,0,0,.100,.143,.133,.276
Alan A Zinter,ARI,28,34,2,7,2,0,1,6,5,15,0,0,.206,.300,.353,.653
Chris C Carpenter,STL,27,62,1,5,0,0,0,1,1,21,0,0,.081,.095,.081,.176
Wil W Cordero,FLA,27,66,6,13,3,0,1,6,3,19,1,0,.197,.250,.288,.538
Mark M Corey,PIT,27,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Casey C Fossum,ARI,27,42,3,4,0,0,0,0,1,16,0,0,.095,.116,.095,.212
Fred F Mc Griff D,TB,27,72,7,13,3,0,2,7,9,19,0,0,.181,.272,.306,.577
Jake J Peavy,SD,27,59,5,10,1,0,0,3,4,17,0,0,.169,.222,.186,.409
Rudy R Seanez,FLA,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Shelton D,DET,27,46,6,9,1,0,1,3,9,14,0,0,.196,.321,.283,.604
Steve S Sparks,ARI,27,31,0,4,0,0,0,1,0,14,0,0,.129,.129,.129,.258
Josh J Beckett,FLA,26,44,2,7,1,0,0,2,2,18,0,0,.159,.196,.182,.378
Kirk K Bullinger,HOU,26,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250
Tim T Redding,HOU,26,29,1,4,0,0,0,0,0,13,0,0,.138,.138,.138,.276
Jason J Romano,CIN,26,34,3,5,0,0,1,4,2,12,0,0,.147,.194,.235,.430
Jose J Valverde,ARI,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. J Davis R,PIT,25,35,4,5,1,0,0,3,4,10,2,0,.143,.225,.171,.396
Joe J Kennedy,COL,25,48,2,6,1,1,0,4,2,14,0,0,.125,.160,.188,.348
Josias J Manzanillo,FLA,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Darren D Oliver,HOU,25,22,0,3,0,0,0,1,0,9,0,0,.136,.136,.136,.273
Chad C Qualls,HOU,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jae Weong J Seo,NYM,25,32,2,5,1,0,0,1,2,9,1,0,.156,.229,.188,.416
Tony T Alvarez R,PIT,24,38,5,8,2,0,1,8,4,7,0,0,.211,.289,.342,.631
Craig C Brazell,NYM,24,34,3,9,2,0,1,3,1,7,0,0,.265,.286,.412,.698
Wilton W Guerrero,KC,24,32,7,7,0,1,0,1,0,4,1,0,.219,.219,.281,.500
Ken K Huckaby,TEX,24,50,4,7,3,0,0,0,5,12,0,0,.140,.218,.200,.418
Kevin K Millwood,PHI,24,46,0,8,2,0,0,1,2,26,0,0,.174,.208,.217,.426
Damon D Minor,SF,24,58,8,14,2,0,0,6,12,18,0,0,.241,.405,.276,.681
Wes W Obermueller,MIL,24,39,2,15,3,0,0,5,1,14,0,0,.385,.400,.462,.862
Randy R Wolf,PHI,24,45,6,12,2,0,3,8,1,10,0,0,.267,.277,.511,.788
Ryan R Dempster,CHC,23,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Fetters,ARI,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brendan B Harris,MON,23,59,4,10,3,0,1,3,3,12,0,0,.169,.222,.271,.493
Jason J Kubel R,MIN,23,60,10,18,2,0,2,7,6,9,1,1,.300,.358,.433,.792
Rey R Ordonez S,CHC,23,61,2,10,3,0,1,5,2,14,0,0,.164,.190,.262,.453
Brad B Penny,LA,23,51,1,3,0,0,0,1,0,15,0,0,.059,.059,.059,.118
Colin C Porter,STL,23,35,3,11,1,0,1,2,0,13,0,0,.314,.314,.429,.743
Humberto H Quintero,SD,23,72,7,18,3,0,2,10,5,16,0,2,.250,.295,.375,.670
Richie R Sexson,ARI,23,90,20,21,4,0,9,23,14,21,0,0,.233,.337,.578,.914
Joe J Valentine,CIN,23,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kip K Wells,PIT,23,43,4,8,3,1,0,0,3,20,0,0,.186,.239,.302,.542
Russ R Adams S,TOR,22,72,10,22,2,1,4,10,5,5,1,0,.306,.359,.528,.887
Rod R Beck,SD,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wilson W Betemit S,ATL,22,47,2,8,0,0,0,3,4,16,0,1,.170,.231,.170,.401
Joe J Borowski,CHC,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Conti C,TEX,22,55,6,10,3,0,0,4,5,19,0,2,.182,.250,.236,.486
Midre M Cummings D,TB,22,54,10,15,4,0,2,7,5,12,1,0,.278,.361,.463,.824
Joey J Eischen,MON,22,3,2,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333
Pedro P Feliciano,NYM,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Koch,FLA,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Kroeger L,ARI,22,54,5,9,3,0,0,2,1,21,0,1,.167,.182,.222,.404
Vladimir V Nunez,COL,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kerry K Wood,CHC,22,45,2,6,1,0,1,3,2,11,0,0,.133,.167,.222,.389
Manny M Alexander,TEX,21,21,3,5,2,0,0,3,1,7,0,0,.238,.273,.333,.606
Brian B Boehringer,PIT,21,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M De Jean,NYM,21,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Byron B Gettis L,KC,21,39,7,7,1,1,0,1,8,14,0,1,.179,.327,.256,.583
Damian D Jackson,KC,21,30,2,3,2,0,1,3,4,12,0,0,.100,.206,.267,.472
Pete P Munro,HOU,21,29,4,2,0,0,0,1,2,10,0,0,.069,.125,.069,.194
Tyler T Yates,NYM,21,11,0,1,0,0,0,0,0,5,0,0,.091,.091,.091,.182
Chad C Allen L,TEX,20,58,4,14,4,1,0,6,2,13,0,1,.241,.262,.345,.607
Clint C Barmes,COL,20,71,14,20,3,1,2,10,3,10,0,1,.282,.320,.437,.757
Greg G Colbrunn,ARI,20,27,1,3,0,0,0,1,1,5,0,0,.111,.143,.111,.254
Brian B Dallimore,SF,20,43,8,12,2,0,1,7,4,7,0,1,.279,.347,.395,.742
Jason J Dubois,CHC,20,23,2,5,0,1,1,5,1,7,0,0,.217,.240,.435,.675
Freddy F Guzman C,SD,20,76,8,16,3,0,0,5,3,13,5,2,.211,.250,.250,.500
Mike M Johnston,PIT,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
C. J. C Nitkowski,ATL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vicente V Padilla,PHI,20,35,2,4,0,0,0,3,2,17,0,0,.114,.162,.114,.276
Mark M Prior,CHC,20,36,5,5,0,0,0,0,2,20,0,0,.139,.184,.139,.323
Brian B Reith,CIN,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kelly K Stinnett,KC,20,59,10,18,0,0,3,7,5,16,0,0,.305,.379,.458,.836
Nick N Swisher L,OAK,20,60,11,15,4,0,2,8,8,11,0,0,.250,.352,.417,.769
Todd T Wellemeyer,CHC,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerome J Williams,SF,20,36,1,5,0,0,0,0,1,14,0,1,.139,.162,.139,.301
Andres A Blanco S,KC,19,60,9,19,2,2,0,5,5,6,1,2,.317,.379,.417,.796
Ben B Ford,MIL,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joey J Gathright C,TB,19,52,11,13,0,0,0,1,2,14,6,1,.250,.316,.250,.566
Ryan R Howard,PHI,19,39,5,11,5,0,2,5,2,13,0,0,.282,.333,.564,.897
Shane S Nance,ARI,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Patterson,MON,19,33,0,4,0,0,0,1,1,17,0,0,.121,.147,.121,.268
Ramon R Santiago S,SEA,19,39,8,7,1,0,0,2,3,3,0,0,.179,.256,.205,.461
Scott S Service,ARI,19,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wilson W Valdez S,CWS,19,43,8,10,1,0,1,4,2,5,1,2,.233,.267,.326,.592
Justin J Wayne,FLA,19,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
A. J. A Burnett,FLA,18,29,4,4,0,0,0,1,0,11,0,0,.138,.138,.138,.276
Paul P Byrd,ATL,18,30,2,6,0,0,0,4,5,7,0,0,.200,.314,.200,.514
Roman R Colon,ATL,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Dobbs,SEA,18,53,4,12,1,0,1,9,1,14,0,0,.226,.250,.302,.552
Brandon B Duckworth,HOU,18,9,1,2,0,0,0,1,1,2,0,0,.222,.300,.222,.522
Jeremy J Fikac,MON,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mendy M Lopez,KC,18,38,4,4,0,0,1,4,4,9,0,0,.105,.209,.184,.394
Tommy T Phelps,FLA,18,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeremy J Reed C,SEA,18,58,11,23,4,0,0,5,7,4,3,1,.397,.470,.466,.935
Donnie D Sadler,ARI,18,23,1,3,2,0,0,0,1,7,0,0,.130,.167,.217,.384
David D Segui,BAL,18,59,8,20,3,0,1,7,5,13,0,1,.339,.400,.441,.841
Heath H Bell,NYM,17,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Bowen,MIN,17,27,1,3,0,0,1,2,4,10,0,0,.111,.226,.222,.448
Chris C Burke,HOU,17,17,2,1,0,0,0,0,3,3,0,0,.059,.200,.059,.259
Chris C Capuano,MIL,17,30,0,6,2,0,0,2,1,10,0,0,.200,.250,.267,.517
Lance L Cormier,ARI,17,8,1,2,1,0,0,1,1,2,0,0,.250,.333,.375,.708
Zach Z Day,MON,17,29,1,1,0,0,1,1,0,17,0,0,.034,.034,.138,.172
Mike M Di Felice,CHC,17,25,3,3,0,1,0,2,3,4,0,0,.120,.214,.200,.414
Adam A Hyzdu L,BOS,17,10,3,3,2,0,1,2,1,2,0,0,.300,.364,.800,1.164
Anderson A Machado S,CIN,17,56,6,15,5,1,0,4,10,26,3,1,.268,.379,.393,.772
Darnell D Mc Donald R,BAL,17,32,3,5,1,0,0,1,2,6,1,0,.156,.206,.188,.393
Guillermo G Quiroz,TOR,17,52,2,11,2,0,0,6,2,8,1,0,.212,.263,.250,.513
Joe J Thurston,LA,17,17,1,3,1,1,0,1,0,5,0,0,.176,.167,.353,.520
Terry T Tiffee,MIN,17,44,7,12,4,0,2,8,3,3,0,0,.273,.333,.500,.833
Mike M Venafro,LA,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Oscar O Villarreal,ARI,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Bernero,COL,16,5,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Toby T Borland,FLA,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bartolome B Fortunato,NYM,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adrian A González,TEX,16,42,7,10,3,0,1,7,2,6,0,0,.238,.273,.381,.654
Andrew A Good,ARI,16,5,0,0,0,0,0,1,0,2,0,0,.000,.000,.000,.000
Josh J Hancock,CIN,16,17,1,2,0,0,0,1,3,12,0,0,.118,.250,.118,.368
Dave D Krynzel R,MIL,16,41,6,9,1,0,0,3,3,15,0,0,.220,.319,.244,.563
Jeff J Liefer,MIL,16,28,2,6,2,0,1,5,2,8,0,0,.214,.258,.393,.651
Todd T Linden L,SF,16,32,6,5,1,0,0,1,5,7,0,0,.156,.289,.188,.477
Gary G Majewski,MON,16,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dallas D Mc Pherson,ANA,16,40,5,9,1,0,3,6,3,17,1,0,.225,.279,.475,.754
Hideo H Nomo,LA,16,26,2,3,0,0,1,1,0,17,0,0,.115,.115,.231,.346
Eddie E Oropesa,SD,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Simon S Pond L,TOR,16,49,4,8,2,0,1,6,5,12,0,0,.163,.250,.265,.515
Brian B Powell,PHI,16,8,0,1,0,0,0,0,0,5,0,0,.125,.125,.125,.250
Alex A Prieto,MIN,16,32,4,8,1,0,1,4,3,9,0,1,.250,.306,.375,.681
Adam A Riggs L,ANA,16,36,2,7,3,0,0,3,1,10,1,0,.194,.216,.278,.494
Russ R Springer,HOU,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Armas,MON,15,16,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Garrett G Atkins,COL,15,28,3,10,2,0,1,8,4,3,0,0,.357,.424,.536,.960
Aaron A Cook,COL,15,34,1,4,0,0,0,1,1,10,0,0,.118,.143,.118,.260
Victor V Diaz R,NYM,15,51,8,15,3,0,3,8,1,15,0,0,.294,.321,.529,.850
Kelly K Dransfeldt S,CWS,15,30,5,10,0,0,0,4,0,6,0,0,.333,.333,.333,.667
Ryan R Ludwick,CLE,15,50,3,11,2,0,2,4,2,14,0,0,.220,.278,.380,.658
Andy A Pettitte,HOU,15,23,0,4,1,0,0,2,3,5,0,0,.174,.269,.217,.487
Andy A Tracy,COL,15,16,1,3,1,0,0,1,1,8,0,0,.188,.235,.250,.485
Brandon B Villafuerte,ARI,15,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jermaine J Clark R,CIN,14,30,4,4,1,0,0,2,1,8,1,0,.133,.212,.167,.379
Brandon B Claussen,CIN,14,19,1,2,0,0,0,0,1,6,0,0,.105,.150,.105,.255
Eric E Crozier D,TOR,14,33,5,5,2,0,2,4,6,19,0,0,.152,.282,.394,.676
Dan D Haren,STL,14,12,1,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Noah N Lowry,SF,14,33,2,6,2,0,0,0,0,10,0,0,.182,.182,.242,.424
Wade W Miller,HOU,14,27,2,7,0,0,0,3,0,6,0,0,.259,.259,.259,.518
Tomo T Ohka,MON,14,25,0,2,0,0,0,0,1,8,1,0,.080,.115,.080,.195
Jason J Simontacchi,STL,14,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Travis T Smith,ATL,14,8,0,1,0,0,0,0,0,1,0,0,.125,.125,.125,.250
Jamey J Wright,COL,14,19,1,1,1,0,0,0,0,12,0,0,.053,.053,.105,.158
Sean S Burnett,PIT,13,23,0,0,0,0,0,0,2,6,0,0,.000,.080,.000,.080
Jeff J Duncan,NYM,13,15,2,1,0,0,0,1,1,5,3,0,.067,.125,.067,.192
Jason J Ellison,SF,13,4,4,2,0,0,1,3,0,1,2,0,.500,.500,1.250,1.750
Matt M Ginter,NYM,13,14,1,3,1,0,0,1,2,5,0,0,.214,.313,.286,.598
Alexis A Gomez L,KC,13,29,1,8,1,0,0,4,2,8,0,0,.276,.323,.310,.633
Koyie K Hill,ARI,13,36,3,9,1,0,1,6,2,6,1,0,.250,.289,.361,.651
Mike M Lincoln,STL,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Corky C Miller,CIN,13,39,2,1,0,0,0,3,6,12,0,0,.026,.204,.026,.230
Sergio S Mitre,CHC,13,15,0,1,1,0,0,0,1,8,0,0,.067,.125,.133,.258
Antonio A Perez,LA,13,13,5,3,1,0,0,0,0,5,1,0,.231,.286,.308,.593
Eduardo E Perez,TB,13,38,2,8,2,0,1,7,4,9,0,0,.211,.286,.342,.628
Brandon B Puffer,SD,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Torcato,SF,13,9,1,5,0,0,0,2,1,0,0,0,.556,.583,.556,1.139
Tom T Wilson,LA,13,12,1,2,0,0,0,0,1,5,0,0,.167,.231,.167,.397
Jason J Boyd,PIT,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Correia,SF,12,3,1,1,1,0,0,0,1,1,0,0,.333,.500,.667,1.167
Tim T Drew,ATL,12,2,1,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Bobby B Estalella,TOR,12,27,3,5,0,0,2,4,3,11,0,0,.185,.290,.407,.698
Chad C Fox,FLA,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geronimo G Gil,BAL,12,32,1,9,2,0,0,4,3,5,0,0,.281,.343,.344,.687
Matt M Mantei,ARI,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Padilla,CIN,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Raburn,DET,12,29,4,4,1,0,0,1,2,15,1,0,.138,.194,.172,.366
Al A Reyes,STL,12,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Turk T Wendell,COL,12,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Willingham,FLA,12,25,2,5,0,0,1,1,4,8,0,0,.200,.310,.320,.630
David D Aardsma,SF,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Armando A Almanza,ATL,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Berger L,KC,11,35,5,7,2,0,0,2,0,7,1,1,.200,.200,.257,.457
Peter P Bergeron C,MON,11,42,2,9,0,0,0,1,2,16,0,1,.214,.250,.214,.464
Frank F Brooks,PIT,11,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ellis E Burks D,BOS,11,33,6,6,0,0,1,1,3,8,2,0,.182,.270,.273,.543
Casey C Daigle,ARI,11,17,2,2,2,0,0,0,0,7,0,0,.118,.118,.235,.353
Scott S Downs,MON,11,15,1,1,0,0,0,0,1,7,0,0,.067,.125,.067,.192
Bo B Hart,STL,11,13,0,2,0,0,0,2,1,3,0,0,.154,.214,.154,.368
Pedro P Liriano,MIL,11,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Little C,CLE,11,20,0,4,0,0,0,2,0,7,0,0,.200,.261,.200,.461
Luis L Lopez,MON,11,26,0,4,0,0,0,0,0,9,0,0,.154,.185,.154,.339
Calvin C Murray,CHC,11,5,2,1,0,0,0,1,1,0,0,0,.200,.333,.200,.533
Keith K Osik,BAL,11,25,0,2,0,0,0,0,0,7,0,0,.080,.080,.080,.160
Jose J Parra,NYM,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Horacio H Ramirez,ATL,11,21,0,2,0,0,0,1,0,5,0,0,.095,.095,.095,.190
Scott S Stewart,LA,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Watkins,SD,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carmen C Cali,STL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Diaz L,TB,10,21,3,4,1,1,1,3,1,6,0,0,.190,.292,.476,.768
Scott S Elarton,CLE,10,12,2,3,0,0,0,0,1,3,0,0,.250,.308,.250,.558
Nelson N Figueroa,PIT,10,7,0,1,0,0,0,1,0,2,0,0,.143,.143,.143,.286
Edgar E Gonzalez,ARI,10,13,0,2,0,0,0,0,0,2,0,0,.154,.214,.154,.368
Ben B Hendrickson,MIL,10,16,0,2,0,0,0,0,0,9,0,0,.125,.125,.125,.250
Willy W Taveras,HOU,10,1,2,0,0,0,0,0,0,1,1,0,.000,.000,.000,.000
Chin-hui C Tsao,COL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Williams,PIT,10,9,0,1,0,0,0,0,0,3,0,0,.111,.111,.111,.222
Homer H Bush,NYY,9,7,2,0,0,0,0,0,0,2,1,0,.000,.125,.000,.125
Ramon R Castro,OAK,9,15,2,2,1,0,0,3,1,3,0,0,.133,.188,.200,.388
Will W Cunnane,ATL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Flores,LA,9,4,0,1,0,0,0,0,1,2,0,0,.250,.400,.250,.650
Randy R Flores,STL,9,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Curtis C Granderson,DET,9,25,2,6,1,1,0,0,3,8,0,0,.240,.321,.360,.681
Carlos C Hernández Hernandez,HOU,9,12,0,1,0,0,0,1,0,4,0,0,.083,.083,.083,.167
Luke L Hudson,CIN,9,16,1,2,0,0,0,2,1,3,0,0,.125,.167,.125,.292
Jon J Knott,SD,9,14,1,3,2,0,0,1,1,5,0,0,.214,.267,.357,.624
Val V Majewski C,BAL,9,13,3,2,1,0,0,1,0,1,0,0,.154,.154,.231,.385
