PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Elliot E Soto S,LAA,3,6,2,2,1,0,0,0,1,1,0,0,.333,.429,.500,.929
Aaron A Whitefield C,MIN,3,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Williams R,STL,3,5,0,1,0,0,0,0,1,2,0,0,.200,.333,.200,.533
Dan D Winkler,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yordan Y Alvarez D,HOU,2,8,2,2,0,0,1,4,0,1,0,0,.250,.333,.625,.958
Jose J Briceño Briceno,LAA,2,5,0,1,0,0,0,0,1,1,0,0,.200,.333,.200,.533
Will W Craig,PIT,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Terrance T Gore D,LAD,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jonathan J Holder,NYY,2,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeremy J Jeffress,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Lagares C,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Mc Kinney L,TOR,2,3,1,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333
Brian B Navarreto,MIA,2,5,0,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800
Eduardo E Núñez Nunez,NYM,2,2,0,1,0,0,0,0,0,0,1,0,.500,.500,.500,1.000
Brian B O' Grady,TB,2,5,2,2,1,0,0,0,0,1,1,0,.400,.400,.600,1.000
Cristian C Pache L,ATL,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Rene R Rivera,NYM,2,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Andrew An Romine S,TEX,2,4,1,1,1,0,0,0,0,1,0,0,.250,.250,.500,.750
Trevor T Rosenthal,SD,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keibert K Ruiz,LAD,2,8,1,2,0,0,1,1,0,3,0,0,.250,.250,.625,.875
Patrick P Wisdom,CHC,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Austin A Adams,SD,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dan D Altavilla,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cam C Bedrosian,LAA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Blankenhorn,MIN,1,3,0,1,1,0,0,0,0,0,0,0,.333,.500,.667,1.167
Rob R Brantly,SF,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Brasier,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nick N Burdi,PIT,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Genesis G Cabrera,STL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Campusano D,SD,1,3,2,1,0,0,1,1,0,2,0,0,.333,.500,1.333,1.833
Cheslor C Cuthbert,CWS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Austin A Davis,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Seth S Elledge,STL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Estevan E Florial C,NYY,1,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Matt M Foster,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Gonsolin,LAD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Green,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Deivy D Grullón Grullon,BOS,1,3,0,1,0,0,0,1,1,1,0,0,.333,.500,.333,.833
Josh J Hader,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Hendricks,CHC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Hill,SD,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Raisel R Iglesias,CIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trevor T Kelley,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Kolarek,LAD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Lakins Sr.,BAL,1,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jonathan J Lucroy,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Melancon,ATL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yermin Y Mercedes,CWS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ian I Miller,CHC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alec A Mills,CHC,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Hector H Neris,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Nogowski,STL,1,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Aaron A Nola,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Emilio E Pagán Pagan,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Blake B Parker,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Phelps,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Plutko,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Ruiz,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Schebler R,ATL,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Strahm,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andrew A Susac,PIT,1,2,0,0,0,0,0,0,2,0,0,0,.000,.500,.000,.500
Cesar C Valdez,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marcus M Walden,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rowan R Wick,CHC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Taylor T Williams,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jake J Woodford,STL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
