PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Jeff J Austin,CIN,2,3,8.58,7,7,0,0,0,0,28.1,28,27,27,9,0,21,22,1.73,.255
Alan A Benes,TEX,0,3,8.10,7,4,0,0,1,1,23.1,37,22,21,2,0,14,20,2.19,.370
Pedro P Borbon,STL,0,1,20.25,7,0,0,0,0,0,4.0,14,9,9,2,1,2,0,4.00,.560
Toby T Borland,FLA,0,0,1.86,7,0,0,0,0,0,9.2,3,3,2,0,0,8,4,1.14,.097
Kirk K Bullinger,HOU,0,0,6.75,7,0,0,0,0,0,8.0,7,6,6,2,0,1,5,1.00,.219
Seth S Etherton,CIN,2,4,6.90,7,7,0,0,0,0,30.0,39,23,23,4,3,15,17,1.80,.322
Jimmy J Journell,STL,0,0,6.00,7,0,0,0,0,0,9.0,10,7,6,0,0,11,8,2.33,.278
Doug D Linton,TOR,0,0,3.00,7,0,0,0,0,0,9.0,7,3,3,2,0,4,7,1.22,.226
Orber O Moreno,NYM,0,0,7.88,7,0,0,0,0,0,8.0,10,7,7,1,0,3,5,1.63,.313
Denny D Neagle,COL,2,4,7.90,7,7,0,0,0,0,35.1,47,31,31,12,1,12,21,1.67,.320
Kevin K Olsen,FLA,0,0,12.75,7,0,0,0,0,0,12.0,25,18,17,2,0,4,12,2.42,.431
Chan Ho C Park,TEX,1,3,7.58,7,7,0,0,0,0,29.2,34,26,25,5,6,25,16,1.99,.306
Josh J Pearce,STL,0,0,3.00,7,0,0,0,0,0,9.0,11,3,3,0,1,2,4,1.44,.306
Robert R Person,BOS,0,0,7.71,7,0,0,0,1,1,11.2,11,10,10,0,1,8,10,1.63,.250
Carlos C Pulido,MIN,0,1,4.02,7,1,0,0,0,0,15.2,15,9,7,0,0,3,6,1.15,.254
Les L Walrond,KC,0,2,10.13,7,0,0,0,0,0,8.0,11,9,9,2,0,7,6,2.25,.324
Mike M Wood,OAK,2,1,10.54,7,1,0,0,0,0,13.2,24,17,16,1,2,7,15,2.27,.387
Steve S Woodard,BOS,1,0,5.09,7,0,0,0,0,0,17.2,23,10,10,3,1,5,12,1.58,.311
Bronson B Arroyo,BOS,0,0,2.08,6,0,0,0,1,1,17.1,10,5,4,0,1,4,14,0.81,.164
Matt M Belisle,CIN,1,1,5.19,6,0,0,0,0,0,8.2,10,5,5,1,1,2,6,1.38,.303
Micah M Bowie,OAK,0,1,7.56,6,0,0,0,0,0,8.1,13,7,7,1,0,2,4,1.80,.361
Juan J Dominguez,TEX,0,2,7.16,6,3,0,0,0,0,16.1,16,14,13,5,0,12,13,1.71,.271
Tim T Drew,MON,0,2,12.46,6,1,0,0,0,0,8.2,12,12,12,3,0,8,3,2.31,.343
Jayson J Durocher,MIL,2,0,11.05,6,0,0,0,0,0,7.1,9,9,9,4,1,2,7,1.50,.300
Josh J Hall,CIN,0,2,6.57,6,5,0,0,0,0,24.2,33,22,18,4,0,15,18,1.95,.314
Ben B Howard,SD,1,3,3.63,6,6,0,0,0,0,34.2,31,17,14,10,0,15,24,1.33,.235
Ryan R Jensen,SF,0,0,10.80,6,2,0,0,0,0,13.1,21,16,16,6,1,5,3,1.95,.404
Eric E Junge,PHI,0,0,3.52,6,0,0,0,0,0,7.2,5,3,3,1,0,1,5,0.78,.185
Aaron A Looper,SEA,0,0,5.14,6,0,0,0,0,0,7.0,7,4,4,1,1,2,6,1.29,.269
C. J. C Nitkowski,TEX,0,0,7.45,6,0,0,0,0,0,9.2,17,8,8,0,0,8,5,2.59,.415
Chad C Paronto,CLE,0,2,9.45,6,0,0,0,0,0,6.2,7,8,7,1,0,3,6,1.50,.292
Duaner D Sanchez,PIT,1,0,16.50,6,0,0,0,0,0,6.0,15,11,11,2,2,1,3,2.67,.500
Pat P Strange,NYM,0,0,11.00,6,0,0,0,0,0,9.0,13,11,11,4,0,11,5,2.67,.351
Corey C Thurman,TOR,1,1,6.46,6,3,0,0,0,0,15.1,21,11,11,3,0,9,11,1.96,.313
Kevin K Tolar,BOS,0,0,9.00,6,0,0,0,0,0,4.0,5,5,4,1,0,2,3,1.75,.313
Ryan R Vogelsong,PIT,2,2,6.55,6,5,0,0,0,0,22.0,30,19,16,1,2,9,15,1.77,.323
Doug D Waechter,TB,3,2,3.31,6,5,1,1,0,0,35.1,29,13,13,4,1,15,29,1.25,.225
Matt M White,SEA,0,1,22.24,6,0,0,0,0,0,5.2,13,14,14,3,0,5,0,3.18,.481
Jose J Acevedo,CIN,2,0,2.67,5,4,1,0,0,0,27.0,17,8,8,3,1,6,23,0.85,.183
Victor V Alvarez,LA,0,1,12.71,5,0,0,0,0,0,5.2,9,8,8,1,1,6,3,2.65,.391
Tony T Armas,MON,2,1,2.61,5,5,0,0,0,0,31.0,25,9,9,4,1,8,23,1.06,.225
Mike M Bacsik,NYM,1,2,10.19,5,3,0,0,0,0,17.2,28,21,20,5,0,8,12,2.04,.368
Brian B Bowles,TOR,0,0,2.57,5,0,0,0,0,0,7.0,8,4,2,1,2,2,2,1.43,.267
Randy R Choate,NYY,0,0,7.36,5,0,0,0,0,0,3.2,7,3,3,0,0,1,0,2.18,.467
David D Cone,NYM,1,3,6.50,5,4,0,0,0,0,18.0,20,13,13,4,0,13,13,1.83,.282
Roy R Corcoran,MON,0,0,1.23,5,0,0,0,0,0,7.1,7,2,1,0,0,3,2,1.36,.250
Joe J Dawley,ATL,0,0,18.00,5,0,0,0,0,0,7.0,15,14,14,3,1,3,8,2.57,.405
Mike M Fetters,MIN,0,0,0.00,5,0,0,0,0,0,6.0,2,0,0,0,1,1,1,0.50,.100
Geoff G Geary,PHI,0,0,4.50,5,0,0,0,0,0,6.0,8,3,3,0,0,3,3,1.83,.333
John J Grabow,PIT,0,0,3.60,5,0,0,0,0,0,5.0,6,3,2,0,0,0,9,1.20,.273
Kevin K Gregg,ANA,2,0,3.28,5,3,0,0,0,0,24.2,18,9,9,3,1,8,14,1.05,.205
Carlton C Loewer,SD,1,2,6.65,5,5,0,0,0,0,21.2,35,17,16,3,1,8,11,1.98,.368
Jose J Mercedes,MON,0,0,0.00,5,0,0,0,0,0,7.1,6,3,0,0,0,5,3,1.50,.231
Jason J Middlebrook,NYM,0,0,10.29,5,0,0,0,0,0,7.0,13,8,8,0,0,4,3,2.43,.433
Charles C Nagy,SD,0,2,4.38,5,0,0,0,0,0,12.1,15,7,6,0,0,3,7,1.46,.313
Jim J Parque,TB,1,1,11.94,5,5,0,0,0,0,17.1,27,23,23,2,1,16,8,2.48,.351
Todd T Ritchie,MIL,1,2,5.08,5,5,0,0,0,0,28.1,36,17,16,4,4,10,15,1.62,.319
Josh J Stewart,CWS,1,2,5.96,5,5,0,0,0,0,25.2,28,18,17,4,0,16,13,1.71,.272
Brian B Sweeney,SEA,0,0,1.93,5,0,0,0,0,0,9.1,7,2,2,0,1,1,7,0.86,.212
Jon J Switzer,TB,0,0,7.45,5,0,0,0,0,0,9.2,13,8,8,2,4,3,7,1.66,.342
Brian B Tallet,CLE,0,2,4.74,5,3,0,0,0,0,19.0,23,14,10,2,1,8,9,1.63,.303
Jon J Adkins,CWS,0,0,4.82,4,0,0,0,0,0,9.1,8,5,5,1,1,7,3,1.61,.250
Chris C Bootcheck,ANA,0,1,9.58,4,1,0,0,0,0,10.1,16,13,11,5,0,6,7,2.13,.340
A. J. A Burnett,FLA,0,2,4.70,4,4,0,0,0,0,23.0,18,13,12,2,2,18,21,1.57,.217
Neal N Cotts,CWS,1,1,8.10,4,4,0,0,0,0,13.1,15,12,12,1,0,17,10,2.40,.294
Jorge J De Paula,NYY,0,0,0.79,4,1,0,0,0,0,11.1,3,1,1,1,1,1,7,0.35,.083
Rick R De Hart,KC,0,2,13.50,4,0,0,0,0,0,4.0,8,6,6,1,0,2,1,2.50,.421
Justin J Duchscherer,OAK,1,1,3.31,4,3,0,0,0,0,16.1,17,7,6,1,2,3,15,1.22,.262
Dave D Elder,CLE,1,1,19.29,4,0,0,0,0,0,2.1,5,5,5,2,0,4,3,3.86,.417
Robert R Ellis,TEX,1,1,8.35,4,4,0,0,0,0,18.1,26,17,17,7,1,10,8,1.96,.342
Anthony A Ferrari,MON,0,0,6.75,4,0,0,0,0,0,4.0,4,3,3,1,1,5,1,2.25,.267
Bob B Howry,BOS,0,0,12.46,4,0,0,0,0,0,4.1,11,6,6,1,0,3,4,3.23,.478
Edwin E Jackson,LA,2,1,2.45,4,3,0,0,0,0,22.0,17,6,6,2,1,11,19,1.27,.221
Jonathan J Johnson,HOU,0,1,5.87,4,3,0,0,0,0,15.1,20,11,10,2,0,15,7,2.28,.323
Sun- Woo S Kim,MON,0,1,8.36,4,3,0,0,0,0,14.0,24,13,13,6,4,8,5,2.29,.407
Noah N Lowry,SF,0,0,0.00,4,0,0,0,0,0,6.1,1,0,0,0,1,2,5,0.47,.048
Luis L Martinez,MIL,0,3,9.92,4,4,0,0,0,0,16.1,25,18,18,3,0,15,10,2.45,.373
Matt M Miller,COL,0,0,2.08,4,0,0,0,0,0,4.1,5,1,1,0,0,2,5,1.62,.313
Rodney R Myers,LA,0,0,6.00,4,0,0,0,0,0,9.0,10,7,6,1,1,4,5,1.56,.270
Ryan R Rupe,BOS,1,1,6.30,4,1,0,0,0,0,10.0,13,9,7,4,0,1,7,1.40,.302
Jamey J Wright,KC,1,2,4.26,4,4,2,1,0,0,25.1,23,14,12,1,1,11,19,1.34,.245
Manny M Aybar,SF,0,0,6.00,3,0,0,0,0,0,3.0,4,2,2,1,0,3,2,2.33,.333
Vinnie V Chulk,TOR,0,0,5.06,3,0,0,0,0,0,5.1,6,3,3,0,0,3,2,1.69,.273
Sean S Douglass,BAL,0,0,13.50,3,0,0,0,0,0,8.0,14,12,12,2,1,6,3,2.50,.378
Chad C Durbin,CLE,0,1,7.27,3,1,0,0,0,0,8.2,18,12,7,2,0,3,8,2.42,.429
Matt M Ginter,CWS,0,0,13.50,3,0,0,0,0,0,3.1,2,5,5,1,2,1,0,0.90,.182
Joey J Hamilton,CIN,0,0,12.66,3,0,0,0,0,0,10.2,21,15,15,3,0,5,7,2.44,.404
Masao M Kida,LA,0,1,3.00,3,2,0,0,0,0,12.0,15,5,4,0,0,3,8,1.50,.300
Eric E Milton,MIN,1,0,2.65,3,3,0,0,0,0,17.0,15,5,5,2,0,1,7,0.94,.234
Sergio S Mitre,CHC,0,1,8.31,3,2,0,0,0,0,8.2,15,8,8,1,0,4,3,2.19,.395
Brian B Moehler,HOU,0,0,7.90,3,3,0,0,0,0,13.2,22,12,12,4,0,6,5,2.05,.379
Gabe G Molina,STL,0,0,13.50,3,0,0,0,0,0,2.2,5,4,4,1,0,1,1,2.25,.385
Scott S Mullen,LA,0,0,13.50,3,1,0,0,0,0,7.1,13,11,11,2,1,10,4,3.14,.382
Jason J Phillips,CLE,0,1,9.00,3,0,0,0,0,0,5.0,9,5,5,1,0,2,2,2.20,.409
Mike M Porzio,CWS,1,1,6.43,3,3,0,0,0,0,14.0,18,10,10,2,2,1,9,1.36,.321
Bret B Prinz,NYY,0,0,12.00,3,0,0,0,0,0,3.0,7,4,4,1,0,4,3,3.67,.438
J. J Putz,SEA,0,0,4.91,3,0,0,0,0,0,3.2,4,2,2,0,0,3,3,1.91,.267
Mario M Ramos,TEX,1,1,6.23,3,3,0,0,0,0,13.0,11,9,9,3,2,13,8,1.85,.224
Rich R Rodriguez,ANA,0,0,2.45,3,0,0,0,0,0,3.2,4,1,1,0,0,1,3,1.36,.308
Felix F Sanchez,CHC,0,0,10.80,3,0,0,0,0,0,1.2,2,2,2,1,0,3,2,3.00,.333
Brad B Thomas,MIN,0,1,7.71,3,0,0,0,0,0,4.2,6,4,4,1,0,3,2,1.93,.316
Brian B Tollberg,SD,0,2,6.97,3,3,0,0,0,0,10.1,9,11,8,1,0,4,2,1.26,.231
John J Wasdin,TOR,0,1,23.40,3,2,0,0,0,0,5.0,16,13,13,2,0,4,5,4.00,.533
Jason J Bere,CLE,0,0,4.05,2,2,0,0,0,0,6.2,5,3,3,0,0,2,1,1.05,.208
Ricky R Bottalico,ARI,1,0,5.40,2,0,0,0,0,0,1.2,3,1,1,0,0,2,2,3.00,.375
David D Cortes,CLE,0,0,12.00,2,0,0,0,0,0,3.0,8,5,4,1,0,0,1,2.67,.471
Roger R Deago,SD,0,1,7.84,2,2,0,0,0,0,10.1,11,9,9,0,0,8,10,1.84,.282
Josh J Hancock,PHI,0,0,3.00,2,0,0,0,0,0,3.0,2,1,1,0,0,0,4,0.67,.182
Bryan B Hebson,MON,0,0,13.50,2,0,0,0,0,0,2.0,4,3,3,1,1,1,1,2.50,.444
Adam A Johnson,MIN,0,1,47.25,2,0,0,0,0,0,1.1,8,8,7,1,0,1,0,6.75,.667
Randy R Keisler,SD,0,1,12.00,2,2,0,0,0,0,6.0,7,9,8,3,1,7,5,2.33,.292
Jim J Mann,PIT,0,0,10.80,2,0,0,0,0,0,1.2,5,4,2,1,0,1,1,3.60,.455
David D Manning,MIL,0,2,16.20,2,2,0,0,0,0,6.2,11,13,12,1,0,8,2,2.85,.393
Aaron A Myette,CLE,0,0,23.63,2,0,0,0,0,0,2.2,7,7,7,1,1,2,1,3.38,.467
Kevin K Ohme,STL,0,0,0.00,2,0,0,0,0,0,4.1,3,0,0,0,0,1,2,0.92,.200
Jason J Pearson,STL,0,0,63.00,2,0,0,0,0,0,1.0,4,7,7,1,0,3,1,7.00,.571
Britt B Reames,MON,0,0,27.00,2,0,0,0,0,0,1.1,4,4,4,0,0,2,1,4.50,.500
Jerrod J Riggan,CLE,0,0,9.00,2,0,0,0,0,0,4.0,7,4,4,0,0,1,2,2.00,.412
Matt M Riley,BAL,1,0,1.80,2,2,0,0,0,0,10.0,7,2,2,1,0,5,8,1.20,.194
Jason J Roach,NYM,0,2,12.00,2,2,0,0,0,0,9.0,14,12,12,3,1,4,2,2.00,.350
John J Rocker,TB,0,0,9.00,2,0,0,0,0,0,1.0,2,1,1,0,1,3,0,5.00,.500
Rodrigo R Rosario,HOU,1,0,1.13,2,2,0,0,0,0,8.0,5,2,1,0,1,3,6,1.00,.172
Joe J Valentine,CIN,0,0,18.00,2,0,0,0,0,0,2.0,5,4,4,1,0,1,1,3.00,.455
Mark M Watson,CIN,0,0,4.50,2,0,0,0,0,0,2.0,2,1,1,0,0,1,2,1.50,.250
Justin J Wayne,FLA,0,2,11.81,2,2,0,0,0,0,5.1,9,7,7,1,1,5,1,2.63,.375
Brandon B Claussen,NYY,1,0,1.42,1,1,0,0,0,0,6.1,8,2,1,1,0,1,5,1.42,.296
Scott S Downs,MON,0,1,15.00,1,1,0,0,0,0,3.0,5,5,5,2,0,3,4,2.67,.357
Wiki W Gonzalez,SD,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.00,.000
Jeremy J Hill,KC,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1.00,.250
Ryan R Madson,PHI,0,0,0.00,1,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0.00,.000
J. B. J Miadich,ANA,0,0,18.00,1,0,0,0,0,0,2.0,5,4,4,0,1,1,3,3.00,.500
Jose J Paniagua,CWS,0,0,108.00,1,0,0,0,0,0,0.1,3,4,4,0,0,1,0,12.00,.750
Brian B Powell,SF,0,1,13.50,1,1,0,0,0,0,4.2,8,7,7,3,0,1,3,1.93,.381
Dennis D Tankersley,SD,0,1,-.--,1,1,0,0,0,0,0.0,3,7,7,0,0,4,0,-.--,1.000
