PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Rudy R Seanez,SD,0,0,13.50,3,0,0,0,0,0,3.1,8,6,5,1,0,2,1,3.00,.471
Anthony A Telford,BAL,0,0,9.82,3,0,0,0,0,0,7.1,11,8,8,3,1,1,6,1.64,.344
Steve S Trachsel,CHC,0,2,4.58,3,3,0,0,0,0,19.2,16,10,10,4,0,3,14,0.97,.219
David D Wainhouse,SEA,0,0,27.00,3,0,0,0,0,0,2.1,7,7,7,1,1,5,2,5.14,.500
Curt C Young,OAK,1,1,4.30,3,3,0,0,0,0,14.2,14,7,7,5,0,6,4,1.36,.241
Brad B Brink,PHI,0,0,3.00,2,0,0,0,0,0,6.0,3,2,2,1,0,3,8,1.00,.143
Terry T Bross,SF,0,0,9.00,2,0,0,0,0,0,2.0,3,2,2,1,0,1,1,2.00,.333
Mike M Cook,BAL,0,0,0.00,2,0,0,0,0,0,3.0,1,0,0,0,0,2,3,1.00,.091
Ken K Dayley,TOR,0,0,0.00,2,0,0,0,0,0,0.2,1,2,0,0,0,4,2,7.50,.333
Kevin K Foster,PHI,0,1,14.85,2,1,0,0,0,0,6.2,13,11,11,3,0,7,6,3.00,.394
Jeff J Johnson,NYY,0,2,30.38,2,2,0,0,0,0,2.2,12,10,9,1,0,2,0,5.25,.600
Jeff J Juden,HOU,0,1,5.40,2,0,0,0,0,0,5.0,4,3,3,1,0,4,7,1.60,.222
Darren D Oliver,TEX,0,0,2.70,2,0,0,0,0,0,3.1,2,1,1,1,0,1,4,0.90,.154
Bill B Risley,MON,0,0,6.00,2,0,0,0,0,0,3.0,2,3,2,1,1,2,2,1.33,.200
Scott S Scudder,CLE,0,1,9.00,2,1,0,0,0,0,4.0,5,4,4,0,1,4,1,2.25,.333
Joe J Slusarski,OAK,0,0,5.19,2,1,0,0,0,0,8.2,9,5,5,1,0,11,1,2.31,.300
Rod R Brewer,STL,0,0,45.00,1,0,0,0,0,0,1.0,3,5,5,1,0,2,1,5.00,.500
Jose J Canseco R,TEX,0,0,27.00,1,0,0,0,0,0,1.0,2,3,3,0,0,3,0,5.00,.500
Chili C Davis O,CAL,0,0,0.00,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0.00,.000
Hector H Fajardo,TEX,0,0,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0.00,.000
Paul P Fletcher,PHI,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,.000
Rene R Gonzales,CAL,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,.000
Jeff J Granger,KC,0,0,27.00,1,0,0,0,0,0,1.0,3,3,3,0,0,2,1,5.00,.500
Kenny K Greer,NYM,1,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0.00,.000
Tim T Layana,SF,0,0,22.50,1,0,0,0,0,0,2.0,7,5,5,1,0,1,1,4.00,.538
Kevin K Seitzer,OAK,0,0,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0.00,.000
Zak Z Shinall,SEA,0,0,3.38,1,0,0,0,0,0,2.2,4,1,1,1,0,2,0,2.25,.333
Jeff J Tackett,BAL,0,0,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2.00,.250
