PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Claudio C Vargas,NYM,10,8,1,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Jorge J Velandia,CLE,10,15,1,3,1,0,0,0,1,4,0,0,.200,.250,.267,.517
Brian B Barden,STL,9,9,0,2,0,0,0,1,0,4,0,0,.222,.222,.222,.444
Chris C Carter,BOS,9,18,5,6,0,0,0,3,2,5,0,0,.333,.400,.333,.733
Jack J Cassel,HOU,9,9,0,2,0,0,0,1,0,4,0,0,.222,.222,.222,.444
Jason J Ellison D,TEX,9,13,5,3,0,0,0,2,1,1,0,0,.231,.286,.231,.516
Alcides A Escobar,MIL,9,4,2,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Sean S Gallagher,CHC,9,10,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Livan L Hernandez,COL,9,19,1,5,0,0,0,2,0,1,0,0,.263,.263,.263,.526
Shawn S Hill,WSH,9,7,0,0,0,0,0,0,3,2,0,0,.000,.300,.000,.300
Jeff J Karstens,PIT,9,14,3,2,0,0,0,0,2,8,0,0,.143,.250,.143,.393
Casey C Mc Gehee,CHC,9,24,1,4,1,0,0,5,0,8,0,0,.167,.160,.208,.368
Evan E Meek,PIT,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Colt C Morton,SD,9,15,2,1,0,0,0,1,2,5,0,0,.067,.167,.067,.233
Brad B Nelson,MIL,9,7,0,2,2,0,0,0,1,0,0,0,.286,.375,.571,.946
Eric E Stults,LAD,9,15,3,2,0,0,0,2,2,6,0,0,.133,.222,.133,.356
John J Van Benschoten,PIT,9,6,0,0,0,0,0,0,1,2,0,0,.000,.143,.000,.143
Chris C Aguila L,NYM,8,12,0,2,0,0,0,0,2,4,0,0,.167,.286,.167,.452
Homer H Bailey,CIN,8,10,0,1,1,0,0,0,0,5,0,0,.100,.100,.200,.300
Ryan R Budde,LAA,8,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Buck B Coats L,TOR,8,5,0,1,0,0,0,0,1,2,1,0,.200,.333,.200,.533
Mike M Ekstrom,SD,8,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Conor C Gillaspie,SF,8,5,1,1,0,0,0,0,2,0,0,0,.200,.429,.200,.629
Carlos C Guevara,SD,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. A. J Happ,PHI,8,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Cameron C Maybin,FLA,8,32,9,16,2,0,0,2,3,8,4,0,.500,.543,.563,1.105
Josh J Newman,COL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ross R Ohlendorf,PIT,8,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tomas T Perez,HOU,8,10,0,2,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Jeff J Ridgway,ATL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricardo R Rincon,NYM,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eider E Torres,BAL,8,9,2,2,0,0,0,0,0,2,0,0,.222,.222,.222,.444
Derrick D Turnbow,MIL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Wise,NYM,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brady B Clark,NYM,7,8,0,2,0,0,0,1,1,2,1,0,.250,.400,.250,.650
Mike M Di Felice,TB,7,20,1,6,1,0,0,4,1,1,0,0,.300,.364,.350,.714
Lee L Gardner,FLA,7,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Daniel D Herrera,CIN,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chuck C James,ATL,7,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Elliot E Johnson D,TB,7,19,0,3,0,0,0,0,0,7,0,1,.158,.158,.158,.316
Josh J Kinney,STL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Esteban E Loaiza,LAD,7,6,1,2,0,0,0,1,0,1,0,0,.333,.333,.333,.667
Ramon R Martinez,NYM,7,16,0,4,3,0,0,3,2,3,0,0,.250,.333,.438,.771
Edwin E Maysonet S,HOU,7,7,0,1,0,0,0,0,0,2,0,0,.143,.143,.143,.286
Peter P Moylan,ATL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jailen J Peguero,ARI,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Levale L Speigner,WSH,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Erick E Threets,SF,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brett B Tomko,SD,7,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Josh J Whitesell,ARI,7,7,1,2,0,0,1,1,1,2,0,0,.286,.444,.714,1.159
Bobby B Wilson,LAA,7,6,0,1,0,0,0,1,1,3,0,0,.167,.286,.167,.452
Matt M Belisle,CIN,6,8,0,1,0,0,0,0,0,3,0,0,.125,.125,.125,.250
Mitchell M Boggs,STL,6,8,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Jason J Bourgeois,CWS,6,3,0,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000
Brooks B Conrad,OAK,6,19,0,3,1,0,0,2,0,9,0,0,.158,.158,.211,.368
Chad C Cordero,WSH,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frankie F De La Cruz,FLA,6,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Greg G Golson,PHI,6,6,2,0,0,0,0,0,0,4,1,0,.000,.000,.000,.000
Angel A Guzman,CHC,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Harman,PHI,6,10,1,1,1,0,0,1,1,1,0,0,.100,.182,.200,.382
Zach Z Miner,DET,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Parnell,NYM,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Paronto,HOU,6,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
James J Parr,ATL,6,8,1,2,1,0,0,0,2,4,0,0,.250,.400,.375,.775
Rafael R Perez,CLE,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennys D Reyes,MIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Connor C Robertson,ARI,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Freddy F Sandoval D,LAA,6,6,0,1,0,0,0,0,1,0,0,0,.167,.286,.167,.452
John J Smoltz,ATL,6,8,0,0,0,0,0,1,0,2,0,0,.000,.000,.000,.000
Phil P Stockman,ATL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Tiffee,LAD,6,4,0,1,0,0,0,0,0,0,0,0,.250,.400,.250,.650
Les L Walrond,PHI,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Aardsma,BOS,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Eliezer E Alfonzo,SF,5,11,0,1,0,0,0,1,0,4,0,0,.091,.091,.091,.182
Jose J Ascanio,CHC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cedrick C Bowers,COL,5,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Chad C Bradford,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roy R Corcoran,SEA,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lance L Cormier,BAL,5,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jesse J Crain,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Octavio O Dotel,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Farnsworth,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Foulke,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Frasor,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Geer,SD,5,9,1,1,0,0,0,1,1,4,0,0,.111,.200,.111,.311
Matt M Guerrier,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michel M Hernandez,TB,5,15,2,3,0,0,0,0,0,3,0,0,.200,.200,.200,.400
Yoslan Y Herrera,PIT,5,7,1,1,0,0,0,0,0,1,0,0,.143,.143,.143,.286
Rich R Hill,CHC,5,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
J. P. J Howell,TB,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Jaso,TB,5,10,2,2,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Wade W Le Blanc,SD,5,8,0,3,0,0,0,0,0,3,0,0,.375,.375,.375,.750
Scott S Linebrink,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Mahay,KC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shairon S Martis,WSH,5,7,0,0,0,0,0,0,1,2,0,0,.000,.125,.000,.125
Juan J Miranda,NYY,5,10,2,4,1,0,0,1,2,4,0,0,.400,.500,.500,1.000
Franklin F Morales,COL,5,10,1,1,0,0,0,0,0,2,0,0,.100,.100,.100,.200
Matt M Morris,PIT,5,7,0,2,1,0,0,1,0,4,0,0,.286,.286,.429,.714
Michael M Morse R,SEA,5,9,0,2,1,0,0,0,1,4,0,0,.222,.364,.333,.697
Joe J Nathan,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M O' Connor,WSH,5,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Hideki H Okajima,BOS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ramon R Ramirez,CIN,5,10,1,1,0,0,0,0,0,3,0,0,.100,.100,.100,.200
Ramon E R Ramirez,KC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Roenicke,CIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Rupe,TEX,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
B. J. B Ryan,TOR,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gaby G Sanchez,FLA,5,8,0,3,2,0,0,1,0,2,0,0,.375,.375,.625,1.000
Dennis D Sarfate,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Seay,DET,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
George G Sherrill,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Veras,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Wheeler,TB,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jon J Adkins,CIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Arredondo,LAA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Bass,MIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Miguel M Batista,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Reid R Brignac S,TB,4,10,1,0,0,0,0,0,1,5,0,0,.000,.091,.000,.091
Jesse J Carlson,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Carpenter,STL,4,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Howie H Clark,MIN,4,8,0,2,2,0,0,1,0,2,0,0,.250,.250,.500,.750
Manny M Delcarmen,BOS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Elmer E Dessens,ATL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Freddy F Dolsi,DET,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Downs,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
A. J. A Ellis,LAD,4,3,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Alan A Embree,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Francisco,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yovani Y Gallardo,MIL,4,9,0,1,1,0,0,0,0,1,0,0,.111,.111,.222,.333
Gary G Glover,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Enrique E Gonzalez,SD,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Green,SEA,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Charlie C Haeger,SD,4,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Sean S Henn,SD,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Runelvys R Hernandez,HOU,4,4,0,1,0,0,0,1,1,2,0,0,.250,.400,.250,.650
Jason J Hirsh,COL,4,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Bobby B Jenks,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Jones,DET,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Knight,NYM,4,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Masa M Kobayashi,CLE,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Kunz,NYM,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Lowe,SEA,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
James J Mc Donald,LAD,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trever T Miller,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Moore,BAL,4,8,1,1,0,0,1,1,1,3,0,0,.125,.222,.500,.722
Jonathan J Papelbon,BOS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Troy T Percival,TB,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Perry R,ATL,4,17,0,2,0,1,0,1,0,4,0,0,.118,.118,.235,.353
Paul P Phillips,CWS,4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Edwar E Ramirez,NYY,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Reineke,SD,4,6,1,1,0,0,0,1,0,4,0,0,.167,.167,.167,.333
Francisco F Rodríguez Rodriguez,LAA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Rowland- Smith,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Schroder,WSH,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Slowey,MIN,4,8,1,2,1,0,0,2,0,1,0,0,.250,.250,.375,.625
Chris C Snelling,PHI,4,4,1,2,1,0,1,1,0,0,0,0,.500,.500,1.500,2.000
Joakim J Soria,KC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Huston H Street,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Thornton,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Thurston L,BOS,4,8,0,0,0,0,0,0,0,1,0,0,.000,.111,.000,.111
Andy A Tracy,PHI,4,2,0,0,0,0,0,1,1,1,0,0,.000,.250,.000,.250
Rick R Van Den Hurk,FLA,4,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jarrod J Washburn,SEA,4,6,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mark M Worrell,STL,4,2,1,1,0,0,1,3,0,0,0,0,.500,.500,2.000,2.500
Tony T Armas,NYM,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jimmy J Barthmaier,PIT,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Edwin E Bellorin,COL,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Joaquin J Benoit,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rafael R Betancourt,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Craig C Breslow,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Camp,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Francisco F Cervelli,NYY,3,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
John J Danks,CWS,3,6,0,1,0,0,0,0,1,2,0,0,.167,.286,.167,.452
Robinzon R Diaz,PIT,3,10,0,3,0,0,0,1,0,2,1,0,.300,.300,.300,.600
Chad C Fox,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zack Z Greinke,KC,3,7,0,2,1,0,0,0,0,1,0,0,.286,.286,.429,.714
Eddie E Guardado,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeremy J Guthrie,BAL,3,5,0,1,1,0,0,0,0,3,0,0,.200,.200,.400,.600
J. R. J House,HOU,3,3,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000
Jim J Johnson,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
George G Kottaras,BOS,3,5,1,1,1,0,0,0,0,2,0,0,.200,.200,.400,.600
Boone B Logan,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Javier J López Lopez,BOS,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Millwood,TEX,3,4,1,1,1,0,0,0,1,2,0,0,.250,.400,.500,.900
Brandon B Morrow,SEA,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Mulder,STL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jonathon J Niese,NYM,3,6,0,1,0,0,0,0,0,4,0,0,.167,.167,.167,.333
Matt M Palmer,SF,3,4,0,1,0,0,0,0,1,2,0,0,.250,.400,.250,.650
Scott S Patterson,SD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Adam A Pettyjohn,CIN,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Rincon,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Robertson,NYY,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Angel A Salome,MIL,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scot S Shields,LAA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Sonnanstine,TB,3,5,2,2,0,0,0,0,2,3,0,0,.400,.571,.400,.971
Justin J Speier,LAA,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tanyon T Sturtze,LAD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
R. J. R Swindle,PHI,3,2,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Brian B Tallet,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gil G Velazquez,BOS,3,8,0,1,0,0,0,1,0,0,0,0,.125,.125,.125,.250
Jamie J Walker,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Randy R Wells,CHC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
C. J. C Wilson,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Wood,FLA,3,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Jamey J Wright,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yasuhiko Y Yabuta,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Ziegler,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Albers,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Baker,MIN,2,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Brian B Bannister,KC,2,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Josh J Beckett,BOS,2,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Erik E Bedard,SEA,2,4,0,2,0,0,0,0,0,2,0,0,.500,.500,.500,1.000
Doug D Bernier,COL,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Boof B Bonser,MIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Borowski,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Britton,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Buehrle,CWS,2,6,0,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
Ryan R Bukvich,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
A. J. A Burnett,TOR,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Paul P Byrd,CLE,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Daniel D Cabrera,BAL,2,5,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Joba J Chamberlain,NYY,2,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Francisco F Cruceta,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Valerio V De Los Santos,COL,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Matt M De Salvo,ATL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesus J Delgado,FLA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
R. A. R Dickey,SEA,2,4,1,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Justin J Duchscherer,OAK,2,6,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Scott S Elarton,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dana D Eveland,OAK,2,4,0,1,0,0,0,0,1,2,0,0,.250,.400,.250,.650
Scott S Feldman,TEX,2,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Jeff J Fiorentino C,OAK,2,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Gavin G Floyd,CWS,2,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Casey C Fossum,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Fulchino,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kason K Gabbard,TEX,2,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500
Armando A Galarraga,DET,2,2,2,0,0,0,0,0,3,1,0,0,.000,.600,.000,.600
Mat M Gamel,MIL,2,2,0,1,1,0,0,0,0,1,0,0,.500,.500,1.000,1.500
Matt M Garza,TB,2,4,0,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200
Jimmy J Gobble,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roy R Halladay,TOR,2,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jason J Hammel,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Edwin E Jackson,TB,2,4,0,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Charlton C Jimerson L,SEA,2,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Jorgensen,MIN,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Korecky,MIN,2,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
John J Lackey,LAA,2,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Cliff C Lee,CLE,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jon J Lester,BOS,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jensen J Lewis,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Litsch,TOR,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Radhames R Liz,BAL,2,6,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Hector H Luna,TOR,2,1,0,1,0,0,0,0,0,0,0,1,1.000,1.000,1.000,2.000
Shaun S Marcum,TOR,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Masterson,BOS,2,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Dustin D Mc Gowan,TOR,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Luis L Mendoza,TEX,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gustavo G Molina,NYM,2,7,0,1,0,0,0,0,1,1,0,0,.143,.250,.143,.393
Mike M Mussina,NYY,2,5,0,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400
Abraham O. A Nunez,NYM,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Garrett G Olson,BAL,2,3,1,1,0,0,0,1,0,0,0,0,.333,.250,.333,.583
Glen G Perkins,MIN,2,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Carmen C Pignatiello,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darrell D Rasner,NYY,2,1,0,0,0,0,0,0,2,1,0,0,.000,.667,.000,.667
Al A Reyes,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nate N Robertson,DET,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Fernando F Rodney,DET,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ervin E Santana,LAA,2,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Joe J Saunders,LAA,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
James J Shields,TB,2,4,2,1,0,0,0,1,1,0,0,0,.250,.400,.250,.650
Carlos C Silva,SEA,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Greg G Smith,OAK,2,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Jeremy J Sowers,CLE,2,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Daryl D Thompson,CIN,2,2,2,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Timlin,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Clay C Timpner L,SF,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Justin J Verlander,DET,2,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ehren E Wassermann,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jered J Weaver,LAA,2,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jared J Wells,SD,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Wolfe,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
